ID,Age,Name,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM
12429,23,BRANDON SASLOVE,2.0 Stars,3.0 Stars,Normal,55,50,55,-,65,70,70,-,60,60,-,-,-,-,-,70
16324,17,Abdul-Qadir Sayyar,1.5 Stars,3.0 Stars,Normal,75,50,60,-,-,-,80,80,-,-,-,-,-,-,-,25
10898,26,EDDIE SCHNAIBLE,3.0 Stars,3.0 Stars,Normal,55,60,50,75,50,-,-,50,-,60,-,-,-,-,-,55
14857,20,Edward Scholten,1.5 Stars,3.0 Stars,Normal,45,65,75,-,50,-,45,-,45,45,-,-,-,40,-,55
5394,39,Jimmy Schorr,3.0 Stars,3.0 Stars,Iron Man,45,65,55,50,50,-,-,30,-,-,-,45,-,55,-,65
10025,32,PAUL SCHWARTZ,3.0 Stars,3.0 Stars,Normal,50,55,70,45,-,-,-,55,55,-,-,-,-,60,-,25
15657,21,Abdel Shafiq,2.0 Stars,3.0 Stars,Normal,55,55,60,80,65,-,-,-,-,-,-,-,-,-,-,30
15381,20,Sung-min Shin,2.0 Stars,3.0 Stars,Fragile,55,75,65,75,75,-,-,-,-,-,-,-,-,-,-,25
15661,18,John Shnairson,1.0 Stars,3.0 Stars,Normal,55,60,55,-,65,80,60,-,65,60,-,-,-,-,-,45
17710,16,Emilio Silva,1.0 Stars,3.0 Stars,Fragile,55,55,55,45,55,-,-,60,-,75,-,-,-,-,-,65
17016,16,Jermaine Simpson,1.5 Stars,3.0 Stars,Normal,65,60,50,80,-,60,-,50,-,80,-,-,-,-,-,35
14477,20,Zivojin Stanovcic,1.5 Stars,3.0 Stars,Durable,60,45,70,-,75,80,75,-,70,70,-,-,-,-,-,65
10622,26,James Stinson,2.5 Stars,3.0 Stars,Durable,80,30,60,80,80,-,-,-,-,80,-,-,-,-,-,55
17584,15,Adam Stoddard,1.5 Stars,3.0 Stars,Fragile,75,55,50,60,-,-,80,-,-,-,-,-,-,-,-,35
12118,24,Velimir Stolic,2.0 Stars,3.0 Stars,Normal,80,50,55,-,-,80,-,80,-,-,-,-,-,-,-,25
16953,16,Tsuruo Takase,1.5 Stars,3.0 Stars,Normal,40,80,70,40,-,-,40,-,-,-,-,-,-,-,-,45
10531,27,MASAJI TAKENAKA,3.0 Stars,3.0 Stars,Normal,60,50,60,80,50,-,-,-,55,-,-,-,-,-,-,35
17096,16,Damian Talbot,1.0 Stars,3.0 Stars,Fragile,40,55,75,35,55,-,-,-,-,45,-,-,-,-,-,50
15689,18,Elmar Tijhuis,1.0 Stars,3.0 Stars,Normal,40,80,65,45,50,45,-,40,-,-,-,-,-,-,-,50
12584,24,Alan Tizzard,2.5 Stars,3.0 Stars,Durable,80,45,60,-,-,-,80,-,-,80,-,-,-,-,-,25
17395,17,Rudko Todorovic,1.5 Stars,3.0 Stars,Normal,55,70,50,80,65,-,-,-,75,-,-,-,-,-,-,45
17015,16,Antonio Troche,1.5 Stars,3.0 Stars,Normal,75,55,55,80,50,-,-,70,-,80,-,-,-,-,-,30
17211,17,Wally Tucker,1.0 Stars,3.0 Stars,Normal,60,50,50,70,70,-,-,-,70,-,-,-,-,-,-,65
17589,17,Alje van de Vondervoort,1.5 Stars,3.0 Stars,Normal,70,35,65,80,-,-,-,45,-,80,-,-,-,-,-,45
16247,18,Riccardo van Delft,1.5 Stars,3.0 Stars,Fragile,50,50,60,65,50,-,65,40,-,55,-,-,-,-,-,55
16556,17,Gerben Velthuizen,1.5 Stars,3.0 Stars,Normal,50,75,55,65,50,-,-,-,-,65,-,-,-,-,-,55
17599,14,Oscar Walsh,1.0 Stars,3.0 Stars,Normal,55,55,60,-,-,75,60,-,65,75,-,-,-,-,-,55
16183,27,Rusty Walston,3.0 Stars,3.0 Stars,Durable,50,55,50,50,-,-,-,40,-,70,-,-,-,-,-,40
14557,20,Greg West,1.5 Stars,3.0 Stars,Fragile,70,50,50,80,-,80,-,-,-,-,-,-,-,-,-,30
8727,31,SINCERE WILLIAMS,3.0 Stars,3.0 Stars,Iron Man,50,50,50,65,50,-,-,65,-,-,-,-,-,-,-,55
11747,24,SHINTARO YAMADA,2.5 Stars,3.0 Stars,Fragile,50,50,60,60,45,-,-,50,70,-,-,-,-,-,-,55
15084,19,Ted Zablocki,1.5 Stars,3.0 Stars,Durable,70,50,60,-,-,-,80,75,-,-,-,-,-,-,-,35
14832,21,Tobias Aalderink,1.5 Stars,2.5 Stars,Fragile,55,60,45,80,65,-,-,-,-,-,-,-,-,-,-,25
11882,25,Leonor Accioli,2.0 Stars,2.5 Stars,Normal,60,50,45,80,-,-,-,65,-,60,-,-,-,-,-,40
15663,18,Brian Acorn,1.0 Stars,2.5 Stars,Durable,50,50,50,65,55,-,60,-,-,-,-,-,-,-,-,65
11450,26,ALVIN ALEXANDER,2.5 Stars,2.5 Stars,Fragile,50,50,50,65,-,80,-,-,-,-,-,-,-,-,-,40
13353,22,Steve Alexander,1.5 Stars,2.5 Stars,Normal,80,35,55,80,-,-,-,-,80,-,-,-,-,-,-,30
11212,26,Andres Alfaro,2.5 Stars,2.5 Stars,Normal,60,50,50,80,50,75,-,-,-,-,-,-,-,-,-,30
16443,18,Christopher Allwood,1.0 Stars,2.5 Stars,Durable,50,60,50,65,50,-,55,45,-,-,-,-,-,-,-,60
15627,22,Chris Almaguer,1.5 Stars,2.5 Stars,Durable,35,80,55,40,40,-,-,30,-,40,-,-,-,-,-,55
14328,21,Carlomaria Alti,1.5 Stars,2.5 Stars,Fragile,60,50,45,55,60,-,-,60,-,-,-,-,-,-,-,55
13542,22,Jose Alvarez,1.5 Stars,2.5 Stars,Normal,75,40,50,80,65,-,-,-,80,55,-,-,-,-,-,55
16807,17,Alex Amigon,1.0 Stars,2.5 Stars,Durable,50,55,50,55,55,-,-,55,-,-,-,-,-,-,-,80
17736,15,Gherardo Andretto,0.5 Stars,2.5 Stars,Normal,50,45,55,65,60,-,-,-,80,-,-,-,-,-,-,70
9444,30,Ed Anduray,2.5 Stars,2.5 Stars,Iron Man,60,75,40,60,45,-,80,45,-,-,-,-,-,-,-,65
16935,17,Yaseen Anwar,1.0 Stars,2.5 Stars,Normal,45,50,50,50,55,-,-,-,35,-,-,-,-,-,-,50
16921,26,Henry Aponte,2.5 Stars,2.5 Stars,Normal,45,50,50,45,45,45,45,45,-,45,-,-,-,-,-,50
11745,24,Danny Arenas,2.0 Stars,2.5 Stars,Fragile,60,25,70,80,80,-,45,-,-,-,-,-,-,-,-,60
17413,16,Kadir Arfan,0.5 Stars,2.5 Stars,Durable,50,40,65,60,-,-,-,65,-,-,-,-,-,75,-,50
16976,16,Aidan Armstrong,0.5 Stars,2.5 Stars,Normal,55,50,50,55,80,-,40,-,-,-,-,-,-,-,-,50
10613,26,JAMIE ARTEAGA,2.5 Stars,2.5 Stars,Durable,70,35,55,80,70,-,-,-,-,80,-,-,-,-,-,50
9115,34,KADEN ASHRAF,2.5 Stars,2.5 Stars,Normal,50,75,50,55,-,-,50,-,-,-,-,-,-,-,-,35
15688,18,Nicky Atherton,0.5 Stars,2.5 Stars,Normal,50,50,45,55,55,-,-,65,-,-,-,-,-,-,-,50
16712,18,Kamil Ayman,1.0 Stars,2.5 Stars,Fragile,65,45,50,55,75,65,-,55,70,-,-,-,-,-,-,60
15811,22,Riccardo Bagliani,2.0 Stars,2.5 Stars,Normal,45,80,55,40,50,-,40,50,50,-,-,-,-,-,-,55
15876,18,Isra'il Bahiyy al Din,0.5 Stars,2.5 Stars,Normal,60,50,50,80,-,80,-,-,-,-,-,-,-,-,-,30
16410,21,Renaud Baldini,1.5 Stars,2.5 Stars,Durable,65,50,50,60,-,-,80,-,-,-,-,-,-,-,-,25
15780,22,Chris Ballesteros,1.5 Stars,2.5 Stars,Durable,55,50,50,-,-,-,65,-,-,75,-,-,-,-,-,25
10833,27,RUSSELL BARANOSKI,2.5 Stars,2.5 Stars,Durable,45,55,50,55,35,-,60,-,-,-,-,-,-,-,-,55
12198,24,Orlando Barboza,2.5 Stars,2.5 Stars,Normal,45,50,50,55,45,-,-,-,-,50,-,-,-,-,-,40
15640,22,Ethan Bastien,1.5 Stars,2.5 Stars,Normal,35,50,60,-,45,-,40,45,45,-,-,-,-,40,-,60
15839,18,Matt Beck,1.0 Stars,2.5 Stars,Normal,50,60,55,55,50,-,50,50,-,-,-,-,-,-,-,60
10912,25,Jeremy Becker,2.5 Stars,2.5 Stars,Normal,65,45,50,80,30,-,-,-,80,-,-,-,-,-,-,55
13955,21,Nick Beer,1.5 Stars,2.5 Stars,Fragile,70,40,50,80,70,-,55,80,-,-,-,55,-,-,-,75
17581,19,Lamberto Benedettini,1.5 Stars,2.5 Stars,Durable,45,35,75,50,55,50,55,-,-,-,-,-,-,-,-,60
14675,21,Reuben Bennis,1.5 Stars,2.5 Stars,Normal,50,55,55,45,60,-,55,55,-,-,-,-,-,-,-,50
16317,17,Willie Bernal,1.0 Stars,2.5 Stars,Normal,75,30,50,80,80,-,50,80,-,-,-,-,-,-,-,65
15720,17,Conor Beveridge,0.5 Stars,2.5 Stars,Normal,40,55,70,40,55,-,-,-,-,50,-,-,-,-,-,35
14484,20,Giacomo Bianchi,1.5 Stars,2.5 Stars,Normal,60,40,50,80,-,80,-,50,-,-,-,-,-,-,-,35
13201,27,HAMZAH BIN BASIL,2.5 Stars,2.5 Stars,Fragile,45,60,50,-,55,-,50,50,-,-,-,-,-,-,-,65
17682,15,Abdul-Mujib bin Hamdan,1.0 Stars,2.5 Stars,Fragile,50,45,60,55,70,-,45,-,-,-,-,-,-,-,-,55
17179,16,Muhanned bin Hamid,1.0 Stars,2.5 Stars,Normal,50,60,50,65,55,-,-,55,-,-,-,-,-,70,-,55
15798,18,Gadiel bin Jaleel,1.5 Stars,2.5 Stars,Normal,55,50,60,-,55,60,70,-,60,55,-,-,-,55,-,40
12892,23,Hana bin Maudad,2.0 Stars,2.5 Stars,Durable,40,55,65,40,40,-,-,-,-,45,-,-,-,-,-,60
11643,24,HANNA BIN RAGHIB,2.0 Stars,2.5 Stars,Normal,60,55,45,80,65,-,50,-,65,-,-,-,-,50,-,40
11963,25,Jamal al Din bin Rahman,2.5 Stars,2.5 Stars,Fragile,55,40,50,80,65,60,-,-,-,-,-,-,-,50,-,50
16515,18,Qasim bin Salih,1.5 Stars,2.5 Stars,Normal,40,65,50,40,-,-,40,45,-,-,-,-,-,-,-,50
16568,18,Fawzi bin Sayyar,1.5 Stars,2.5 Stars,Normal,40,60,65,45,45,-,-,50,-,-,-,-,-,-,-,45
17776,15,Nadhir bin Uthman,1.0 Stars,2.5 Stars,Normal,70,80,45,80,-,-,-,-,80,-,-,-,-,-,-,30
17119,16,Mark Bishop,1.5 Stars,2.5 Stars,Normal,50,55,50,65,50,-,-,55,-,55,-,-,-,-,-,50
15617,19,Bob Black,1.5 Stars,2.5 Stars,Normal,50,50,55,50,-,60,-,60,65,-,-,-,-,-,-,60
15700,18,Oliver Blackford,1.0 Stars,2.5 Stars,Normal,50,50,50,60,50,-,-,-,-,55,-,-,-,-,-,55
8057,34,Ramiro Blanco,2.5 Stars,2.5 Stars,Durable,45,45,45,45,-,-,-,55,-,25,50,-,-,-,-,65
10839,27,RANDALL BLEVINS,2.5 Stars,2.5 Stars,Durable,55,40,55,-,40,-,-,55,-,70,-,-,-,-,-,50
17270,17,Per Blom,0.5 Stars,2.5 Stars,Fragile,45,55,50,50,50,55,-,-,40,-,-,-,-,-,-,60
16314,18,Martin Blythe,1.0 Stars,2.5 Stars,Normal,50,55,50,50,60,35,-,50,-,-,-,-,-,-,-,40
16291,17,Pacu Bogic,1.0 Stars,2.5 Stars,Durable,40,65,50,35,55,-,-,-,50,-,-,-,-,20,-,65
13817,25,Billy Bogle,2.0 Stars,2.5 Stars,Fragile,50,45,55,45,60,50,50,45,-,-,-,-,-,-,-,55
11379,30,Donald Bom,2.5 Stars,2.5 Stars,Normal,50,35,60,55,60,-,-,-,-,45,-,-,40,-,-,45
17417,17,Alec Bonaddio,1.0 Stars,2.5 Stars,Normal,45,50,50,55,50,-,-,-,-,50,-,-,-,-,-,55
8519,32,Bill Bone,2.5 Stars,2.5 Stars,Fragile,50,50,50,65,-,-,45,55,-,-,-,-,-,-,-,55
13270,23,Brayden Bourke,2.0 Stars,2.5 Stars,Normal,55,50,50,70,60,-,55,60,60,-,-,-,-,65,-,40
13964,21,Pete Brenna,1.5 Stars,2.5 Stars,Normal,60,50,50,80,-,-,-,-,-,-,-,65,-,-,-,35
14491,20,Bill Brewster,1.5 Stars,2.5 Stars,Normal,65,50,50,80,-,-,-,60,-,80,-,-,-,-,-,50
16901,17,Helmutt Brown,1.0 Stars,2.5 Stars,Normal,55,50,50,75,65,-,-,-,45,-,-,-,-,-,-,40
12381,23,ROARTY BROWN,2.0 Stars,2.5 Stars,Normal,60,45,50,75,55,-,-,45,-,70,-,-,-,-,-,50
11016,24,CHRIS BRYANT,2.0 Stars,2.5 Stars,Fragile,75,45,45,60,60,50,-,65,80,-,-,-,-,-,-,25
14496,20,Jeff Buonaiuti,1.5 Stars,2.5 Stars,Normal,55,45,60,65,60,80,-,65,-,60,-,-,-,-,-,55
13937,21,Pedrag Buturovic,1.5 Stars,2.5 Stars,Durable,50,55,55,75,65,-,55,-,-,-,-,-,-,-,-,55
17097,16,Brian Byrd,0.5 Stars,2.5 Stars,Normal,70,45,50,50,80,-,-,-,80,-,-,-,-,-,-,60
8139,33,Ernesto Cajamarca,2.5 Stars,2.5 Stars,Normal,50,50,45,50,25,-,-,-,-,45,-,-,50,25,-,55
8025,34,Jason Campbell,2.5 Stars,2.5 Stars,Normal,45,50,60,-,55,45,-,-,20,50,-,-,-,50,-,50
13780,27,KEVIN CANNON,2.5 Stars,2.5 Stars,Fragile,55,45,55,65,35,-,-,50,-,65,-,-,-,-,-,35
10048,32,CECIL CANTRELL,2.5 Stars,2.5 Stars,Normal,50,35,65,55,65,-,-,60,25,-,-,-,-,-,-,55
17151,15,Côme Capelle,1.0 Stars,2.5 Stars,Normal,50,40,75,-,80,60,50,-,-,55,-,-,-,-,-,55
11425,29,ADAM CARDUCCI,2.5 Stars,2.5 Stars,Normal,50,50,55,-,45,-,60,-,-,55,-,-,-,-,-,40
15583,22,Arnold Carels,2.0 Stars,2.5 Stars,Normal,55,50,55,75,60,-,-,-,-,-,-,-,-,-,-,40
13322,21,Noël Carpeggiani,1.5 Stars,2.5 Stars,Normal,50,50,50,65,70,-,45,-,-,-,-,-,-,-,-,55
12674,24,Mike Carrion,2.0 Stars,2.5 Stars,Durable,50,45,55,50,60,-,60,-,-,-,-,50,-,-,-,65
11433,26,CLARK CASSETTY,2.5 Stars,2.5 Stars,Normal,55,40,60,60,50,-,-,60,-,70,-,-,-,-,-,35
17721,15,Riley Cassidy,1.0 Stars,2.5 Stars,Normal,50,50,55,55,65,-,-,-,-,60,-,-,-,-,-,55
13909,22,BILL CAWTHORNE,2.0 Stars,2.5 Stars,Normal,50,50,50,50,50,-,-,50,-,50,-,-,-,-,-,55
15676,18,Campbell Ceelen,1.0 Stars,2.5 Stars,Normal,50,55,50,50,65,-,-,-,60,-,-,-,-,-,-,45
15478,19,Ilija Celebic,1.5 Stars,2.5 Stars,Normal,50,50,50,-,-,-,50,-,65,60,-,-,-,-,-,75
11706,25,LENNY CHARLES,2.5 Stars,2.5 Stars,Normal,70,50,45,80,55,-,80,-,70,-,-,-,65,-,-,55
16583,19,Jonathan Chavarria,1.5 Stars,2.5 Stars,Normal,55,45,50,70,65,-,-,45,-,-,-,-,-,-,-,55
11791,24,Ricardo Chavez,2.5 Stars,2.5 Stars,Normal,50,50,55,55,50,-,-,55,-,-,-,-,-,-,-,60
11988,24,Glenn Claessens,2.5 Stars,2.5 Stars,Normal,50,45,50,55,55,-,60,-,-,-,-,-,-,-,-,55
8317,31,Allen Clarke,2.5 Stars,2.5 Stars,Wrecked,45,70,45,55,35,50,-,-,-,-,-,-,-,-,-,50
16707,17,Bailey Cleaver,1.0 Stars,2.5 Stars,Normal,40,50,55,-,45,45,45,-,45,45,-,-,-,45,-,60
16955,16,George Coates,1.0 Stars,2.5 Stars,Normal,40,55,50,40,50,50,-,-,45,-,-,-,-,-,-,60
10573,27,LYLE COBB,2.5 Stars,2.5 Stars,Normal,50,50,55,55,-,-,70,45,-,-,-,-,-,40,-,40
12235,24,Luigi Collard,2.0 Stars,2.5 Stars,Normal,45,45,65,45,45,-,45,40,-,40,-,-,-,-,-,60
17295,17,Ian Colton,1.0 Stars,2.5 Stars,Normal,50,50,50,60,-,-,50,55,-,-,-,-,-,-,-,65
10717,27,CARLOS CONTES,2.0 Stars,2.5 Stars,Normal,55,55,45,80,-,-,60,55,-,-,-,-,-,-,-,40
16969,16,Layne Corbitt,1.0 Stars,2.5 Stars,Normal,55,50,55,80,-,60,-,-,-,-,-,-,-,-,-,25
7221,36,TOMÁS CORDERO,2.5 Stars,2.5 Stars,Normal,45,45,50,50,-,-,-,-,45,-,-,45,-,-,-,50
17279,17,Jorge Coronado,1.5 Stars,2.5 Stars,Durable,45,50,60,40,60,-,-,-,-,45,-,-,-,-,-,65
17747,15,Lou Corrigan,1.0 Stars,2.5 Stars,Normal,50,55,55,50,75,50,-,-,55,-,-,-,-,-,-,70
16037,18,Edgar Corte,1.0 Stars,2.5 Stars,Normal,80,30,45,80,60,-,-,-,-,80,-,-,-,-,-,70
11786,24,Ron Cunningham,2.5 Stars,2.5 Stars,Durable,60,50,55,80,-,80,-,-,-,-,-,-,-,-,-,25
17314,17,Walter Custello,1.0 Stars,2.5 Stars,Normal,80,35,45,80,40,80,80,-,-,-,-,-,-,-,-,50
17528,17,Marcantonio D'Amato,1.0 Stars,2.5 Stars,Normal,70,40,45,80,55,-,-,80,-,-,-,-,-,-,-,55
10179,28,TOM DALLMAN,2.5 Stars,2.5 Stars,Fragile,60,45,45,75,40,-,75,60,-,65,-,-,-,-,-,30
10425,27,Matt Darling,2.5 Stars,2.5 Stars,Fragile,50,45,50,-,45,55,50,50,-,50,-,-,-,-,-,65
8983,34,Brian Davis,2.5 Stars,2.5 Stars,Fragile,50,45,50,-,55,-,-,50,-,50,-,-,-,-,-,55
17624,14,David Davis,0.5 Stars,2.5 Stars,Normal,45,60,50,50,50,-,-,-,-,-,-,-,-,45,-,55
10922,25,JASON DAVIS,2.5 Stars,2.5 Stars,Fragile,55,50,50,70,40,-,-,65,-,-,-,-,-,-,-,55
10090,28,Shawn Davis,2.5 Stars,2.5 Stars,Normal,60,45,50,80,-,70,70,50,-,60,-,-,-,-,-,20
8654,32,FERNANDO DE ANDA,2.5 Stars,2.5 Stars,Fragile,50,50,45,65,-,-,-,-,55,-,-,-,-,-,-,55
15653,22,Rudy de Groot,2.0 Stars,2.5 Stars,Normal,65,45,55,80,-,-,75,-,-,-,-,-,-,-,-,25
17193,17,Danny de Loza,1.0 Stars,2.5 Stars,Normal,80,35,50,70,75,80,80,-,75,-,-,-,-,-,-,55
12227,24,Ewan de Vet,2.0 Stars,2.5 Stars,Fragile,45,55,50,50,40,-,50,-,-,45,-,-,-,-,-,60
17176,16,Cor de Wilde,0.5 Stars,2.5 Stars,Normal,50,50,50,50,50,50,50,55,-,-,-,-,-,-,-,70
17181,17,Todd Dempster,1.0 Stars,2.5 Stars,Normal,40,55,70,40,45,-,-,-,-,45,-,-,-,-,-,50
12362,23,MAXIM DERKSEN,2.0 Stars,2.5 Stars,Fragile,60,40,55,75,-,75,-,65,60,-,-,-,-,-,-,30
17090,16,Luis Diaz,1.0 Stars,2.5 Stars,Normal,45,50,50,55,-,-,-,50,-,50,-,-,-,-,-,45
10165,27,Jason Dickerson,2.5 Stars,2.5 Stars,Fragile,65,45,50,70,-,-,80,80,-,-,-,-,-,-,-,60
14598,19,Dan Dicks,1.5 Stars,2.5 Stars,Normal,50,55,50,55,50,-,55,55,-,-,-,-,-,-,-,55
14908,21,Rudjer Djurdjuvic,1.5 Stars,2.5 Stars,Normal,80,30,60,70,-,-,-,80,-,80,-,-,-,-,-,35
11704,25,LORENZ DOEDENS,2.0 Stars,2.5 Stars,Normal,80,50,45,80,-,-,80,-,-,-,-,-,-,-,-,25
13858,21,John Dominey,2.0 Stars,2.5 Stars,Fragile,45,55,60,45,45,40,45,40,40,-,-,-,-,-,-,50
15554,20,Bill Dominguez,1.5 Stars,2.5 Stars,Durable,55,50,50,55,65,-,-,55,-,-,60,-,-,-,-,70
16531,18,Dustin Dondale,1.5 Stars,2.5 Stars,Normal,60,55,50,80,-,-,75,-,-,-,-,-,-,-,-,30
11681,26,JOHN DONDALE,2.5 Stars,2.5 Stars,Normal,55,40,55,80,60,-,-,-,-,60,-,-,-,-,-,55
17737,15,Nick Dowell,0.5 Stars,2.5 Stars,Normal,40,45,70,45,55,-,-,-,50,-,-,-,-,-,-,70
13465,23,Andre Dowling,2.0 Stars,2.5 Stars,Fragile,50,60,50,50,50,-,40,-,65,-,-,-,-,-,-,35
16234,18,Don Eacott,1.5 Stars,2.5 Stars,Normal,45,60,55,45,45,-,-,40,-,40,-,-,-,-,-,45
15850,18,Dean Elliot,1.5 Stars,2.5 Stars,Normal,50,60,50,65,55,-,-,-,-,75,-,-,-,-,-,40
11750,25,Isami Endo,2.5 Stars,2.5 Stars,Normal,50,40,70,50,65,-,-,80,-,-,-,-,-,-,-,45
11259,25,Cooper England,2.0 Stars,2.5 Stars,Normal,55,55,50,60,-,-,-,50,-,65,-,-,-,-,-,35
15673,18,Harvey Englund,1.0 Stars,2.5 Stars,Normal,65,55,50,80,-,-,-,-,70,-,-,-,-,-,-,30
14997,23,Rafael Esparza,1.5 Stars,2.5 Stars,Normal,50,55,45,60,-,45,50,-,-,60,-,50,-,-,-,55
11885,25,Daniel Fallon,2.0 Stars,2.5 Stars,Normal,75,55,40,80,60,-,-,70,-,-,-,-,-,-,-,60
16950,15,Rodolphe Fede,1.0 Stars,2.5 Stars,Normal,50,55,50,50,55,40,-,-,-,60,-,-,-,-,-,70
10146,28,Ken Felber,2.5 Stars,2.5 Stars,Normal,50,45,50,50,50,-,60,50,55,-,-,-,-,50,-,50
12194,24,Ricky Felix,2.0 Stars,2.5 Stars,Normal,70,35,55,80,60,80,50,75,-,-,-,-,-,-,-,75
11588,24,RYAN FERGUSON,2.0 Stars,2.5 Stars,Normal,50,55,50,55,65,-,-,-,65,-,-,-,-,-,-,45
17547,16,Giancarlo Ferri,1.0 Stars,2.5 Stars,Normal,50,60,50,55,-,-,65,50,-,-,-,-,-,-,-,75
12846,24,Ricardo Figueroa,2.0 Stars,2.5 Stars,Normal,65,55,50,80,-,80,-,-,-,-,-,-,-,-,-,20
12354,23,XAVIER FISHBURN,2.5 Stars,2.5 Stars,Normal,45,50,50,45,50,-,-,-,-,-,-,-,50,50,-,55
16473,17,Ricardo Flores,1.0 Stars,2.5 Stars,Durable,50,45,50,-,60,65,45,-,65,50,-,-,-,-,-,60
10821,30,Kevin Floyd,2.5 Stars,2.5 Stars,Fragile,50,45,50,60,55,55,45,-,-,-,-,-,-,-,-,60
17675,15,Henry Ford,1.5 Stars,2.5 Stars,Fragile,50,55,50,70,-,55,-,-,-,-,-,-,-,-,-,40
15039,18,David Foreman,1.5 Stars,2.5 Stars,Normal,40,60,60,45,40,45,-,-,30,-,-,-,-,-,-,60
17699,16,Tony Foster,1.0 Stars,2.5 Stars,Normal,40,50,55,40,45,-,-,40,-,40,-,-,-,-,-,55
8369,32,BOBBY FRAMPTON,2.5 Stars,2.5 Stars,Normal,45,35,65,50,-,-,-,45,45,50,-,-,-,-,-,70
14518,21,Elias Franco,1.5 Stars,2.5 Stars,Normal,50,55,55,55,35,-,-,55,-,60,-,-,-,-,-,60
15409,20,Brad Franklin,1.5 Stars,2.5 Stars,Normal,70,50,45,-,-,80,-,-,-,80,-,-,-,-,-,25
11899,25,Benjamin Frith,2.5 Stars,2.5 Stars,Normal,45,55,55,45,60,-,-,-,-,65,-,-,-,-,-,45
8685,35,Jesus Fuentes,2.5 Stars,2.5 Stars,Iron Man,45,50,50,45,25,-,50,55,-,-,-,-,-,-,-,65
13214,24,SHIGEM FUJITA,2.0 Stars,2.5 Stars,Durable,50,50,50,-,50,65,40,-,55,50,-,-,-,50,-,55
16301,17,Ricky Galindo,1.5 Stars,2.5 Stars,Normal,60,55,50,75,-,-,70,-,-,-,-,-,-,-,-,25
17659,15,Rodolfo Galvez,1.0 Stars,2.5 Stars,Durable,55,55,50,55,60,-,-,-,-,-,-,-,-,-,-,40
15103,19,Kyle Gamblin,1.5 Stars,2.5 Stars,Normal,45,55,50,50,55,-,50,-,-,-,-,-,-,-,-,70
12763,24,Armando Garcia,2.5 Stars,2.5 Stars,Fragile,50,55,50,70,50,-,-,50,-,-,-,-,-,-,-,40
17066,17,Manny Garcia,1.0 Stars,2.5 Stars,Durable,55,50,50,45,65,-,-,-,-,-,-,-,-,75,-,60
13929,22,Rafael Garcia,1.5 Stars,2.5 Stars,Normal,50,45,50,75,45,50,50,55,-,-,-,-,-,-,-,55
7683,34,Benny Gesserit,2.5 Stars,2.5 Stars,Iron Man,45,50,50,50,40,-,-,50,-,50,-,-,-,25,-,75
17374,16,Kane Gibson,1.0 Stars,2.5 Stars,Normal,45,50,65,45,45,-,-,-,-,50,-,-,-,-,-,65
16194,19,Nicoli Giocondi,1.5 Stars,2.5 Stars,Normal,45,45,70,45,50,-,45,-,-,-,-,-,-,-,-,50
15577,19,Tye Gladstone,1.5 Stars,2.5 Stars,Normal,55,50,50,-,50,65,60,-,65,60,-,-,-,55,-,60
15848,18,Craig Glidden,1.0 Stars,2.5 Stars,Normal,50,50,50,60,55,65,60,-,-,-,-,-,-,-,-,65
15557,23,Charlie Glynn,2.0 Stars,2.5 Stars,Normal,50,55,50,60,60,-,65,-,-,-,-,-,-,-,-,60
13087,22,Dario Gomez,2.0 Stars,2.5 Stars,Normal,75,50,45,80,-,-,-,70,-,80,-,-,-,-,-,25
13224,23,David Gonzalez,1.5 Stars,2.5 Stars,Normal,80,35,45,80,-,-,80,-,-,-,-,-,-,-,-,20
10893,27,Jordan Gonzalez,2.5 Stars,2.5 Stars,Normal,50,50,50,80,40,50,-,-,60,-,-,-,-,-,-,55
17508,16,Leo Gonzalez,0.5 Stars,2.5 Stars,Normal,50,45,55,70,55,55,-,-,55,-,-,-,-,-,-,65
15632,22,Oscar Gonzalez,1.5 Stars,2.5 Stars,Normal,50,50,50,50,65,-,45,55,-,-,-,-,-,-,-,65
13587,22,Willie Gonzalez,2.0 Stars,2.5 Stars,Normal,50,65,60,65,45,-,-,-,-,-,-,-,-,45,-,50
12185,25,Ivan Govedarica,2.5 Stars,2.5 Stars,Fragile,50,40,50,50,50,70,-,-,-,55,-,-,-,-,-,55
15905,19,Rudko Govedarica,1.5 Stars,2.5 Stars,Normal,45,50,75,45,50,-,45,45,-,-,-,-,-,-,-,60
17609,15,Norm Graser,1.0 Stars,2.5 Stars,Normal,45,50,70,50,65,50,-,-,45,-,-,-,-,-,-,60
10361,27,WILL GRAYSON,2.0 Stars,2.5 Stars,Durable,60,50,50,70,55,-,80,-,-,-,-,-,40,-,-,40
13319,22,Alan Green,1.5 Stars,2.5 Stars,Normal,60,55,45,60,60,-,-,-,-,70,-,-,-,-,-,70
15842,17,Matt Greene,0.5 Stars,2.5 Stars,Normal,55,55,45,65,65,-,-,60,-,-,-,-,-,-,-,60
9575,29,EDWARD GRIEB,2.5 Stars,2.5 Stars,Normal,45,55,50,50,40,-,-,45,-,-,-,-,-,-,-,60
11673,26,KEEHAN GRIFFIN,2.5 Stars,2.5 Stars,Fragile,50,50,55,80,55,-,45,40,-,-,-,-,-,-,-,55
