ID,POS,Name,ORG,Lev,DOB,B,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,Left,HSC,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,MLY,MLD,PROY,JAWS,Black Ink,Gray Ink,Standards,Monitor,ROOK,ACT,Sct,SctAcc,Draft,OA Pick
12426,CF,MASAKAZU WATANABE,-,-,05/04/1997,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,45,40,45,45,50,40,35,0,0,5,0.0,0,0,0,0,No,No,Jul. 27th   2021,Avg,2016,218
14091,LF,Fateen Wasim,LON,A,03/30/1999,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,8-9 months,-,65,55,50,30,40,50,35,40,50,0,0,5,0.0,0,0,0,0,Yes,No,Jul. 11th   2021,Low,0,0
15266,CF,Adam Warner,DUB,A,01/27/2001,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,55,45,45,45,75,40,35,45,0,0,3,0.0,0,0,0,0,Yes,No,May 10th   2021,Low,0,0
17244,CF,Louie Ward,CUR,INT,11/30/2003,S,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,35,45,40,45,35,50,35,30,50,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 7th   2021,Avg,0,0
13671,C,Louis Warby,CLE,A,08/24/1998,S,1.5 Stars,3.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,75,50,60,80,50,30,30,20,25,0,0,6,0.0,0,0,0,0,Yes,No,Jul. 20th   2021,Avg,0,0
14094,1B,Berend Wansink,HAV,A,04/04/1999,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unmotivated,Normal,-,-,55,65,45,55,40,70,20,20,20,0,0,5,0.0,0,0,0,0,Yes,No,May 12th   2021,Low,0,0
14064,3B,Lao-che Wang,TOR,AA,01/21/1999,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,55,40,40,45,55,30,45,45,0,0,5,0.0,0,0,0,0,Yes,No,Jun. 25th   2021,Low,0,0
13437,1B,Jayden Walters,TOK,AA,10/18/1997,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,35,55,30,45,25,30,25,0,0,6,0.0,0,0,0,0,No,No,Jun. 3rd   2021,Low,0,0
14918,2B,Kenny Walsh,-,-,02/25/2000,S,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Outspoken,Normal,-,-,50,45,30,40,35,35,40,35,25,0,0,4,0.0,0,0,0,0,No,No,Apr. 19th   2021,Avg,0,0
11719,LF,PAT WALLEY,-,-,10/22/1995,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,50,40,50,40,55,35,40,45,0,0,4,0.0,0,0,0,0,No,No,Jul. 26th   2021,Avg,2017,160
13368,1B,Josh Wall,HON,A,10/01/1998,S,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Durable,-,-,60,55,40,35,45,50,65,55,60,0,0,3,0.0,0,0,0,0,Yes,No,Jul. 17th   2021,Avg,2018,236
11243,3B,Jordan Walker,VAN,AAA,01/03/1994,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,55,45,55,50,50,65,50,0,0,9,0.0,0,0,0,0,No,No,Jul. 10th   2021,Low,0,0
13733,1B,Victor Wakefield,ADE,A,12/25/1997,L,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,45,40,45,30,25,30,30,20,0,0,6,0.0,0,0,0,0,No,No,Jun. 20th   2021,Low,0,0
14968,CF,Charlie Wakefield,HAV,R,02/14/2000,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,50,40,25,45,60,40,50,50,0,0,4,0.0,0,0,0,0,Yes,No,Apr. 30th   2021,Low,0,0
16820,3B,Bruce Wakefield,DUB,INT,10/30/2003,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,55,65,45,50,60,25,25,25,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 30th   2021,Avg,0,0
14882,C,Masanobu Wakabayashi,VAN,R,11/03/1999,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,45,50,40,45,25,35,25,0,0,4,0.0,0,0,0,0,No,No,May 23rd   2021,Low,0,0
16437,SS,Jared Wahl,-,-,07/01/2003,R,1.0 Stars,5.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Senior,65,50,60,80,80,35,50,45,40,0,0,0,0.0,0,0,0,0,No,No,Jul. 15th   2021,Low,0,0
12411,C,JAMEL WAGNER,LON,AA,01/24/1998,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Durable,-,-,45,50,50,50,50,55,30,30,35,0,0,5,0.0,0,0,0,0,No,No,Jul. 22nd   2021,Avg,2016,103
13559,1B,Harry Wagner,-,-,04/13/1998,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,50,35,35,45,55,35,50,45,0,0,5,0.0,0,0,0,0,No,No,Oct. 16th   2020,Avg,0,0
14982,CF,Kadeen Wafid,-,-,11/07/2000,S,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,40,50,45,35,45,55,40,45,0,0,3,0.0,0,0,0,0,No,No,Mar. 19th   2021,Avg,0,0
17076,SS,Seitaro Wada,-,-,05/15/2001,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,CO Junior,50,45,50,45,75,40,65,35,50,0,0,0,0.0,0,0,0,0,No,No,Jul. 26th   2021,Low,0,0
16783,RF,Aca Vukovic,ADE,R,04/17/2003,R,1.5 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,60,60,65,65,60,55,35,30,30,0,0,1,0.0,0,0,0,0,Yes,No,Jul. 31st   2021,Avg,0,0
11952,1B,Ostoja Vukasinov,AMS,AAA,03/30/1996,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,50,55,50,55,40,35,30,0,0,8,0.0,0,0,0,0,Yes,No,Jun. 3rd   2021,Low,0,0
15054,C,Stevan Vujica,SMT,R,06/10/2001,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,65,65,45,45,45,60,30,30,25,0,0,1,0.0,0,0,0,0,No,No,Jul. 2nd   2021,Low,2020,129
14824,RF,Rudjer Vujica,TOR,A,10/30/2000,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,55,65,30,35,45,50,30,0,0,3,0.0,0,0,0,0,Yes,No,Aug. 16th   2021,Avg,0,0
15981,C,Reggie Vreman,SMT,INT,01/20/2002,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,25,45,30,30,40,55,25,35,40,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 20th   2021,Avg,0,0
17483,RF,Henk Vosselman,GAL,INT,08/18/2004,L,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,55,60,50,55,35,55,45,35,25,0,0,0,0.0,0,0,0,0,Yes,No,May 18th   2021,Low,0,0
13936,SS,Tim Voirol,LDN,R,12/16/1999,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,one week,-,55,55,45,50,35,50,60,65,60,0,0,3,0.0,0,0,0,0,No,No,Aug. 15th   2021,Avg,2018,106
14384,2B,Florian Vogt,ADE,A,05/27/1999,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,45,50,35,45,55,30,30,40,0,0,4,0.0,0,0,0,0,No,No,Jun. 4th   2021,Low,0,0
17775,RF,John Vogler,-,-,02/12/2005,L,1.0 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Sophomore,70,70,45,55,50,65,30,20,20,0,0,0,0.0,0,0,0,0,No,No,Jul. 30th   2021,Low,0,0
12976,C,JOHNNY VOGELZANG,NKO,AA,07/04/1997,L,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,55,45,55,45,75,20,25,20,0,0,5,0.0,0,0,0,0,No,No,Aug. 14th   2021,Avg,2016,74
13145,SS,Leo Vlasman,-,-,06/13/1997,L,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,-,25,45,35,25,45,60,40,35,30,0,0,5,0.0,0,0,0,0,No,No,Jun. 25th   2021,Avg,0,0
16566,CF,Sloan Visser,-,-,05/06/2003,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Senior,55,50,50,45,75,50,50,30,30,0,0,0,0.0,0,0,0,0,No,No,Mar. 5th   2021,Low,0,0
15542,3B,Manny Viramontes,LDN,INT,08/31/2001,S,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,50,50,45,40,65,35,30,35,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 25th   2021,Avg,0,0
13822,CF,Vincent Viora,-,-,06/29/1995,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,55,50,40,50,60,45,65,65,0,0,4,0.0,0,0,0,0,No,No,Jan. 7th   2021,Avg,2017,98
16387,SS,Osvaldo Violante,CUR,AAA,04/26/1998,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,60,60,80,45,45,55,65,35,45,0,0,1,0.0,0,0,0,0,Yes,No,Aug. 16th   2021,Avg,2020,70
16750,LF,Kane Vincent,CLE,INT,08/19/2003,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,65,55,45,50,45,50,25,25,25,0,0,1,0.0,0,0,0,0,Yes,No,Aug. 10th   2021,Avg,0,0
16852,SS,Sebastiano Villoresi,CLE,INT,01/29/2003,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,45,45,50,70,45,50,50,55,0,0,1,0.0,0,0,0,0,Yes,No,Apr. 10th   2021,Low,0,0
14979,RF,Abdelaziz Villeneuve,AMS,R,05/17/2000,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,50,50,45,35,55,65,45,50,0,0,3,0.0,0,0,0,0,Yes,No,Jun. 6th   2021,Low,0,0
12379,LF,BLAKE VILLEGAS,NKO,AA,01/24/1998,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,45,55,55,45,50,40,50,55,0,0,2,0.0,0,0,0,0,No,No,Jul. 19th   2021,Avg,2019,129
13444,SS,Jorge Villa,TOR,AA,09/16/1997,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Sparkplug,Fragile,-,-,45,45,40,45,50,45,60,55,50,0,0,6,0.0,0,0,0,0,No,No,May 11th   2021,Low,0,0
15505,C,Mauro Vilasboas,STU,INT,12/01/2001,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,55,40,55,35,55,20,25,25,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 11th   2021,Avg,0,0
14829,C,Martin Vigouroux,-,-,04/13/2000,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,55,45,50,40,55,25,30,25,0,0,4,0.0,0,0,0,0,No,No,Apr. 26th   2021,Low,0,0
15087,2B,Albert Viezcas,-,-,08/17/2001,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,CO Sophomore,55,55,40,30,40,55,50,45,40,0,0,0,0.0,0,0,0,0,No,No,Jul. 29th   2021,Low,0,0
15089,C,Zeljko Vidovic,-,-,02/14/2002,R,1.0 Stars,5.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,CO Sophomore,80,70,45,65,45,55,25,25,20,0,0,0,0.0,0,0,0,0,No,No,Jul. 29th   2021,Low,0,0
15227,LF,Hélio Vide,-,-,03/21/2001,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,40,40,45,50,25,25,20,0,0,3,0.0,0,0,0,0,No,No,Feb. 7th   2021,Low,0,0
16585,3B,Bobby Vidaurri,GAL,INT,08/31/2002,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,40,40,45,45,35,35,40,35,40,0,0,1,0.0,0,0,0,0,Yes,No,Jul. 21st   2021,Avg,0,0
17807,C,Victor Victoria,VAN,INT,01/07/2005,S,0.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,30,40,35,25,70,50,30,20,25,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 3rd   2021,Low,0,0
16284,SS,Gustavo Victoria,-,-,11/30/2003,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,HS Senior,55,55,55,45,35,55,40,50,45,0,0,0,0.0,0,0,0,0,No,No,Jun. 6th   2021,Low,0,0
17385,CF,Joshua Vickers,HAV,INT,03/17/2004,L,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,50,40,35,30,55,50,35,40,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 21st   2021,Avg,0,0
11037,1B,BILL VEST,-,-,01/20/1996,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unmotivated,Normal,-,-,45,50,40,35,40,55,25,30,20,0,0,0,0.0,0,0,0,0,No,No,Feb. 14th   2021,Avg,0,0
16536,C,Pavle Veselin,-,-,07/22/2004,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Durable,-,HS Senior,55,60,50,40,50,60,30,20,20,0,0,0,0.0,0,0,0,0,No,No,Mar. 5th   2021,Low,0,0
16319,2B,Dusan Veselin,-,-,03/15/2003,S,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Durable,-,HS Senior,55,65,40,50,35,75,60,40,45,0,0,0,0.0,0,0,0,0,No,No,Jun. 6th   2021,Low,0,0
12719,LF,Remco Versteeg,-,-,01/18/1997,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,50,75,45,35,50,45,40,0,0,7,0.0,0,0,0,0,No,No,Jun. 27th   2021,Avg,0,0
11473,CF,WENDEL VERSLEIJEN,DUB,AAA,12/03/1995,L,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,50,45,45,45,45,50,50,40,0,0,7,0.0,0,0,0,0,No,No,Aug. 8th   2021,Avg,2014,46
15254,LF,Timmy Verra,-,-,11/02/2000,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Selfish,Normal,-,-,45,45,40,30,45,45,50,50,40,0,0,3,0.0,0,0,0,0,No,No,Feb. 2nd   2021,Avg,0,0
14816,CF,Joren Vermeer,HON,A,01/16/2000,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,55,45,45,45,55,50,55,0,0,4,0.0,0,0,0,0,Yes,No,Jul. 26th   2021,Avg,0,0
13619,1B,Geoffrey Vermeer,-,-,05/29/1998,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,30,50,25,45,20,35,35,0,0,5,0.0,0,0,0,0,No,No,Aug. 5th   2021,Avg,0,0
13660,2B,Jean Verheggen,LON,AA,03/31/1998,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Durable,-,-,55,55,50,60,50,55,40,30,20,0,0,6,0.0,0,0,0,0,No,No,May 29th   2021,Low,0,0
16082,SS,Etienne Verduin,DUB,R,07/31/2002,L,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,50,60,55,45,50,40,40,45,0,0,2,0.0,0,0,0,0,Yes,No,Aug. 3rd   2021,Avg,0,0
14833,2B,Erwijn Verbeek,AMS,R,06/06/2000,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Durable,-,-,65,60,50,50,40,50,60,60,50,0,0,4,0.0,0,0,0,0,No,No,Jul. 6th   2021,Low,0,0
13673,2B,Pavel Verbaan,LON,AA,06/03/1997,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Humble,Normal,-,-,50,50,45,55,55,50,55,50,50,0,0,6,0.0,0,0,0,0,Yes,No,Jul. 25th   2021,Avg,0,0
12585,3B,Roger Ventura,HON,AA,06/05/1996,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Prankster,Normal,-,-,55,50,35,35,45,50,75,45,35,0,0,6,0.0,0,0,0,0,No,No,Jun. 10th   2021,Low,0,0
13681,C,Edgar Ventura,STU,AA,06/25/1997,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,40,40,55,45,35,35,20,25,0,0,6,0.0,0,0,0,0,Yes,No,Jul. 9th   2021,Avg,0,0
16131,CF,Giovonni Venni,CAL,INT,04/26/2002,L,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,45,45,45,35,50,55,45,30,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 1st   2021,Low,0,0
17437,3B,Manny Venneman,STU,INT,02/26/2004,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,60,75,65,45,40,80,30,30,30,0,0,0,0.0,0,0,0,0,Yes,No,Aug. 12th   2021,Avg,0,0
13394,1B,Peter Venkman,CAL,A,04/27/1998,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,50,45,45,40,50,50,55,55,0,0,3,0.0,0,0,0,0,No,No,Aug. 7th   2021,Avg,2018,50
17033,LF,Cor Vels,AMS,INT,01/11/2003,L,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,65,65,45,40,45,60,40,35,35,0,0,1,0.0,0,0,0,0,Yes,No,Jul. 26th   2021,Avg,0,0
15760,3B,Juan Veloz,SMT,R,07/13/2001,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,75,60,45,35,35,50,30,25,20,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 24th   2021,Avg,0,0
14478,3B,Robert Vellinga,-,-,07/20/2001,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,CO Junior,45,50,45,20,45,65,40,35,40,0,0,0,0.0,0,0,0,0,No,No,Mar. 5th   2021,Low,0,0
15943,RF,Leo Velazquez,LON,A,01/24/2002,L,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,75,75,35,45,40,70,35,35,35,0,0,2,0.0,0,0,0,0,No,No,Aug. 3rd   2021,Avg,0,0
16128,LF,Roger Velasquez,CLE,R,07/01/2002,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,55,50,50,40,45,50,40,25,35,0,0,2,0.0,0,0,0,0,Yes,No,Aug. 10th   2021,Avg,0,0
16826,2B,Edward Velasquez,LAP,INT,10/21/2003,R,1.0 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,65,65,80,45,30,60,50,50,45,0,0,0,0.0,0,0,0,0,Yes,No,Aug. 12th   2021,Avg,0,0
17601,CF,Diego Velasquez,-,-,03/03/2005,L,1.0 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Sophomore,55,50,65,70,50,45,45,65,55,0,0,0,0.0,0,0,0,0,No,No,Jun. 28th   2021,Low,0,0
11199,3B,Dave Velasquez,LON,AAA,10/13/1995,R,2.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Fragile,3 months,-,60,65,50,45,45,60,50,50,45,0,35,8,0.0,0,0,0,3,No,No,May 31st   2021,Low,0,0
15369,LF,Antonio Velasquez,CAL,R,12/29/2000,S,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,55,45,35,55,50,35,20,25,0,0,2,0.0,0,0,0,0,Yes,No,Jun. 20th   2021,Low,0,0
11042,RF,HARRY VELARDE,-,-,02/02/1996,L,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Durable,-,-,45,50,50,50,45,55,50,65,60,0,0,7,0.0,0,0,0,0,No,No,Aug. 1st   2021,Avg,2014,122
14199,1B,Alex Vela,CUR,A,01/24/1999,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,50,50,70,45,45,40,50,45,0,0,5,0.0,0,0,0,0,Yes,No,Aug. 11th   2021,Avg,0,0
17459,C,Jaime Vega,LAP,R,11/10/2003,R,1.5 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,55,55,55,45,65,25,35,30,0,0,0,0.0,0,0,0,0,Yes,No,Jun. 11th   2021,Low,0,0
17613,2B,Alex Vega,-,-,08/23/2005,L,1.0 Stars,4.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Sophomore,60,75,50,60,50,80,45,55,35,0,0,0,0.0,0,0,0,0,No,No,Jun. 28th   2021,Low,0,0
16101,C,Alje Veenstra,STU,INT,06/21/2002,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,55,45,50,55,50,25,25,20,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 16th   2021,Avg,0,0
14845,1B,Rene Veen,STU,R,09/22/2000,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Prankster,Normal,-,-,45,45,50,45,50,45,30,35,40,0,0,4,0.0,0,0,0,0,Yes,No,Jul. 17th   2021,Low,0,0
16968,CF,Addy Veen,-,-,04/01/2004,R,1.0 Stars,4.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Junior,65,55,80,65,80,45,55,45,55,0,0,0,0.0,0,0,0,0,No,No,Jun. 19th   2021,Low,0,0
15144,2B,Leborio Vecchi,GAL,A,02/18/2000,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,45,50,35,45,50,25,30,0,0,3,0.0,0,0,0,0,Yes,No,Aug. 16th   2021,Avg,0,0
15414,C,Manny Vazquez,DUB,R,12/01/2000,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,-,50,50,45,50,50,55,20,35,45,0,0,3,0.0,0,0,0,0,No,No,Jun. 16th   2021,Low,0,0
16494,RF,Jesus Vazquez,HAV,INT,11/07/2002,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,50,45,50,45,55,70,40,70,0,0,1,0.0,0,0,0,0,Yes,No,Jul. 22nd   2021,Avg,0,0
11035,2B,NICK VASQUEZ,VAN,AAA,04/27/1995,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,-,45,45,45,30,55,50,35,45,20,0,0,7,0.0,0,0,0,0,Yes,No,Jul. 27th   2021,Avg,2014,229
17670,RF,Jose Vasquez,-,-,07/31/2004,L,1.5 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Sophomore,50,50,80,60,80,55,45,40,35,0,0,0,0.0,0,0,0,0,No,No,Jun. 28th   2021,Low,0,0
11906,2B,Frank Vasquez,-,-,11/24/1995,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,-,40,50,45,25,55,65,55,60,50,0,0,7,0.0,0,0,0,0,No,No,Jul. 17th   2021,Avg,0,0
14349,RF,Angel Vasquez,SMT,AA,06/22/1999,L,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,2 weeks,-,45,50,55,55,45,55,45,25,25,0,0,5,0.0,0,0,0,0,Yes,No,Aug. 1st   2021,Avg,0,0
17899,RF,Altifício Vasques,TOK,INT,06/25/2004,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,60,50,40,40,45,45,20,25,30,0,0,0,0.0,0,0,0,0,Yes,No,Jun. 10th   2021,Low,0,0
13650,LF,Zivota Vasiljevic,TOK,AAA,03/22/1998,R,2.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,60,65,50,25,40,70,80,80,80,0,0,6,0.0,0,0,0,0,No,No,Jul. 29th   2021,Avg,0,0
16679,3B,Ubaldo Varone,NKO,INT,04/09/2003,L,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,60,50,60,40,55,30,25,20,0,0,1,0.0,0,0,0,0,Yes,No,May 19th   2021,Low,0,0
15837,C,Kenny Varner,DEN,R,07/14/2002,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,55,45,50,55,50,30,20,20,30,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 5th   2021,Avg,2021,90
12777,1B,Bobby Vargas,DUB,MLB,08/24/1996,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Durable,-,-,50,50,65,60,45,50,70,45,35,0,91,7,0.7,0,0,0,12,Yes,Yes,Aug. 1st   2021,Avg,0,0
12065,C,Luis Varela,LDN,AA,06/24/1996,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,55,55,35,50,55,25,30,25,0,0,8,0.0,0,0,0,0,Yes,No,May 19th   2021,Low,0,0
12832,RF,Harrison Varela,-,-,05/06/1997,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,50,55,45,40,55,45,25,40,0,0,6,0.0,0,0,0,0,No,No,Apr. 4th   2021,Avg,0,0
13288,RF,Matt Vanderhoof,-,-,03/01/1995,L,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,50,40,45,35,55,60,45,30,0,0,3,0.0,0,0,0,0,No,No,Mar. 14th   2021,Avg,2018,223
12245,LF,VICTOR VAN VUGT,ADE,AAA,08/21/1997,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,?,-,60,65,50,45,55,65,35,25,30,0,0,5,0.0,0,0,0,0,No,No,Jun. 4th   2021,Low,2016,21
16094,CF,Marcos van Veen,DUB,R,07/20/2002,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,55,70,40,40,60,60,55,50,0,0,2,0.0,0,0,0,0,Yes,No,May 28th   2021,Low,0,0
14416,1B,Cliff van Twillert,TOR,AAA,12/03/1995,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Durable,-,-,55,55,40,50,35,55,30,25,20,0,0,3,0.0,0,0,0,0,Yes,No,Jun. 6th   2021,Low,2018,104
14762,LF,Ad van Rees,DEN,AA,01/31/2000,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,65,50,45,50,55,35,75,65,75,0,0,4,0.0,0,0,0,0,Yes,No,Jul. 26th   2021,Avg,0,0
16937,SS,Arnout van Pol,-,-,10/13/2000,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,CO Junior,40,40,45,65,50,35,40,35,25,0,0,0,0.0,0,0,0,0,No,No,Jun. 19th   2021,Low,0,0
15378,1B,Jochen van Olst,STU,INT,10/07/2001,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,40,40,45,50,45,40,35,35,30,0,0,2,0.0,0,0,0,0,Yes,No,Aug. 6th   2021,Avg,0,0
13491,RF,Leen van Mourik,SMT,AA,09/15/1997,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Durable,-,-,45,50,45,50,45,50,30,35,30,0,0,6,0.0,0,0,0,0,Yes,No,Jun. 29th   2021,Low,0,0
