ID,POS,Name,Age,T,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM,Draft,Round,Pick
9519,SP,DAVID CORROW,19,L,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,45,40,35,45,-,60,-,50,-,-,-,-,-,-,-,50,0,0,0
10152,SP,Andres Cortez,18,R,0.5 Stars,4.0 Stars,N,L,H,N,H,N,Unknown,50,75,70,50,60,-,-,-,65,-,-,-,-,-,-,45,0,0,0
6691,SP,ANGELO CORTEZ,26,L,0.5 Stars,1.0 Stars,L,N,L,N,L,L,Normal,40,35,30,45,45,45,-,-,40,-,-,-,-,-,-,60,0,0,0
9008,SP,FELIPE COSTELOW,24,R,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,55,45,40,55,55,-,55,-,-,-,-,-,-,60,-,35,2007,9,16
9141,SP,BRIAN COTTER,24,R,0.5 Stars,1.0 Stars,N,H,L,N,L,N,Unmotivated,45,45,35,50,55,-,50,-,-,-,-,-,-,-,-,35,0,0,0
7656,SP,Dante Coulter,24,R,1.0 Stars,1.0 Stars,N,N,N,N,H,N,Normal,45,35,35,50,50,-,-,-,55,-,-,-,-,-,-,55,2005,12,2
10657,SP,Cooper Cox,17,R,0.5 Stars,1.0 Stars,N,N,L,H,L,H,Unknown,40,45,35,45,45,-,45,45,-,-,-,-,-,-,-,45,0,0,0
9015,SP,George Cox,21,L,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,35,55,60,-,65,-,-,60,-,-,-,-,-,-,50,2007,4,4
9511,SP,BRAD COZART,22,R,0.5 Stars,1.0 Stars,N,N,L,N,L,N,Unknown,45,25,35,45,-,55,-,-,-,-,-,55,-,-,-,50,0,0,0
9099,SP,Jacob Craft,24,R,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,50,40,55,55,50,-,60,55,-,-,-,-,-,-,-,60,2008,3,6
8191,SP,SETH CRAINE,23,L,0.5 Stars,1.0 Stars,N,N,L,N,N,N,Unknown,45,35,25,50,40,-,-,-,50,-,-,-,-,-,-,55,2008,13,1
10149,SP,J.J. Cramer,17,R,0.5 Stars,0.5 Stars,N,N,L,N,L,N,Unknown,50,40,30,60,40,-,-,-,60,-,-,-,-,-,-,50,0,0,0
10345,SP,Roger Crawford,31,L,2.5 Stars,2.5 Stars,N,N,H,N,H,H,Normal,50,60,45,55,55,55,-,50,-,-,-,-,-,-,-,50,0,0,0
9401,SP,K.C. Cribbs,21,L,1.5 Stars,3.0 Stars,N,H,N,N,H,N,Unknown,55,60,55,-,-,65,-,-,-,65,70,-,-,-,-,55,2008,1,3
8473,SP,COREY CROWELL,21,L,0.5 Stars,1.5 Stars,N,L,L,N,N,H,Unknown,45,40,40,45,60,-,45,-,-,-,-,-,-,-,-,60,0,0,0
10653,SP,Melvin Cuevas,17,R,0.5 Stars,1.0 Stars,N,N,N,N,L,N,Unknown,50,45,35,50,45,-,55,-,-,-,-,-,-,-,-,45,0,0,0
9199,SP,Josh Currie,20,R,1.5 Stars,2.5 Stars,N,N,L,N,N,H,Unknown,55,55,45,60,-,70,-,-,-,65,-,-,-,-,-,50,2009,4,3
9961,SP,JASON CURTIN,24,R,1.0 Stars,1.5 Stars,N,H,N,L,H,N,Normal,50,35,45,-,35,50,-,-,60,55,-,-,-,50,-,50,2008,8,11
9108,SP,JAKE CURUVIJA,24,R,1.5 Stars,1.5 Stars,L,L,N,H,N,N,Selfish,50,45,45,50,55,60,50,50,-,-,-,-,-,-,-,45,2008,10,15
8909,SP,Wayne Cutler,32,L,2.0 Stars,2.0 Stars,N,N,N,N,N,L,Outspoken,50,45,45,55,50,-,55,50,-,50,-,-,50,-,-,50,0,0,0
10355,SP,Tom Daggett,18,R,0.5 Stars,0.5 Stars,N,N,L,N,L,L,Unknown,40,45,35,45,40,-,-,-,50,-,-,-,-,-,-,55,0,0,0
10615,SP,Cameron Dahl,15,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,65,50,45,55,-,70,65,-,-,-,-,-,-,-,-,45,0,0,0
7023,SP,Josh Dahlin,25,R,1.5 Stars,1.5 Stars,L,L,N,N,N,N,Normal,45,35,45,55,35,55,50,-,50,-,-,-,-,-,-,70,2003,1,4
10179,SP,Tom Dallman,17,R,0.5 Stars,4.0 Stars,L,N,N,N,N,N,Unknown,80,45,60,60,75,-,70,70,-,70,-,-,-,-,-,45,0,0,0
10103,SP,Omar Daniel,18,L,0.5 Stars,2.5 Stars,N,N,N,N,N,L,Unknown,40,75,55,45,45,-,45,-,-,-,-,-,-,-,-,55,0,0,0
9457,SP,RUSTY DARBY,22,R,1.0 Stars,1.5 Stars,N,H,L,L,H,N,Unknown,40,50,45,45,-,-,45,50,-,-,-,-,-,-,-,40,0,0,0
9242,SP,JAKE DARE,20,L,0.5 Stars,0.5 Stars,L,N,L,N,N,H,Unknown,35,50,35,45,40,-,45,-,-,-,-,-,-,-,-,50,0,0,0
10425,SP,Matt Darling,17,R,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,60,50,55,-,65,65,60,60,-,65,-,-,-,-,-,65,0,0,0
9533,SP,MIKE DARRACOTT,19,L,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,40,40,45,45,-,50,-,-,45,-,-,-,-,-,-,50,0,0,0
8741,SP,TODD DAVIDSON,21,R,0.5 Stars,1.5 Stars,N,L,L,N,N,N,Unknown,45,40,45,45,45,-,-,55,-,-,-,-,-,-,-,50,0,0,0
8465,SP,JACK DAVIES,26,R,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Normal,45,45,45,45,50,55,55,-,-,-,-,-,-,-,-,65,0,0,0
7155,SP,Carlos Davila,26,R,1.5 Stars,1.5 Stars,N,N,L,L,N,N,Normal,40,40,40,45,40,35,45,-,-,-,-,-,-,-,-,55,0,0,0
8983,SP,Brian Davis,24,R,2.5 Stars,3.5 Stars,H,H,H,N,H,N,Captain,70,50,60,-,75,-,-,70,-,75,-,-,-,-,-,70,2007,1,1
9557,SP,ELIJAH DAVIS,19,R,0.5 Stars,1.0 Stars,N,L,N,H,N,H,Unknown,40,50,40,45,35,-,45,-,-,-,-,-,-,-,-,55,0,0,0
6689,SP,Greg Davis,28,L,1.5 Stars,1.5 Stars,N,H,N,N,H,N,Normal,45,45,30,50,45,-,50,-,-,-,-,-,-,-,-,55,2001,5,1
8654,SP,Fernando de Anda,21,R,2.5 Stars,3.0 Stars,H,N,N,L,H,N,Humble,50,65,60,65,60,-,-,-,65,-,-,-,-,-,-,60,0,0,0
10326,SP,Ray de Boer,18,R,0.5 Stars,2.0 Stars,H,L,N,N,N,N,Unknown,55,45,45,60,-,-,-,60,-,60,-,-,-,-,-,60,0,0,0
10654,SP,Harald de Vries,17,L,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,45,55,35,45,60,45,-,50,-,50,-,-,-,-,-,50,0,0,0
10423,SP,Pete Dean,16,R,0.5 Stars,2.5 Stars,N,L,N,N,N,N,Unknown,60,55,55,-,65,-,-,-,70,65,-,-,-,-,-,55,0,0,0
8839,SP,Antony degruchy,21,L,0.5 Stars,1.5 Stars,N,N,L,L,H,N,Normal,45,45,45,45,50,45,45,-,-,45,-,-,-,-,-,60,0,0,0
5654,SP,Gary Del Monaco,32,L,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,40,45,55,45,35,55,-,-,35,-,-,-,-,-,-,55,0,15,11
6139,SP,Ivan del Valle,28,R,1.5 Stars,1.5 Stars,L,L,N,H,L,N,Disruptive,45,40,40,50,35,-,-,50,45,-,-,-,-,-,-,75,2001,1,4
9544,SP,JUSTIN DELELLIS,18,R,0.5 Stars,3.0 Stars,N,N,H,L,H,H,Unknown,40,60,65,45,-,-,45,50,-,-,-,-,-,-,-,50,2010,4,6
10376,SP,Matt DeMusz,16,R,0.5 Stars,1.5 Stars,N,N,L,L,N,N,Unknown,50,45,40,45,50,-,-,50,-,-,-,-,-,60,-,45,0,0,0
9355,SP,Brad Denham,25,R,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,50,45,40,60,50,-,45,55,-,-,-,-,-,-,-,65,2007,3,3
10320,SP,Brett Dewar,18,L,0.5 Stars,2.0 Stars,H,N,N,N,N,L,Unknown,40,50,50,45,40,-,-,-,-,45,-,-,-,-,-,45,0,0,0
10468,SP,Norman DeYoung,18,R,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,40,35,40,45,-,-,-,50,-,45,-,-,-,-,-,60,0,0,0
10403,SP,Angelo Diaz,16,R,0.5 Stars,1.0 Stars,N,N,N,H,N,N,Unknown,45,50,25,45,-,-,50,45,-,-,-,-,-,-,-,50,0,0,0
6306,SP,Carlos Diaz,32,R,1.5 Stars,1.5 Stars,N,H,H,N,N,N,Normal,50,40,45,50,-,65,55,-,-,-,-,-,-,-,-,40,2001,6,8
7274,SP,Mario Diaz,26,R,1.5 Stars,1.5 Stars,N,N,H,N,N,N,Normal,45,20,50,55,35,-,-,-,55,50,-,-,-,-,-,55,0,0,0
10165,SP,Jason Dickerson,17,L,0.5 Stars,2.0 Stars,N,N,N,L,H,H,Unknown,55,50,45,60,-,-,65,60,-,-,-,-,-,-,-,50,0,0,0
8681,SP,STEVE DIDONATO,25,R,1.5 Stars,1.5 Stars,N,H,H,N,H,N,Sparkplug,60,40,30,50,60,-,-,-,-,-,-,-,65,-,-,55,2008,12,14
6448,SP,JOSEPH DIEHL,27,R,1.0 Stars,1.0 Stars,L,L,L,H,L,N,Selfish,40,35,30,45,50,-,45,-,-,-,-,-,-,-,-,60,0,0,0
8962,SP,DIEGO DIEZ,25,R,1.5 Stars,1.5 Stars,L,N,H,N,L,N,Normal,45,40,45,-,55,60,-,-,-,55,-,-,-,-,-,40,2006,11,7
4196,SP,Jim Diffey,38,R,2.0 Stars,2.0 Stars,H,H,H,L,H,N,Normal,45,40,45,-,-,60,-,-,60,50,-,-,-,-,-,60,0,42,3
9763,SP,Shane Dillenburg,19,L,1.0 Stars,3.0 Stars,N,N,H,H,N,N,Unknown,60,55,60,65,65,60,60,60,-,-,-,-,-,-,-,60,2010,1,4
2819,SP,Chris Dilley,41,R,1.0 Stars,1.0 Stars,N,N,N,N,N,H,Normal,35,45,35,40,-,45,35,-,-,-,-,-,-,-,-,55,0,0,0
6735,SP,BOBBY DIMARTINO,29,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,50,35,50,50,-,55,-,40,-,-,-,-,-,-,55,0,0,0
10367,SP,Mark Dimmitt,16,R,0.5 Stars,1.5 Stars,N,L,L,H,N,L,Unknown,50,50,40,50,35,-,60,-,-,-,-,-,-,-,-,55,0,0,0
8190,SP,Jeff Dittmar,23,R,2.5 Stars,2.5 Stars,N,N,N,H,H,N,Normal,55,55,55,65,-,-,65,-,65,-,-,-,-,-,-,55,2005,2,12
6003,SP,KEN DODDS,29,L,1.5 Stars,1.5 Stars,H,N,N,L,H,N,Normal,50,40,35,-,60,65,-,-,-,50,-,-,-,-,-,75,2003,12,5
10186,SP,Eddie Donahoo,17,L,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,50,45,55,50,-,-,55,-,-,-,-,-,-,-,45,0,0,0
9526,SP,DAVE DONOVAN,18,L,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,45,50,40,45,50,-,50,50,-,-,-,-,-,-,-,40,0,0,0
10252,SP,Paddy Donovan,18,R,0.5 Stars,2.0 Stars,N,L,N,N,N,N,Unknown,50,55,50,55,40,-,-,40,60,60,-,-,-,-,-,40,0,0,0
9742,SP,TED DOSS,18,R,0.5 Stars,0.5 Stars,N,L,L,N,N,N,Unknown,45,30,35,55,35,-,-,55,-,-,-,-,-,-,-,55,0,0,0
8149,SP,Bachir Douay,22,R,0.5 Stars,1.5 Stars,N,N,N,L,L,L,Normal,40,45,45,40,45,40,40,-,45,-,-,-,-,40,-,65,0,0,0
9972,SP,BILL DOUGHERTY,24,R,3.0 Stars,3.0 Stars,N,N,H,N,H,N,Normal,65,45,65,65,70,55,65,60,-,-,-,-,-,-,-,50,2008,6,1
7350,SP,JOEY DOWNS,25,R,1.5 Stars,1.5 Stars,N,N,N,H,N,H,Normal,45,25,60,50,-,50,-,-,-,45,-,-,-,-,-,50,2007,9,3
10040,SP,BLAKE DOYLE,22,R,0.5 Stars,1.5 Stars,L,N,N,N,H,N,Unknown,45,45,35,45,-,-,-,45,-,50,-,-,-,-,-,40,0,0,0
10675,SP,Sibrand Dubbeldam,16,R,0.5 Stars,4.0 Stars,N,N,N,N,N,N,Unknown,65,70,60,-,65,60,60,-,65,70,-,-,-,60,-,50,0,0,0
10322,SP,Mike Duff,18,L,0.5 Stars,1.5 Stars,L,H,N,L,H,N,Unknown,45,35,40,50,35,-,-,-,-,-,-,-,-,60,-,50,0,0,0
10342,SP,Paul Duffin,31,R,1.5 Stars,1.5 Stars,N,H,N,N,N,N,Normal,45,50,35,45,45,45,45,45,45,-,-,-,-,-,-,45,0,0,0
10033,SP,JONATHAN DURANT,21,R,0.5 Stars,1.5 Stars,N,N,L,N,L,H,Unknown,45,45,35,45,55,55,50,-,-,-,-,-,-,-,-,50,0,0,0
4478,SP,Cameron Dussia,40,L,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Normal,30,55,30,35,40,-,-,-,-,30,-,-,-,-,-,55,0,48,13
8548,SP,Benjamin Dutton,22,R,1.5 Stars,1.5 Stars,N,L,N,N,L,N,Normal,40,50,45,45,40,-,40,-,-,-,-,-,50,-,-,70,0,0,0
9029,SP,Bobby Dutton,25,R,2.5 Stars,2.5 Stars,L,H,N,L,H,N,Normal,65,55,45,80,-,-,-,60,-,70,60,-,-,-,-,55,2007,3,19
7327,SP,JOSH EALY,25,R,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,30,60,50,50,50,45,50,50,-,-,-,-,-,-,70,2004,5,16
8421,SP,Billy Easterday,27,R,2.5 Stars,2.5 Stars,N,H,N,L,H,N,Normal,55,45,60,70,40,55,-,65,50,-,-,-,-,45,-,70,2005,1,1
7382,SP,JOHN ECKHART,24,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,45,35,50,60,-,-,-,55,-,-,-,-,-,-,60,2004,5,14
10648,SP,Archie Edmonds,17,L,0.5 Stars,1.5 Stars,H,N,N,N,H,N,Unknown,45,45,45,45,45,-,50,-,-,-,-,-,-,55,-,55,0,0,0
9173,SP,BRET EDWARDS,19,L,1.5 Stars,1.5 Stars,L,N,L,N,L,N,Unknown,50,35,50,55,55,-,-,-,65,-,-,-,-,-,-,55,0,0,0
8370,SP,CHRIS ELWARD,22,R,1.5 Stars,2.5 Stars,N,N,N,N,L,N,Unknown,40,35,65,45,-,-,45,45,-,-,-,-,-,-,-,55,2010,8,17
8478,SP,AARON ELWIN,22,R,1.5 Stars,2.0 Stars,L,N,N,H,H,H,Unknown,50,45,50,55,40,-,-,-,65,-,-,-,-,-,-,65,2008,8,13
6277,SP,Griffey Emmett,28,R,2.5 Stars,2.5 Stars,N,N,N,N,N,L,Normal,50,50,50,50,55,45,50,-,55,-,35,-,-,-,-,55,0,1,10
7492,SP,Ricky Encino,25,R,1.5 Stars,1.5 Stars,N,N,H,L,N,L,Outspoken,45,30,40,45,55,-,-,-,60,-,-,-,-,-,-,60,0,0,0
10645,SP,Masahiro Endo,16,R,0.5 Stars,1.5 Stars,N,L,L,N,L,N,Unknown,45,60,40,45,40,-,-,50,-,-,50,-,-,-,-,50,0,0,0
2657,SP,Matt Englert,42,R,0.5 Stars,0.5 Stars,H,H,N,N,H,N,Captain,30,55,40,-,35,-,35,-,-,35,-,-,-,-,-,55,0,50,3
10668,SP,Lionardo Esmnia,17,L,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,45,50,35,45,-,60,-,55,-,-,-,-,-,-,-,45,0,0,0
7182,SP,Javier Espinal,26,L,1.0 Stars,1.0 Stars,N,N,N,N,N,N,Normal,45,40,40,50,-,-,50,55,-,-,-,-,-,-,-,55,0,0,0
8335,SP,Dave Espino,21,L,1.5 Stars,2.0 Stars,H,N,H,L,N,N,Humble,50,55,45,-,45,55,60,-,-,55,-,-,-,-,-,70,2007,5,1
3215,SP,Luis Espinoza,37,L,2.5 Stars,2.5 Stars,N,H,L,N,N,N,Normal,55,40,60,-,50,-,-,60,-,60,-,-,-,-,-,55,0,41,15
10641,SP,Alec Evans,16,L,0.5 Stars,1.5 Stars,N,N,N,L,N,N,Unknown,45,50,35,45,55,-,-,50,-,50,-,-,-,-,-,55,0,0,0
7989,SP,ANDY EVANS,22,L,0.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,45,35,45,45,35,-,-,-,-,50,-,-,-,-,-,65,2006,7,9
6777,SP,JUSTIN EVERSON,25,R,3.5 Stars,3.5 Stars,N,N,N,H,N,H,Normal,55,60,65,60,40,65,60,-,-,-,-,-,-,-,-,60,2003,1,9
6572,SP,Gustavo Fabela,28,R,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,40,40,50,45,45,-,45,-,-,-,-,-,-,-,-,60,0,0,0
1415,SP,Frank Faber,38,R,1.5 Stars,1.5 Stars,N,N,N,H,L,N,Normal,35,55,40,40,-,-,45,-,40,-,-,40,-,-,-,80,0,115,1
10133,SP,Jose Fanjul,18,R,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,60,45,50,55,-,-,55,-,-,-,-,55,-,-,50,0,0,0
10169,SP,Mike Farris,18,R,0.5 Stars,1.5 Stars,N,N,N,L,N,N,Unknown,45,50,40,50,-,60,50,-,-,-,-,-,-,-,-,50,0,0,0
10652,SP,Cleto Favela,17,R,0.5 Stars,1.5 Stars,N,N,H,N,H,N,Unknown,50,45,35,55,55,-,60,-,-,-,-,-,-,60,-,45,0,0,0
9390,SP,ROB FEDERICK,24,R,1.5 Stars,1.5 Stars,N,N,L,N,L,L,Unmotivated,45,40,30,55,50,55,50,-,-,-,-,-,-,-,-,40,0,0,0
10146,SP,Ken Felber,18,R,0.5 Stars,1.5 Stars,L,N,H,L,N,N,Unknown,45,45,45,45,45,-,45,45,45,-,-,-,-,40,-,55,0,0,0
10333,SP,Hugo Feliciano,18,R,0.5 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,45,50,50,60,35,-,60,-,-,-,-,-,-,-,-,55,0,0,0
9144,SP,Bill Ferber,19,L,0.5 Stars,2.0 Stars,N,N,H,N,N,H,Unknown,65,55,40,65,65,35,-,60,-,-,-,-,-,-,-,65,2009,2,16
8492,SP,PETE FERGUSSON,21,L,1.5 Stars,2.0 Stars,N,H,N,N,N,N,Normal,45,45,50,50,-,60,-,50,-,-,-,-,-,-,-,55,2007,14,12
5761,SP,T.J. FERRY,29,R,1.5 Stars,1.5 Stars,H,H,L,N,N,N,Normal,40,40,45,40,45,40,-,-,45,-,45,-,-,30,-,55,2003,8,4
10561,SP,Allen Fess,15,R,0.5 Stars,5.0 Stars,N,N,N,N,N,N,Unknown,80,55,60,-,75,-,75,70,80,-,-,-,-,-,-,60,0,0,0
9840,SP,Jeronimo Figas,19,L,0.5 Stars,0.5 Stars,N,N,H,H,H,N,Unknown,45,40,35,45,45,-,45,-,50,-,-,-,-,-,-,50,0,0,0
7506,SP,Egiodeo Fioravanti,27,R,1.5 Stars,1.5 Stars,N,H,N,N,H,N,Normal,45,50,40,55,50,-,-,-,60,-,-,-,-,-,-,60,0,0,0
9178,SP,JASON FISCHER,19,R,0.5 Stars,1.5 Stars,L,L,N,H,N,N,Unknown,40,35,45,45,40,-,-,45,-,-,-,-,-,-,-,50,0,0,0
4665,SP,Dave Fisher,31,R,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,45,45,50,-,45,-,50,-,-,55,-,-,-,-,-,65,0,18,10
5052,SP,Jim Fisher,30,R,2.0 Stars,2.0 Stars,N,N,N,H,N,N,Normal,50,70,25,50,55,-,50,-,-,50,-,-,-,-,-,55,2001,2,15
9299,SP,Nick Fisher,20,R,0.5 Stars,1.0 Stars,N,H,H,L,N,N,Normal,40,35,40,45,-,-,45,-,45,-,-,-,-,-,-,50,0,0,0
10625,SP,Dean Flesch,15,R,0.5 Stars,1.5 Stars,N,N,L,H,L,L,Unknown,45,45,40,50,-,-,50,50,-,-,-,-,-,-,-,35,0,0,0
9461,SP,JOHN FLETCHER,23,R,1.5 Stars,2.0 Stars,L,N,N,H,N,N,Unknown,55,50,50,65,50,-,45,60,-,-,-,-,-,-,-,45,2009,6,2
6098,SP,Adam Flores,28,L,1.5 Stars,1.5 Stars,H,H,L,N,H,N,Normal,45,45,35,45,50,-,50,-,-,-,50,-,-,-,-,55,2001,11,13
4418,SP,Antonio Flores,33,R,1.5 Stars,1.5 Stars,N,N,L,H,N,N,Normal,45,45,35,50,-,55,50,-,-,-,-,-,-,-,-,40,0,0,0
10591,SP,Jeff Foote,16,R,0.5 Stars,2.0 Stars,N,H,L,L,H,N,Unknown,55,60,45,60,40,-,-,65,-,-,-,-,-,-,-,55,0,0,0
9413,SP,EDDIE FORSTER,20,R,0.5 Stars,1.5 Stars,H,N,H,H,H,N,Unknown,45,35,50,55,-,55,-,-,-,55,-,-,-,-,-,60,2008,4,10
5361,SP,Tim Fournier,29,R,1.5 Stars,1.5 Stars,L,L,L,N,N,N,Normal,50,40,40,50,60,65,-,-,-,-,-,-,-,-,-,60,0,0,0
10397,SP,Dan Fox,16,R,0.5 Stars,1.5 Stars,H,N,N,N,N,H,Unknown,50,40,40,60,35,-,-,60,-,-,-,-,-,-,-,50,0,0,0
8443,SP,CALEB FOXWORTHY,23,R,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,70,45,45,65,-,-,65,70,-,-,-,-,-,-,-,40,2006,2,16
5087,SP,Manuel Fragoso,32,R,2.5 Stars,2.5 Stars,L,N,L,N,N,N,Normal,45,50,50,45,55,40,45,-,45,-,50,-,-,-,-,50,0,0,0
8369,SP,Bobby Frampton,21,R,2.5 Stars,3.5 Stars,N,N,H,H,N,L,Outspoken,50,55,65,60,-,-,-,45,45,50,-,-,-,-,-,70,2007,2,14
9303,SP,Juan Franco,20,R,1.0 Stars,1.5 Stars,N,H,N,L,H,L,Normal,45,35,40,55,-,-,-,50,30,50,-,-,-,-,-,65,0,0,0
6154,SP,Israel Frasquilho,30,L,1.5 Stars,1.5 Stars,N,N,N,L,L,N,Normal,55,45,40,55,60,-,-,-,65,-,-,-,-,-,-,60,0,0,0
10113,SP,Ryan Freitas,18,R,0.5 Stars,2.5 Stars,N,N,N,H,N,N,Unknown,55,55,60,60,55,-,-,-,-,65,60,-,-,-,-,55,0,0,0
9886,SP,Tim Fry,19,R,0.5 Stars,1.5 Stars,N,N,L,N,H,N,Unknown,50,60,35,50,55,65,-,55,-,-,-,-,-,-,-,40,0,0,0
8685,SP,Jesus Fuentes,25,R,2.5 Stars,3.0 Stars,L,N,H,N,N,N,Normal,60,50,60,50,70,-,60,60,-,-,-,-,-,-,-,70,2007,1,3
7137,SP,Remi Gabrieli,28,R,2.0 Stars,2.0 Stars,N,N,N,N,H,N,Normal,55,35,60,55,35,-,-,60,-,-,-,-,65,-,-,75,0,0,0
10469,SP,Anthony Gadsden,18,R,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,45,40,40,50,-,60,-,50,-,-,-,-,-,-,-,55,0,0,0
6479,SP,JAYDEN GAINES,27,R,2.0 Stars,2.0 Stars,N,H,N,N,H,N,Normal,45,45,50,50,50,-,-,-,-,55,-,-,-,-,-,45,2002,3,7
8978,SP,TANNER GALLINA,27,R,0.5 Stars,0.5 Stars,N,N,L,N,L,H,Normal,40,35,25,50,45,50,-,-,-,-,-,-,-,-,-,40,0,0,0
10100,SP,Andy Gallivan,17,R,0.5 Stars,2.0 Stars,L,L,N,H,L,N,Unknown,40,45,55,-,50,-,50,-,-,45,-,-,-,-,-,55,0,0,0
9520,SP,RAY GALVAN,19,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,60,50,50,35,-,-,-,65,-,-,-,-,-,-,50,0,0,0
7463,SP,Carlos Gamez,26,R,1.5 Stars,1.5 Stars,N,N,L,H,N,N,Normal,45,40,45,45,-,-,50,-,45,-,-,-,-,-,-,60,0,0,0
9340,SP,NATE GANDER,25,R,1.5 Stars,1.5 Stars,N,H,L,L,H,N,Humble,45,40,40,45,-,-,-,45,-,45,-,-,-,-,-,50,0,0,0
8609,SP,Carlos Garcia,22,R,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Normal,45,40,60,50,45,-,-,50,-,-,-,45,-,-,-,55,0,0,0
8264,SP,CARLOS GARCIA,25,R,0.5 Stars,1.0 Stars,N,N,N,N,L,N,Normal,40,25,35,45,40,45,45,-,40,-,-,-,-,-,-,55,2006,12,7
5567,SP,Danny Garcia,29,L,2.0 Stars,2.0 Stars,N,H,N,L,H,H,Normal,55,45,50,55,55,-,60,-,-,-,-,-,-,-,-,40,0,0,0
7426,SP,Humberto Garcia,25,R,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,45,45,45,45,-,45,-,-,50,-,-,-,45,-,-,55,0,0,0
10262,SP,Jose Garcia,18,L,0.5 Stars,1.5 Stars,L,L,N,H,L,H,Unknown,50,45,35,50,-,65,-,-,60,-,-,-,-,-,-,35,0,0,0
9273,SP,Julio Garcia,20,L,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,50,45,30,55,45,50,45,-,45,45,-,-,-,-,-,55,0,0,0
7076,SP,Ricky Garcia,26,R,2.0 Stars,2.0 Stars,N,N,L,H,L,N,Unmotivated,45,40,50,45,55,50,-,-,-,-,-,-,-,55,-,55,0,0,0
7926,SP,DAVE GARRIOTT,27,R,0.5 Stars,0.5 Stars,N,N,N,L,N,N,Normal,45,40,30,45,45,35,45,-,50,-,-,-,-,-,-,70,0,0,0
10555,SP,Melvin Garza,17,R,0.5 Stars,0.5 Stars,L,N,L,N,N,N,Unknown,45,35,35,50,45,-,-,-,60,-,-,-,-,-,-,35,0,0,0
4713,SP,Mike Gates,32,L,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,40,50,45,45,-,40,45,-,45,-,-,-,-,-,-,50,0,42,6
10343,SP,Wilford Gaudet,26,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,40,45,50,-,-,-,50,-,55,-,-,-,-,-,45,0,0,0
8512,SP,Kenny Gerald,22,R,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,55,45,45,60,55,50,-,-,55,60,-,-,-,-,-,70,2007,3,11
7683,SP,Benny Gesserit,24,R,2.5 Stars,3.0 Stars,N,N,N,L,H,N,Normal,55,60,55,60,45,-,-,60,-,60,-,-,-,-,-,75,2005,1,14
7581,SP,GARRETT GIANFRANCESCO,28,R,1.5 Stars,1.5 Stars,N,L,N,L,H,N,Normal,40,45,45,45,40,-,45,-,-,-,-,-,-,-,-,60,0,0,0
8797,SP,JOEL GIBSON,20,R,0.5 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,40,45,55,45,-,45,-,-,45,-,-,-,-,-,-,60,0,0,0
4883,SP,KEVIN GILBERT,32,R,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,45,55,45,-,50,55,50,-,-,45,45,-,-,-,-,55,0,53,1
8123,SP,Jai Glatz,23,R,1.5 Stars,1.5 Stars,N,N,H,N,N,N,Normal,50,30,65,50,50,-,50,55,-,-,55,-,-,-,-,60,0,0,0
9231,SP,Sean Gofman,19,R,1.5 Stars,3.0 Stars,N,N,N,N,N,H,Unknown,70,65,55,70,55,-,-,70,-,70,-,-,-,-,-,40,2009,2,8
