ID,POS,Name,Age,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,CON P,GAP P,POW P,EYE P,K P,SPE,STE,RUN,Draft,Round,Pick
9809,C,Danny Garcia,26,0.5 Stars,0.5 Stars,L,N,N,N,H,H,Normal,35,35,35,50,35,25,35,25,0,0,0
14812,C,Gregorio Garcia,17,0.5 Stars,2.0 Stars,N,N,L,N,H,N,Unknown,50,40,50,50,50,20,20,20,0,0,0
15118,C,Sean Garcia,16,0.5 Stars,2.5 Stars,L,N,L,N,N,L,Unknown,45,50,65,55,45,25,20,20,0,0,0
9945,C,CHRIS GARDNER,24,0.5 Stars,1.5 Stars,N,N,N,H,L,N,Normal,40,40,35,50,35,25,20,20,0,0,0
7716,C,Drew Garrett,31,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,50,50,50,50,35,30,40,2005,5,1
14164,C,Djordje Gavrilovic,18,0.5 Stars,2.0 Stars,N,N,L,N,N,L,Unknown,55,40,45,40,55,30,25,35,0,0,0
10586,C,Ron Geist,27,1.5 Stars,1.5 Stars,N,H,N,L,N,N,Normal,40,40,40,50,45,25,30,25,2012,5,6
13905,C,Jurdão Gerso,19,0.5 Stars,0.5 Stars,L,L,L,H,L,N,Unknown,40,35,35,35,50,30,30,20,0,0,0
8345,C,RYAN GESCHKE,28,1.0 Stars,1.0 Stars,N,N,N,N,N,H,Prankster,40,30,45,45,45,20,20,20,2010,11,3
12800,C,Cirillo Giacoletti,20,1.5 Stars,2.5 Stars,N,N,H,L,N,N,Humble,50,50,55,50,50,45,35,35,0,0,0
14969,C,Rafaello Giacoletti,16,0.5 Stars,2.5 Stars,N,L,N,N,N,N,Unknown,55,45,55,50,55,30,20,30,0,0,0
14513,C,Aguinaldo Gidts,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,35,40,50,45,20,20,20,0,0,0
12291,C,DANIEL GIRARD,22,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,55,50,50,45,55,25,25,20,2014,2,3
15343,C,Danny Gonzalez,17,0.5 Stars,2.5 Stars,N,H,N,N,N,L,Unknown,60,45,35,45,65,40,55,40,0,0,0
12799,C,David Gonzalez,20,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Normal,40,35,35,35,35,30,35,40,0,0,0
12972,C,MARIO GONZALEZ,23,1.5 Stars,2.0 Stars,N,H,N,H,N,N,Unknown,50,45,45,45,50,25,25,20,2016,5,16
13431,C,Tsutomu Goto,20,0.5 Stars,1.5 Stars,H,N,L,L,H,H,Unknown,45,40,35,40,55,35,20,25,0,0,0
14897,C,Joe Goyette,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,45,50,45,50,50,25,25,0,0,0
13889,C,Filippio Gradi,18,0.5 Stars,2.0 Stars,N,H,N,N,N,L,Unknown,50,45,45,40,55,20,20,25,0,0,0
13160,C,VERDIANO GRANDE,24,1.5 Stars,1.5 Stars,L,N,N,N,N,N,Normal,35,50,45,40,25,55,45,40,2015,4,18
14587,C,Newt Greening,17,0.5 Stars,3.5 Stars,N,N,N,N,N,H,Unknown,70,45,55,45,75,25,35,20,0,0,0
11131,C,Dave Gregory,26,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Normal,35,35,25,40,35,35,20,20,0,0,0
13194,C,DANNY GRIEGO,20,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,45,45,50,45,45,40,20,20,2016,9,15
15377,C,John Grinter,16,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,50,55,50,45,30,25,20,0,0,0
13010,C,ALFREDO GUEL,23,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,40,40,40,50,45,30,30,35,2016,11,5
15042,C,Danny Guiney,15,0.5 Stars,2.0 Stars,L,N,N,H,N,H,Unknown,30,50,65,55,20,30,45,30,0,0,0
15342,C,Walid Haddad,16,0.5 Stars,2.5 Stars,N,H,N,N,N,H,Unknown,55,45,55,55,55,30,20,20,0,0,0
15211,C,Baltwin Hager,16,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,50,40,45,40,60,20,20,20,0,0,0
12567,C,Nate Ham,20,0.5 Stars,3.5 Stars,N,N,N,N,L,H,Normal,55,40,60,60,60,40,30,40,0,0,0
12285,C,RASHID HAMID,22,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,35,45,45,40,20,20,45,2014,5,12
12372,C,DIARMAID HAMILTON,19,0.5 Stars,2.0 Stars,N,L,N,H,N,N,Unknown,40,55,60,45,30,25,35,30,2016,7,7
14261,C,Jerry Hamilton,18,0.5 Stars,2.0 Stars,N,N,N,L,H,N,Unknown,55,45,50,45,60,25,20,20,0,0,0
12402,C,GIOVANNI HARKNESS,19,0.5 Stars,2.5 Stars,N,N,N,N,N,H,Unknown,50,55,55,50,45,40,20,20,0,0,0
9740,C,JOE HARMON,26,1.5 Stars,1.5 Stars,N,N,N,N,H,H,Normal,45,30,40,40,45,25,25,40,2011,6,7
7012,C,NATE HARRING,32,2.0 Stars,2.0 Stars,N,H,L,N,N,N,Normal,40,45,45,55,50,30,20,25,2003,8,11
10946,C,TYLER HAY,23,1.5 Stars,1.5 Stars,N,N,N,L,N,H,Normal,45,40,45,40,50,30,35,30,2013,4,14
13297,C,Ollie Hays,23,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,45,40,50,40,45,35,30,25,0,0,0
12213,C,Hermann Heimpel,21,0.5 Stars,2.0 Stars,N,N,H,N,N,N,Normal,40,45,50,50,40,35,20,20,0,0,0
14294,C,Dave Henandez,18,0.5 Stars,1.5 Stars,H,N,H,N,N,L,Unknown,35,45,55,50,30,30,25,35,0,0,0
13383,C,Kevin Henderson,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,65,45,30,40,75,35,20,20,0,0,0
13020,C,Nathan Henderson,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,50,35,55,40,50,35,2017,11,12
14045,C,Gabriel Henry,19,0.5 Stars,2.0 Stars,H,N,N,N,N,N,Unknown,55,45,55,40,50,35,20,35,0,0,0
10109,C,Andy Hernandez,24,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,40,35,60,50,45,25,30,20,2011,10,17
8853,C,Eduardo Hernandez,30,3.5 Stars,3.5 Stars,N,N,N,N,H,N,Normal,45,55,55,45,60,20,30,45,0,0,0
14237,C,Tony Hernandez,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,45,60,45,45,20,20,30,0,0,0
6714,C,Tony Hernandez,34,3.0 Stars,3.0 Stars,L,N,H,N,H,N,Outspoken,50,50,60,45,50,30,30,35,2002,1,10
8227,C,Matt Hesch,34,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,40,55,45,50,40,30,30,30,2005,2,2
8500,C,GREG HILGER,28,2.0 Stars,2.0 Stars,N,H,L,N,N,N,Normal,40,40,50,55,50,20,25,20,2007,5,12
10199,C,Bryce Hill,25,1.5 Stars,2.0 Stars,N,H,H,L,H,N,Sparkplug,40,50,60,40,50,30,50,45,2011,8,8
12605,C,Goldofrede Hombrinhos,20,0.5 Stars,2.0 Stars,H,H,N,L,N,N,Normal,45,40,50,55,40,40,30,30,0,0,0
14369,C,Tim Hooks,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,45,55,45,45,20,45,40,0,0,0
11514,C,TAKAO HORI,21,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,45,50,65,50,20,20,20,2014,9,15
12961,C,RYUUSUKE HORIUCHI,23,1.5 Stars,2.5 Stars,N,N,N,N,N,H,Unknown,50,50,45,45,50,25,25,30,2016,5,5
9454,C,CHANDLER HOTELLING,26,1.5 Stars,1.5 Stars,N,N,N,H,H,N,Normal,40,35,45,45,45,30,35,35,2012,7,13
9325,C,Jonah Howse,27,2.0 Stars,2.0 Stars,L,L,N,N,N,N,Normal,40,35,50,55,40,35,45,60,0,0,0
9547,C,MARQUIS HUBBARD,26,1.5 Stars,1.5 Stars,N,H,H,N,H,N,Sparkplug,40,35,50,50,45,30,25,30,2013,11,12
10270,C,Carlos Huerta,25,0.5 Stars,0.5 Stars,N,N,N,L,N,H,Humble,35,30,35,45,45,20,20,25,0,0,0
11253,C,Byron Hunt,22,0.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,45,45,50,40,45,30,20,30,0,0,0
8766,C,MARK HUNT,27,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Unmotivated,45,50,45,50,45,25,25,40,2008,7,12
8860,C,Hae-young Hwang,29,3.5 Stars,3.5 Stars,H,H,N,L,H,N,Captain,50,45,50,55,50,20,25,20,0,0,0
14879,C,Sung-min Hyeon,17,0.5 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,60,60,55,50,65,30,35,30,0,0,0
15057,C,Evaristo Ikeda,15,0.5 Stars,2.5 Stars,N,L,L,N,L,L,Unknown,65,45,40,40,65,25,25,20,0,0,0
13316,C,Hajime Inouye,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,45,40,50,25,35,20,0,0,0
11536,C,SATORU INOUYE,21,1.0 Stars,2.0 Stars,L,N,N,H,N,N,Normal,50,45,35,50,50,35,25,20,2014,3,17
9781,C,ROBERT IRVINE,25,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,45,50,45,50,60,55,65,2013,2,9
8013,C,NICK IRWIN,29,2.5 Stars,2.5 Stars,N,N,N,H,L,N,Normal,45,50,45,45,40,20,35,25,2006,3,1
13690,C,Karif Jabir,19,0.5 Stars,1.5 Stars,L,L,N,H,N,N,Unknown,50,40,35,45,50,35,35,30,0,0,0
9304,C,Andres Jacinto,26,2.0 Stars,2.0 Stars,N,N,L,H,L,N,Unmotivated,40,40,50,55,35,20,20,20,0,0,0
13207,C,RYAN JACKSON,24,2.0 Stars,2.5 Stars,H,N,N,N,N,N,Normal,55,45,45,45,65,25,20,20,2016,5,18
12817,C,Jose Jacobo,20,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Outspoken,50,45,55,45,50,25,20,20,0,0,0
14116,C,Scott James,18,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,40,30,45,55,35,30,25,30,0,0,0
12114,C,Soon-yul Jang,21,0.5 Stars,1.0 Stars,N,H,N,N,N,N,Normal,40,40,45,30,40,30,20,30,0,0,0
12369,C,KENT JANSEN,19,0.5 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,40,50,65,50,35,30,40,35,2016,3,14
9600,C,IAN JENSON,26,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,40,35,45,45,40,30,30,35,2010,12,2
11971,C,Chan-su Jeon,21,0.5 Stars,2.0 Stars,L,N,L,N,N,H,Normal,45,45,35,50,55,20,25,25,0,0,0
13839,C,Djordje Jigovic,18,0.5 Stars,3.0 Stars,N,N,H,N,N,N,Unknown,60,50,50,55,55,30,25,25,0,0,0
13057,C,Edgar Jimenez,19,0.5 Stars,2.5 Stars,N,H,N,L,H,N,Unknown,60,50,55,45,55,30,20,25,2017,2,16
9114,C,FERNANDO JIMENEZ,27,2.0 Stars,2.0 Stars,L,L,H,H,N,N,Selfish,45,45,50,45,50,20,20,30,2011,4,1
11432,C,JOSE JIMENEZ,26,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,40,40,35,50,20,20,30,2013,6,18
13457,C,Bosko Jovic,20,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,35,55,40,50,25,20,20,0,0,0
13075,C,Jung-kyu Jung,19,0.5 Stars,2.0 Stars,L,N,N,N,H,N,Unknown,55,50,45,45,55,25,30,25,2017,5,6
14538,C,Kyeong-min Jung,21,0.5 Stars,2.0 Stars,H,L,N,H,N,N,Unknown,40,45,55,50,30,25,20,20,0,0,0
12714,C,Aza Kadeer,20,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,50,40,40,40,60,30,40,25,0,0,0
12759,C,Hatsuhiko Kamada,20,0.5 Stars,1.5 Stars,N,N,L,L,L,N,Unmotivated,45,30,45,30,45,25,20,30,0,0,0
9198,C,ALAKAI KANESHIRO,27,2.5 Stars,2.5 Stars,N,L,N,N,H,H,Normal,50,45,50,45,70,20,20,25,2009,3,4
13403,C,Motoyasu Kawamura,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,65,45,40,40,70,25,20,35,0,0,0
14429,C,Brian Kelly,16,0.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,45,45,50,45,45,30,25,20,0,0,0
12059,C,Makato Kemnitz,22,2.0 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,50,45,45,45,50,30,25,45,0,0,0
12180,C,Belchyor Kennedy,21,1.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,50,50,45,45,45,30,40,30,0,0,0
11444,C,SAMUEL KEOGH,26,1.5 Stars,1.5 Stars,L,N,N,L,H,L,Normal,45,45,40,45,50,35,40,45,2013,2,3
11452,C,BUBBA KERN,26,0.5 Stars,0.5 Stars,N,L,L,N,L,L,Unmotivated,40,35,35,30,45,20,25,20,2013,9,12
13090,C,Chan-koo Kim,19,0.5 Stars,2.5 Stars,N,L,N,H,N,L,Unknown,60,40,45,50,55,30,30,30,2017,6,14
8637,C,Dong-hyun Kim,29,2.0 Stars,2.0 Stars,L,H,N,L,H,H,Normal,45,40,40,45,45,20,25,30,0,0,0
9866,C,In-goo Kim,26,1.0 Stars,1.0 Stars,L,N,N,N,N,N,Normal,40,40,40,30,45,20,30,20,0,0,0
11255,C,Jong-min Kim,22,1.5 Stars,1.5 Stars,N,H,L,L,N,N,Normal,50,40,40,35,50,25,20,25,0,0,0
14876,C,Joon-ho Kim,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,45,50,45,55,20,25,20,0,0,0
14287,C,Joon-ho Kim,18,0.5 Stars,0.5 Stars,L,L,L,H,N,N,Unknown,40,35,35,40,45,25,25,25,0,0,0
10467,C,Myung-bo Kim,24,0.5 Stars,0.5 Stars,N,N,N,N,L,L,Outspoken,40,35,35,45,50,25,40,40,0,0,0
14499,C,Myung-joo Kim,16,0.5 Stars,2.5 Stars,N,H,L,N,N,N,Unknown,50,45,50,45,55,30,20,35,0,0,0
11268,C,Sang-keun Kim,22,0.5 Stars,1.0 Stars,N,H,N,L,H,N,Normal,45,40,35,25,40,45,40,45,0,0,0
13065,C,Seung-cheol Kim,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,40,50,40,50,30,25,35,0,0,0
13349,C,Suk-jin Kim,18,0.5 Stars,2.0 Stars,N,H,L,N,L,L,Unknown,50,40,45,45,50,30,35,20,0,0,0
10539,C,Sung-min Kim,24,0.5 Stars,0.5 Stars,L,L,N,H,L,N,Disruptive,40,30,35,35,35,25,30,45,0,0,0
13606,C,Keita Kimura,19,0.5 Stars,3.0 Stars,N,L,N,N,N,H,Unknown,60,45,55,50,65,35,30,40,0,0,0
10297,C,Kelvin Klarenbeek,26,0.5 Stars,0.5 Stars,N,L,L,N,N,H,Normal,35,35,35,55,35,20,20,20,0,0,0
13842,C,Max Koeslag,18,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,45,45,50,40,45,35,20,25,0,0,0
14050,C,Hanskarl Kohn,18,0.5 Stars,1.0 Stars,N,N,H,N,H,N,Unknown,40,40,45,35,40,35,30,40,0,0,0
14877,C,Bora Kontic,17,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,55,45,40,35,50,40,45,40,0,0,0
10616,C,SAM KOPROWSKI,23,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,40,45,55,50,25,30,20,2015,12,10
13385,C,Dragisa Kralj,19,0.5 Stars,2.5 Stars,H,N,N,H,N,N,Unknown,60,45,55,40,50,20,20,25,0,0,0
12691,C,Martin Labra,20,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,35,40,40,55,20,20,25,0,0,0
10925,C,Jean-Baptiste Lamarck,22,2.5 Stars,3.0 Stars,L,N,N,N,N,N,Normal,55,45,50,50,50,40,25,40,2013,1,17
13658,C,Alex Lara,19,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,45,50,45,55,25,25,20,0,0,0
13387,C,Lorenzo Lara,19,0.5 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,55,60,55,45,60,45,45,30,0,0,0
14822,C,Ralph Laurendeau,17,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,45,40,55,45,50,25,20,20,0,0,0
12766,C,Joe Lawlor,20,0.5 Stars,2.5 Stars,N,H,H,N,N,N,Normal,55,45,45,45,60,20,20,30,0,0,0
13893,C,Paul Lawrence,18,0.5 Stars,1.5 Stars,N,L,N,N,N,N,Unknown,45,45,45,35,50,30,35,25,0,0,0
12657,C,Conor Lawson,20,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Normal,40,30,35,35,35,30,30,20,0,0,0
12712,C,Chae-bong Lee,20,0.5 Stars,1.5 Stars,N,N,H,N,H,L,Sparkplug,45,40,30,45,55,40,30,25,0,0,0
10706,C,Chan-su Lee,22,0.5 Stars,1.0 Stars,N,N,N,N,N,H,Normal,40,40,40,45,45,35,30,40,0,0,0
13216,C,Kun-woo Lee,23,0.5 Stars,2.0 Stars,N,N,N,L,H,N,Unknown,50,45,45,45,50,35,20,20,2017,11,2
11332,C,Sung-min Lee,22,0.5 Stars,1.5 Stars,N,N,N,L,L,N,Normal,45,35,35,40,60,25,20,25,0,0,0
11325,C,Woo-seok Lee,22,0.5 Stars,1.5 Stars,N,L,L,N,L,N,Normal,45,35,35,45,45,25,20,20,0,0,0
14572,C,Leo Legge,16,0.5 Stars,2.5 Stars,H,N,L,N,N,N,Unknown,45,45,60,50,55,30,20,25,0,0,0
13053,C,Adam Leighton,19,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,55,45,50,45,60,25,25,25,2017,10,7
11618,C,KIRK LEROUX,20,0.5 Stars,2.0 Stars,N,N,L,L,H,N,Unknown,50,40,45,40,55,35,30,40,0,0,0
11036,C,DAVE LEVITT,22,0.5 Stars,1.5 Stars,N,N,L,H,N,N,Unknown,40,45,55,40,45,35,35,30,2017,12,11
9497,C,Tim Lewis,27,2.5 Stars,2.5 Stars,N,N,N,H,N,N,Normal,45,40,55,55,45,20,25,20,2009,4,16
14664,C,Trent Lightfoot,17,0.5 Stars,1.5 Stars,N,N,L,N,H,N,Unknown,50,35,35,45,55,35,30,25,0,0,0
14344,C,Lyndon Lightheart,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,40,50,70,35,25,20,25,0,0,0
11437,C,JASON LINTON,26,1.5 Stars,1.5 Stars,H,H,N,L,H,N,Normal,40,40,30,45,40,25,20,25,2013,10,18
10014,C,DEVON LITTLE,29,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,45,40,55,50,20,20,25,2010,5,3
14389,C,Derek Littlewood,18,0.5 Stars,2.0 Stars,N,L,N,N,N,N,Unknown,45,40,50,45,40,20,20,20,0,0,0
11378,C,Zivota Ljotic,26,2.5 Stars,2.5 Stars,H,N,N,L,N,N,Normal,50,50,45,45,45,30,20,20,2012,4,12
13792,C,BAILEY LLOYD,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,45,55,50,45,20,25,20,0,0,0
7922,C,Raghav Lokhande,31,2.5 Stars,2.5 Stars,H,N,N,N,H,N,Normal,45,50,50,60,45,20,25,20,2005,12,8
15108,C,Victor Loneoria,16,0.5 Stars,2.0 Stars,H,N,H,H,N,N,Unknown,50,55,55,40,45,20,20,20,0,0,0
12689,C,Miguel Longoria,20,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,40,50,40,50,25,25,30,0,0,0
13613,C,Alex Lopez,19,1.0 Stars,2.5 Stars,L,N,N,L,H,N,Unknown,60,45,45,45,55,25,20,20,0,0,0
14210,C,Andres Lopez,18,0.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,60,45,35,40,60,20,25,30,0,0,0
9022,C,DANNY LOPEZ,32,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,35,35,40,55,40,40,50,45,2007,13,4
9333,C,Jorge Lopez,27,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Normal,40,35,40,35,45,20,25,45,0,0,0
13828,C,Barry Lovelace,18,0.5 Stars,2.5 Stars,L,N,L,N,N,N,Unknown,60,45,50,50,60,30,20,20,2017,4,6
12095,C,Bronson Lumsden,20,0.5 Stars,1.5 Stars,N,N,N,N,L,L,Normal,45,45,40,55,45,40,35,20,0,0,0
12619,C,Luis Lung,20,0.5 Stars,1.5 Stars,N,N,N,N,N,H,Normal,45,40,50,40,55,35,25,25,0,0,0
8604,C,Quinn MacDonald,29,1.5 Stars,1.5 Stars,L,N,H,N,L,L,Outspoken,40,35,55,45,45,35,40,45,0,0,0
12353,C,JESUS MACIAS,21,0.5 Stars,2.0 Stars,H,H,N,N,N,N,Unknown,50,45,45,35,50,35,40,45,2015,10,11
12933,C,GORDON MAILMAN,24,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,40,35,45,45,30,35,40,2015,11,1
10088,C,John Malm,25,1.0 Stars,1.0 Stars,H,H,N,N,N,N,Normal,45,20,35,45,45,30,25,40,2011,12,17
12894,C,Ivan Mandaric,19,0.5 Stars,3.5 Stars,N,N,N,N,N,N,Unknown,45,60,70,55,30,40,30,40,0,0,0
12760,C,Vincent Mangan,20,1.5 Stars,3.5 Stars,N,N,N,L,N,N,Normal,60,50,60,50,55,35,20,20,0,0,0
12416,C,GORDON MANSFIELD,19,0.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,55,45,30,35,70,30,30,20,0,0,0
13158,C,Tomiji Marinha,20,0.5 Stars,0.5 Stars,N,N,L,L,N,H,Unknown,40,35,25,40,50,30,35,25,0,0,0
15099,C,James Marris,16,0.5 Stars,1.5 Stars,N,L,N,N,N,N,Unknown,45,35,40,55,30,40,40,35,0,0,0
12115,C,Vittoriano Martinella,22,1.5 Stars,2.0 Stars,H,H,N,N,H,N,Captain,45,45,45,55,45,35,40,30,0,0,0
9593,C,ALFREDO MARTINEZ,26,1.0 Stars,1.0 Stars,N,N,N,L,H,N,Outspoken,35,35,35,55,35,25,25,25,2010,4,18
12476,C,Miguel Martinez,20,0.5 Stars,2.0 Stars,L,N,N,N,N,L,Normal,50,45,45,45,40,30,20,30,0,0,0
9814,C,Nelson Martinez,26,5.0 Stars,5.0 Stars,L,L,N,N,N,N,Normal,65,55,70,60,70,30,30,35,0,0,0
12744,C,Robert Martinez,20,0.5 Stars,1.0 Stars,L,N,N,N,N,N,Normal,35,40,45,40,35,20,30,30,0,0,0
14524,C,François Massé,18,0.5 Stars,2.0 Stars,N,H,H,N,H,H,Unknown,55,45,45,40,50,30,20,20,0,0,0
14900,C,Tadashi Matsuda,17,0.5 Stars,2.5 Stars,N,N,H,N,N,N,Unknown,50,45,60,45,45,25,20,20,0,0,0
13843,C,Koji Matsumoto,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,40,50,45,55,30,30,25,0,0,0
7571,C,ADAM MCGOWAN,34,2.0 Stars,2.0 Stars,N,N,H,N,N,N,Normal,35,45,45,55,35,25,35,25,2004,3,9
9773,C,KEVIN MCINTYRE,26,0.5 Stars,1.0 Stars,N,N,N,N,L,L,Normal,35,30,45,50,40,35,35,50,2013,11,15
12111,C,Alfonso Medina,21,0.5 Stars,2.0 Stars,H,N,N,N,N,H,Captain,45,45,45,40,45,20,20,25,0,0,0
6741,C,Alex Meeks,36,4.5 Stars,4.5 Stars,N,N,H,N,N,H,Normal,50,55,55,60,50,30,20,20,2002,1,6
14083,C,Raul Melendez,19,0.5 Stars,2.5 Stars,H,N,N,N,N,N,Unknown,50,45,60,45,50,30,20,20,0,0,0
12992,C,ANGELO MENDEZ,23,1.0 Stars,2.0 Stars,L,L,H,H,L,N,Unknown,40,40,55,55,35,25,35,40,2016,9,7
10483,C,Willie Mendez,24,0.5 Stars,0.5 Stars,L,N,L,N,L,L,Outspoken,35,25,35,45,40,30,20,40,0,0,0
10127,C,MIKE MESAROS,24,2.0 Stars,2.0 Stars,N,N,L,H,N,N,Normal,50,25,55,50,45,20,20,30,2014,9,2
11540,C,ADDY MIDDEL,25,1.5 Stars,1.5 Stars,N,N,N,L,H,N,Normal,40,35,40,50,45,30,35,40,2014,5,13
8870,C,Bradley Milley,28,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,40,40,50,40,35,25,35,35,0,0,0
14761,C,Milorad Milosevic,17,0.5 Stars,1.5 Stars,N,L,N,N,N,N,Unknown,45,40,35,40,55,25,20,20,0,0,0
12144,C,Roy Mitchell,21,1.5 Stars,2.0 Stars,N,N,N,L,H,N,Humble,45,55,55,45,45,30,20,20,0,0,0
14985,C,Radoje Mitevic,17,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,45,45,50,55,45,20,20,20,0,0,0
10695,C,Daniel Molina,25,0.5 Stars,1.5 Stars,N,H,L,L,H,N,Normal,40,35,40,45,45,25,20,35,0,0,0
11931,C,Jose Molina,22,1.0 Stars,1.5 Stars,N,H,N,L,N,N,Humble,45,30,30,45,50,30,20,20,0,0,0
14115,C,Paul Montagne,18,0.5 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,50,35,50,35,55,30,20,20,0,0,0
13630,C,Thie Montemayor,19,0.5 Stars,2.5 Stars,L,L,N,H,N,N,Unknown,50,45,55,45,45,25,25,25,0,0,0
14999,C,Johão Montez,19,0.5 Stars,2.5 Stars,L,N,N,N,N,N,Unknown,70,45,35,50,70,35,35,45,0,0,0
10332,C,Axel Moore,27,1.0 Stars,1.0 Stars,N,N,L,H,L,L,Unmotivated,40,35,35,45,40,25,30,35,0,0,0
11229,C,Edwin Morales,22,1.0 Stars,1.0 Stars,N,N,H,N,N,H,Normal,40,35,45,35,35,25,25,20,0,0,0
14516,C,Andy Moran,17,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,60,45,50,45,55,30,25,25,0,0,0
11765,C,CHRIS MORGAN,21,0.5 Stars,1.5 Stars,N,N,L,L,N,N,Unknown,45,40,45,45,45,30,20,20,0,0,0
11584,C,JODY MORGAN,21,1.0 Stars,2.0 Stars,H,N,N,N,N,N,Unknown,50,45,50,40,60,20,20,45,2015,10,16
12152,C,Paul Mullowney,21,0.5 Stars,2.5 Stars,H,H,L,N,H,N,Captain,55,50,45,50,55,35,25,30,0,0,0
15115,C,Julio Murillo,16,0.5 Stars,2.0 Stars,L,N,N,N,N,H,Unknown,55,45,50,45,55,25,20,20,0,0,0
10290,C,Toshitake Nagaoka,25,1.5 Stars,2.0 Stars,L,N,L,H,N,N,Normal,45,40,40,60,60,25,35,30,0,0,0
13882,C,Rui Nakagawa,18,0.5 Stars,2.0 Stars,H,H,N,L,N,N,Unknown,50,35,55,35,45,35,20,30,0,0,0
12895,C,Jung-hwan Nam,19,0.5 Stars,2.0 Stars,L,N,N,N,N,H,Unknown,55,35,45,40,50,30,20,25,2017,6,17
14818,C,Gary Napper,17,0.5 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,50,40,70,45,45,20,20,20,0,0,0
14791,C,Ostoja Nemanjic,18,0.5 Stars,0.5 Stars,N,N,L,L,N,N,Unknown,40,40,40,35,45,25,25,35,0,0,0
10313,C,Takashi Nishimura,25,1.5 Stars,1.5 Stars,L,N,L,N,L,N,Unmotivated,50,40,25,45,60,25,25,25,0,0,0
12421,C,CARLOS NUNEZ,20,0.5 Stars,2.5 Stars,N,N,L,L,N,N,Unknown,55,45,50,45,55,50,50,60,2017,6,16
