ID,POS,Name,Age,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,CON P,GAP P,POW P,EYE P,K P,SPE,STE,RUN,Draft,Round,Pick
8138,C,Elijah Johnson,23,1.5 Stars,1.5 Stars,N,N,L,N,N,H,Normal,45,40,55,45,50,35,40,30,0,0,0
6778,C,AARON JONES,26,1.5 Stars,1.5 Stars,N,N,H,N,L,N,Normal,40,35,40,45,45,20,20,20,2003,7,15
8602,C,Jun-seo Jung,22,1.5 Stars,1.5 Stars,L,N,H,H,H,N,Sparkplug,35,40,55,45,40,30,30,35,0,0,0
8021,C,CRAIG KEARNEY,22,1.0 Stars,1.0 Stars,L,H,L,N,L,L,Outspoken,35,35,45,45,40,20,25,20,2006,14,14
8381,C,GREG KEDDY,22,2.0 Stars,2.0 Stars,N,H,L,N,N,N,Normal,40,35,50,55,45,20,20,20,2007,12,6
9969,C,JOEL KEMPER,22,1.0 Stars,1.5 Stars,N,H,N,L,N,N,Unknown,45,35,40,50,45,20,25,20,2008,8,15
6410,C,Brad Kiker,25,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,55,40,35,40,55,60,65,60,2002,3,14
8637,C,Dong-hyun Kim,22,2.0 Stars,2.5 Stars,N,H,N,L,H,H,Normal,50,40,50,50,55,25,25,30,0,0,0
9866,C,In-goo Kim,19,0.5 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,45,40,55,40,55,20,25,20,0,0,0
10254,C,Jong-su Kim,18,0.5 Stars,1.5 Stars,N,H,L,L,N,N,Unknown,40,35,35,45,50,30,25,30,0,0,0
10467,C,Myung-bo Kim,17,0.5 Stars,1.5 Stars,N,N,L,N,L,L,Unknown,45,40,45,45,50,30,30,35,0,0,0
10539,C,Sung-min Kim,17,0.5 Stars,2.0 Stars,L,L,N,H,L,N,Unknown,50,35,40,40,55,30,25,30,0,0,0
10257,C,Won-shik Kim,18,0.5 Stars,1.5 Stars,L,N,N,N,N,N,Unknown,40,35,45,50,45,30,35,30,0,0,0
6829,C,STEVE KING,26,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,45,40,60,50,55,35,45,25,2006,4,6
5719,C,Joe Kitchen,29,2.5 Stars,2.5 Stars,H,N,N,N,N,N,Normal,40,55,50,55,40,20,20,20,2000,5,2
10297,C,Kelvin Klarenbeek,19,0.5 Stars,1.5 Stars,N,L,L,N,N,H,Unknown,40,35,40,55,45,25,20,20,0,0,0
6808,C,John Klug,26,1.5 Stars,1.5 Stars,L,H,N,L,H,N,Humble,40,40,45,55,40,20,20,20,2003,2,13
8484,C,JOSH KOENIG,21,1.5 Stars,2.0 Stars,N,H,N,N,N,N,Normal,45,45,45,45,55,20,20,20,2007,10,16
9431,C,NICK KOLODZIEJSKI,20,0.5 Stars,1.5 Stars,N,H,L,N,N,N,Unknown,45,35,30,50,50,35,30,35,2009,12,2
10616,C,Sam Koprowski,16,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,55,55,55,25,30,20,0,0,0
6716,C,Jesse Kring,27,2.0 Stars,2.0 Stars,L,L,L,H,L,N,Disruptive,40,40,45,50,45,35,45,40,2005,11,11
6467,C,DEVON LAIRD,26,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,40,40,40,50,45,45,40,50,2006,11,11
6106,C,ADAM LANGONE,27,1.5 Stars,1.5 Stars,N,N,H,N,N,N,Normal,35,35,45,55,35,30,40,35,0,0,0
8306,C,JOSH LASHER,26,1.5 Stars,1.5 Stars,N,N,N,H,N,L,Outspoken,35,40,50,50,35,25,20,30,2006,13,12
8442,C,COREY LECROY,23,2.0 Stars,2.0 Stars,H,N,L,N,N,N,Normal,40,35,55,50,45,25,35,25,2006,10,5
7655,C,TYLER LEONHARD,24,2.0 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,50,45,50,45,55,30,30,25,2006,7,2
9497,C,Tim Lewis,20,1.5 Stars,2.5 Stars,N,H,N,N,N,N,Unknown,45,45,55,50,50,20,20,20,2009,4,16
7728,C,Diego Leyva,24,2.0 Stars,2.0 Stars,N,N,N,N,H,N,Normal,40,40,50,65,40,25,20,20,0,0,0
10014,C,DEVON LITTLE,22,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,45,50,55,50,20,20,20,2010,5,3
9184,C,JOE LIVINGSTON,20,1.0 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,45,35,35,45,55,30,25,30,0,0,0
6284,C,Andy Loftus,31,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,35,45,35,65,35,20,20,20,2001,8,3
7922,C,Raghav Lokhande,24,2.5 Stars,2.5 Stars,H,N,N,N,N,N,Captain,45,50,60,55,50,25,20,20,2005,12,8
9022,C,DANNY LOPEZ,25,2.0 Stars,2.0 Stars,N,N,N,N,L,N,Normal,35,35,45,55,40,40,45,45,2007,13,4
7762,C,Joel Lopez,25,1.0 Stars,1.5 Stars,N,N,L,L,H,N,Humble,35,35,40,45,35,20,20,20,0,0,0
9333,C,Jorge Lopez,20,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,40,50,40,65,30,25,40,0,0,0
9549,C,LUIS LOPEZ,19,1.0 Stars,2.0 Stars,N,L,N,N,N,N,Unknown,50,45,45,40,65,35,40,30,0,0,0
6819,C,JORDAN LUA,26,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,50,45,35,45,20,20,20,2003,6,14
9267,C,Florian Léger,20,0.5 Stars,1.5 Stars,L,N,L,N,L,N,Unmotivated,40,40,45,50,45,25,25,30,0,0,0
6773,C,Cody Maddy,26,2.5 Stars,2.5 Stars,N,H,L,N,N,N,Normal,45,45,60,50,40,25,35,25,2003,3,4
10088,C,John Malm,18,0.5 Stars,1.5 Stars,H,H,N,N,N,N,Unknown,45,35,40,50,50,30,25,35,0,0,0
4945,C,Craig Manix,31,3.5 Stars,3.5 Stars,N,N,N,N,N,N,Normal,55,55,45,65,50,25,30,25,0,9,9
7341,C,MIKE MANN,25,2.0 Stars,2.0 Stars,H,N,N,N,N,N,Normal,45,45,55,50,45,30,25,35,2004,4,4
8010,C,DANNY MARLOW,23,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,40,40,40,50,50,20,20,20,2009,12,14
5979,C,David Marquez,31,2.0 Stars,2.0 Stars,N,N,L,H,N,N,Normal,35,35,45,70,45,30,25,35,2000,9,1
10287,C,Arturo Marrero,18,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,45,30,30,45,55,25,30,25,0,0,0
9593,C,ALFREDO MARTINEZ,19,1.0 Stars,2.5 Stars,N,N,N,L,H,N,Unknown,45,35,60,55,50,30,30,20,2010,4,18
9814,C,Nelson Martinez,19,0.5 Stars,2.5 Stars,L,L,N,H,L,N,Unknown,50,45,55,50,50,30,30,35,0,0,0
6851,C,ERIC MASTRO,25,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,40,40,50,45,30,30,30,2003,8,6
8324,C,JASON MATHEWS,22,1.5 Stars,2.0 Stars,L,N,N,L,N,N,Normal,45,40,50,50,45,20,20,20,2007,7,5
5629,C,Travis McDowell,30,1.5 Stars,1.5 Stars,N,N,N,H,L,N,Normal,35,40,40,55,30,40,30,45,0,99,12
7571,C,ADAM MCGOWAN,27,2.0 Stars,2.0 Stars,N,N,H,N,N,N,Normal,40,45,55,50,40,30,35,30,2004,3,9
9773,C,KEVIN MCINTYRE,19,1.0 Stars,2.0 Stars,N,N,N,N,L,L,Unknown,45,40,50,50,50,35,35,40,0,0,0
7930,C,Isaiah McKinney,24,2.0 Stars,2.0 Stars,H,N,N,N,N,N,Outspoken,45,40,45,50,55,20,20,20,2005,7,16
9642,C,DAVE MCLAUGHLIN,24,2.0 Stars,2.0 Stars,N,H,L,N,L,N,Unmotivated,50,35,50,50,45,25,20,25,2008,13,9
6741,C,Alex Meeks,29,5.0 Stars,5.0 Stars,N,N,H,N,L,H,Normal,55,55,55,55,50,25,20,20,2002,1,6
10483,C,Willie Mendez,17,0.5 Stars,2.0 Stars,N,N,L,N,L,L,Unknown,45,35,50,50,50,25,20,35,0,0,0
10127,C,Mike Mesaros,17,0.5 Stars,2.0 Stars,L,N,L,H,N,N,Unknown,45,30,45,50,50,25,20,30,0,0,0
8870,C,Bradley Milley,21,1.5 Stars,2.0 Stars,N,N,N,H,N,N,Normal,45,45,55,45,45,30,35,35,0,0,0
10564,C,Mike Milsten,18,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,45,40,50,45,50,30,20,30,0,0,0
6114,C,BUTCH MITCHELL,28,1.5 Stars,1.5 Stars,N,N,L,N,N,H,Normal,45,40,40,50,50,25,25,20,2004,10,15
10341,C,Flobert Mittendorff,32,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Prankster,40,35,55,45,45,25,25,20,0,0,0
4241,C,Matt Moe,33,2.0 Stars,2.0 Stars,L,N,H,L,H,N,Sparkplug,35,40,45,60,45,20,20,25,0,14,9
6486,C,Mike Molina,27,1.5 Stars,1.5 Stars,L,H,L,L,H,N,Normal,40,40,45,55,45,20,20,20,2002,6,2
10332,C,Axel Moore,20,0.5 Stars,1.5 Stars,N,N,L,N,L,L,Unknown,40,35,40,55,45,30,35,35,0,0,0
7524,C,Pedro Mota,25,1.5 Stars,1.5 Stars,N,L,L,N,N,N,Outspoken,40,40,45,45,45,35,35,25,0,0,0
9322,C,Takeshi Murakami,20,1.0 Stars,2.0 Stars,N,H,N,H,L,N,Normal,45,35,50,45,50,20,25,20,0,0,0
10290,C,Toshitake Nagaoka,18,0.5 Stars,2.0 Stars,N,N,L,H,N,N,Unknown,45,40,45,50,60,30,35,30,0,0,0
8579,C,Motoyuki Nakamura,23,1.5 Stars,2.0 Stars,N,L,N,N,N,N,Normal,45,45,60,40,50,30,30,35,0,0,0
8916,C,Carlos Napoles,25,0.5 Stars,0.5 Stars,L,N,L,N,N,H,Normal,35,30,35,40,35,30,40,20,0,0,0
5315,C,Mike Ness,34,2.5 Stars,2.5 Stars,L,N,N,N,L,N,Outspoken,45,40,45,45,45,20,20,25,0,4,6
10394,C,Bill Newhall,17,0.5 Stars,2.0 Stars,N,H,L,L,N,N,Unknown,45,40,50,45,50,20,20,20,0,0,0
5480,C,Dave Nieto,30,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,45,50,45,55,50,20,30,20,0,31,4
10313,C,Takashi Nishimura,18,0.5 Stars,1.5 Stars,L,N,L,N,L,N,Unknown,45,35,20,45,55,25,25,25,0,0,0
6015,C,ANDY NOLAND,28,2.0 Stars,2.0 Stars,N,H,N,L,N,N,Normal,45,40,45,55,55,25,20,20,2004,12,12
7446,C,Diego Nunez,25,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,40,50,40,55,20,20,20,0,0,0
8357,C,BRENT OCHOA,21,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,40,55,50,50,25,30,20,2007,10,13
8498,C,KEN OGLE,21,2.0 Stars,2.0 Stars,N,N,N,L,N,H,Normal,50,45,50,55,50,20,20,20,2007,7,4
6490,C,Bill Orr,27,2.0 Stars,2.0 Stars,N,N,N,N,H,N,Normal,45,50,45,60,45,25,20,30,2005,8,9
8796,C,JOEL OTTLEY,20,1.5 Stars,1.5 Stars,N,N,L,L,N,N,Unknown,45,35,50,50,55,20,20,25,2008,12,5
8452,C,VICTOR PADILLA,25,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,40,35,50,50,40,20,20,20,2006,13,3
7206,C,Chiel Pannekoek,26,2.0 Stars,2.0 Stars,H,N,N,N,H,N,Captain,45,40,45,55,50,20,20,25,0,0,0
5775,C,JOSE PAREDES,27,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Normal,35,35,45,55,40,45,55,50,2003,12,12
9842,C,Jonah Pate,19,0.5 Stars,1.5 Stars,N,N,L,L,L,N,Unknown,40,40,50,45,50,20,20,20,0,0,0
10307,C,Al Pelton,18,0.5 Stars,2.5 Stars,L,N,N,N,N,N,Unknown,45,45,60,60,60,20,20,20,0,0,0
5205,C,Jerry Pena,31,2.0 Stars,2.0 Stars,N,H,H,N,H,N,Sparkplug,40,45,40,55,40,25,25,25,0,41,1
9135,C,TOMMY PERONE,24,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,40,40,40,55,45,25,20,25,2008,11,5
9949,C,Billy Perry,17,0.5 Stars,1.5 Stars,N,N,L,H,L,N,Unknown,50,35,40,50,50,20,25,20,0,0,0
9246,C,Joel Phillips,20,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,45,40,50,45,50,35,25,40,2009,3,14
8585,C,Theodosio Pinhol,23,2.0 Stars,2.0 Stars,N,N,N,N,H,H,Normal,50,40,55,45,50,20,25,20,0,0,0
9860,C,Julian Plant,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,35,45,45,60,25,20,25,0,0,0
8112,C,John Pritchett,25,2.5 Stars,2.5 Stars,N,L,N,N,H,N,Normal,40,40,45,60,45,30,20,35,0,0,0
8950,C,Tony Ramirez,22,0.5 Stars,1.0 Stars,L,N,N,N,H,N,Normal,40,35,35,30,55,30,40,25,0,0,0
9404,C,ERIK RANEY,24,2.0 Stars,2.0 Stars,N,L,N,H,N,N,Normal,45,45,50,45,55,25,20,25,2008,4,17
6720,C,Jim Ray,26,1.5 Stars,1.5 Stars,L,N,L,N,H,L,Normal,40,40,50,45,45,25,30,20,2002,10,11
9555,C,JAKE REID,19,1.0 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,50,40,45,45,55,40,40,30,2010,12,17
4783,C,Roberto Rey,33,2.0 Stars,2.0 Stars,N,N,H,N,N,H,Normal,40,50,50,60,50,20,20,20,0,5,4
9411,C,AARON REYES,24,1.5 Stars,1.5 Stars,L,N,L,H,N,L,Normal,45,35,45,45,45,40,50,40,2008,14,1
9827,C,Felipe Reyes,19,0.5 Stars,1.5 Stars,N,N,L,N,N,H,Unknown,40,35,50,60,45,35,45,35,0,0,0
7703,C,Chris Rice,24,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Prankster,50,45,55,35,50,20,20,20,2005,4,12
9198,C,SCOTT RICHARDSON,20,1.5 Stars,2.5 Stars,N,L,H,N,H,H,Unknown,55,40,55,45,70,20,20,20,2009,3,4
7691,C,Dave Rider,23,1.5 Stars,2.0 Stars,N,N,N,L,N,L,Outspoken,40,45,50,50,45,25,25,25,2005,5,13
9301,C,Huub Rienks,20,0.5 Stars,1.5 Stars,H,N,N,H,N,N,Captain,45,40,45,50,55,20,20,20,0,0,0
10364,C,Steve Ritchotte,16,0.5 Stars,2.5 Stars,N,N,H,N,N,N,Unknown,50,45,60,50,50,25,25,30,0,0,0
8326,C,WILBERT RIVERS,21,2.0 Stars,2.0 Stars,N,L,L,L,L,N,Unknown,45,40,45,50,55,50,60,45,2008,8,6
8665,C,KEN ROY,26,1.5 Stars,1.5 Stars,H,N,N,L,H,N,Humble,35,40,55,50,45,45,50,50,2006,10,3
10521,C,Jun'ichiro Sakurai,16,0.5 Stars,2.0 Stars,N,H,H,L,N,N,Unknown,45,45,55,45,55,25,30,25,0,0,0
3232,C,Henry Salmeron,36,2.0 Stars,2.0 Stars,N,N,L,N,L,L,Normal,40,40,40,45,40,30,25,35,0,45,8
9987,C,JUAN SALMERON,20,1.0 Stars,1.5 Stars,L,H,L,N,H,N,Unknown,40,35,45,55,45,40,45,45,2009,11,2
6199,C,Eddie Sanchez,28,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,45,50,50,45,50,40,45,50,0,44,16
9848,C,Ramon Sanchez,19,0.5 Stars,1.5 Stars,L,N,N,H,L,H,Unknown,45,40,35,55,50,40,35,45,0,0,0
9505,C,ADAM SANDERS,23,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,40,35,40,45,50,35,30,40,2009,9,16
9957,C,BRYAN SCHALK,18,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,40,35,45,50,45,30,30,25,0,0,0
8029,C,Devin Schell,22,1.5 Stars,2.0 Stars,N,L,H,N,H,N,Normal,35,35,65,55,40,20,20,25,2006,2,7
9982,C,Robert Schneider,20,1.5 Stars,3.0 Stars,H,L,N,N,N,N,Unknown,55,45,60,55,60,40,50,40,2009,2,11
8959,C,MIKE SCHUETTE,26,2.0 Stars,2.0 Stars,H,H,N,L,H,L,Normal,40,45,55,55,45,45,50,50,2006,7,4
4620,C,Jeremy Sciabarrasi,32,2.0 Stars,2.0 Stars,H,N,L,N,N,H,Normal,40,40,45,55,55,25,25,25,0,72,13
8784,C,ANTOINE SEAMS,21,1.5 Stars,2.0 Stars,H,H,L,N,N,N,Unknown,45,35,55,60,40,20,25,20,0,0,0
10309,C,Nathan Sharp,20,1.0 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,50,35,35,50,60,40,35,35,0,0,0
6748,C,Norimoto Shiba,30,2.0 Stars,2.0 Stars,H,H,N,N,N,H,Normal,40,40,50,55,35,25,30,30,2002,5,10
10522,C,Keung Shui,19,0.5 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,45,35,55,60,45,30,30,35,0,0,0
9658,C,JUDE SIGMON,20,1.0 Stars,2.0 Stars,N,N,H,N,N,H,Unknown,40,35,65,55,40,20,20,25,2008,3,11
10362,C,Jesse Simpson,17,0.5 Stars,2.5 Stars,N,N,H,H,N,N,Unknown,50,50,55,60,50,25,25,30,0,0,0
8157,C,Alexander Smith,23,1.5 Stars,1.5 Stars,H,N,L,N,H,N,Captain,40,35,50,50,35,35,40,30,0,0,0
9512,C,Josh Smith,23,1.5 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,55,40,45,45,60,25,20,25,2009,4,15
9881,C,Coleman Somers,19,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,45,35,50,40,50,30,20,30,0,0,0
3850,C,Eric Soto,34,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,40,45,50,55,45,30,25,25,0,35,11
9708,C,MARTY SPITZER,23,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,40,35,35,50,45,25,20,30,0,0,0
6083,C,Nate Stark,27,2.0 Stars,2.0 Stars,N,N,H,N,N,H,Normal,40,35,45,55,50,20,20,20,2001,10,7
10017,C,CHRIS STONER,22,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,40,50,50,50,35,30,40,2010,3,14
6789,C,ERIC STORMES,26,2.0 Stars,2.0 Stars,N,L,N,N,L,L,Normal,45,45,50,55,50,30,35,25,2003,7,16
8351,C,SEAN SUTTON,22,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,40,35,50,40,40,30,35,25,2007,8,5
7378,C,JASON SWANSON,25,1.5 Stars,1.5 Stars,L,L,L,H,L,N,Selfish,40,40,50,45,45,30,35,30,2007,13,12
8218,C,Mike Swing,27,1.0 Stars,1.0 Stars,H,N,N,H,H,N,Normal,30,35,45,55,45,25,30,25,2005,11,14
8882,C,Edward Talboom,21,1.0 Stars,2.0 Stars,L,N,L,N,L,N,Normal,40,40,55,45,50,35,25,35,0,0,0
10464,C,Justin Tamburrino,18,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,45,40,40,45,50,20,20,25,0,0,0
6428,C,FRANCISCO TAÑEDO,27,1.5 Stars,1.5 Stars,N,N,N,N,N,L,Outspoken,35,40,50,50,35,30,20,30,2005,4,2
9785,C,MIKE THOMSON,19,1.0 Stars,2.5 Stars,N,N,N,N,L,L,Unknown,50,40,55,50,70,25,20,25,2010,10,2
10495,C,Roland Thwaites,17,0.5 Stars,2.0 Stars,N,N,N,N,L,N,Unknown,45,35,45,55,55,20,20,20,0,0,0
10330,C,Joel Tilley,18,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,40,35,40,55,50,25,30,25,0,0,0
9725,C,JON TORRES,18,1.0 Stars,2.0 Stars,H,H,L,L,N,N,Unknown,45,40,35,55,50,30,20,35,0,0,0
6063,C,DAN TREECE,27,2.0 Stars,2.0 Stars,N,H,L,L,L,L,Normal,40,45,45,60,40,25,30,20,2004,6,10
9360,C,VICTOR TREJO,24,1.5 Stars,2.0 Stars,N,N,H,N,N,N,Normal,45,40,50,50,45,25,25,20,2007,6,12
5841,C,Armand Trinidad,29,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,50,50,50,50,45,20,20,25,0,15,9
5417,C,Mike Truchon,29,1.5 Stars,1.5 Stars,N,L,L,L,N,N,Normal,40,45,45,45,50,35,35,30,2002,7,2
9939,C,BYRON TUCKER,20,0.5 Stars,0.5 Stars,N,N,N,L,N,N,Unknown,30,25,35,40,25,25,30,25,0,0,0
10353,C,Bill Turnbull,27,2.5 Stars,2.5 Stars,N,N,N,N,N,L,Normal,45,45,55,55,50,20,25,20,0,0,0
6793,C,RICK TURNBULL,26,1.5 Stars,1.5 Stars,L,N,L,N,L,L,Unmotivated,45,40,40,50,45,20,20,20,2003,6,13
10288,C,Jose Urias,18,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,40,35,45,45,50,35,35,40,0,0,0
9317,C,Willie van den Hoeven,20,1.0 Stars,2.0 Stars,L,L,L,H,L,N,Selfish,45,40,50,40,50,45,50,50,0,0,0
10266,C,Francis van Lit,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,55,50,55,20,20,20,0,0,0
10271,C,Franck van Meel,18,0.5 Stars,2.0 Stars,L,H,N,N,N,N,Unknown,45,40,40,50,45,30,35,30,0,0,0
9276,C,Jeffrey van Woerkom,20,0.5 Stars,1.5 Stars,N,N,L,H,N,N,Normal,40,35,35,50,50,30,20,35,0,0,0
9530,C,ALFONSO VANEGAS,19,1.5 Stars,3.0 Stars,N,N,N,N,N,H,Unknown,60,50,60,45,60,30,30,30,2010,2,18
10426,C,Joe Varga,17,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,40,35,40,45,50,50,55,50,0,0,0
9487,C,Jose Vargas,20,1.5 Stars,2.5 Stars,H,H,N,L,N,N,Unknown,60,50,50,45,65,25,25,20,2009,3,5
7007,C,D.J. VAUGHAN,25,1.5 Stars,1.5 Stars,N,N,L,H,N,N,Normal,35,35,35,55,40,25,25,30,2006,6,10
7207,C,Jose Vazquez,27,3.0 Stars,3.0 Stars,N,N,N,N,N,N,Normal,50,45,55,55,55,45,55,45,0,0,0
10279,C,Santiago Vazquez,18,0.5 Stars,1.5 Stars,N,N,N,N,N,H,Unknown,40,35,50,45,50,35,35,40,0,0,0
10348,C,David Velez,18,0.5 Stars,2.0 Stars,N,N,L,N,N,L,Unknown,45,30,45,60,50,25,20,20,0,0,0
9781,C,ADAM VICARS,18,1.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,50,50,55,55,55,55,60,0,0,0
10198,C,Keith Vincent,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,40,50,55,50,30,30,30,0,0,0
9985,C,NATE WATKINS,19,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,40,35,45,50,50,25,35,25,0,0,0
10160,C,Dave Webb,17,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,50,45,50,50,65,25,25,25,0,0,0
8677,C,LOUIE WELLS,25,1.5 Stars,2.0 Stars,L,L,H,N,N,N,Normal,40,40,45,55,45,30,30,35,2007,12,3
10117,C,Aaron Williams,17,0.5 Stars,4.0 Stars,N,L,N,H,N,N,Unknown,55,55,65,60,60,20,20,25,0,0,0
9510,C,DANNY WILLIAMS,23,1.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,45,45,55,45,50,20,20,20,2009,6,15
8284,C,JERRY WILSON,23,1.0 Stars,1.5 Stars,L,N,N,N,N,N,Normal,45,30,45,50,40,20,20,20,2006,4,14
10647,C,Russ Winsor,17,0.5 Stars,2.5 Stars,N,N,N,L,N,N,Unknown,45,40,65,50,55,25,20,25,0,0,0
6324,C,Jaime Wisher,30,2.0 Stars,2.0 Stars,L,N,L,H,L,N,Unmotivated,35,40,40,50,35,30,30,20,2001,11,9
8722,C,JAMIE WOOD,21,1.0 Stars,1.5 Stars,N,N,H,N,H,N,Unknown,45,35,45,35,50,20,20,20,2008,9,10
5674,C,Matt Wood,33,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Normal,35,35,50,50,55,45,40,50,0,17,4
10478,C,Stephen Worsfold,17,0.5 Stars,1.5 Stars,L,N,L,N,L,N,Unknown,40,35,40,50,50,35,40,25,0,0,0
7542,C,Matt Wright,25,2.5 Stars,2.5 Stars,N,N,L,N,N,N,Normal,50,45,50,45,65,20,20,20,2003,3,7
8601,C,Yamashita Yamada,22,2.0 Stars,2.5 Stars,N,H,N,N,L,N,Normal,45,45,60,60,50,20,25,25,0,0,0
8838,C,Bill York,21,1.0 Stars,1.5 Stars,N,H,N,N,N,N,Normal,35,25,45,45,45,30,35,30,0,0,0
8286,C,CAMERON YOUNG,22,1.0 Stars,1.5 Stars,N,N,N,L,N,N,Normal,40,40,50,45,45,25,25,25,2006,12,3
9738,C,BOBBY ZANE,19,0.5 Stars,2.5 Stars,N,H,N,N,N,H,Unknown,50,50,50,55,50,30,30,30,2010,7,12
8771,C,JUSTIN ZDANOWSKI,20,1.0 Stars,3.0 Stars,L,N,N,N,N,N,Unknown,50,45,60,55,55,35,40,25,2008,2,9
10036,1B,RICARDO ACEVEDO,21,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,45,60,45,50,35,35,30,2010,3,8
9925,1B,ALEJANDRO ACOSTA,22,1.0 Stars,2.0 Stars,N,L,L,L,N,N,Unknown,45,40,50,50,55,25,20,30,2010,12,16
7102,1B,Juan Acosta,27,2.0 Stars,2.5 Stars,N,N,N,N,N,N,Normal,50,45,60,50,45,35,35,35,0,0,0
10211,1B,Adam Adkins,22,1.0 Stars,1.0 Stars,L,N,L,N,N,N,Normal,35,30,35,40,35,30,25,35,0,0,0
8794,1B,CRIS AGUILAR,20,1.5 Stars,3.0 Stars,N,N,L,N,L,N,Unknown,55,50,60,50,50,55,60,45,2008,2,18
9590,1B,STEVE ALONGI,19,1.5 Stars,2.5 Stars,N,N,L,N,L,L,Unknown,65,45,35,45,70,45,45,50,2010,9,18
7330,1B,TONY ALONZO,24,2.0 Stars,2.0 Stars,N,N,L,L,N,N,Normal,45,40,35,60,45,30,35,25,2007,14,4
4128,1B,Horácio Alvarado,34,2.5 Stars,2.5 Stars,N,N,H,L,N,H,Normal,65,45,30,45,65,65,65,65,0,10,1
10267,1B,Ruben Alvarez,19,1.0 Stars,2.5 Stars,H,H,L,N,N,N,Unknown,40,40,60,55,45,30,30,35,0,0,0
9409,1B,ADAM AMBRUSO,23,2.0 Stars,2.5 Stars,N,H,N,L,N,N,Unknown,55,40,45,60,50,25,30,20,2008,9,1
7015,1B,Aaron Anderson,26,2.5 Stars,2.5 Stars,L,L,N,H,L,N,Disruptive,55,55,45,55,60,40,30,40,2003,1,10
7787,1B,Mario Andrade,24,1.0 Stars,1.5 Stars,N,N,L,N,N,N,Normal,35,40,40,45,40,25,30,20,0,0,0
7828,1B,Mario Arredondo,24,2.5 Stars,2.5 Stars,N,N,N,L,N,H,Humble,50,45,55,45,50,35,50,35,0,0,0
8808,1B,Max Avis,21,1.0 Stars,1.5 Stars,N,N,L,N,L,N,Unmotivated,40,30,45,35,50,25,25,20,0,0,0
7591,1B,SAM AXE,24,2.5 Stars,2.5 Stars,N,N,L,N,N,N,Normal,55,45,55,50,55,20,20,20,2004,4,1
5031,1B,David Barahona,30,2.5 Stars,2.5 Stars,N,N,N,L,N,N,Normal,60,55,35,55,80,35,35,30,2001,1,16
