ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SctAcc
16080,CF,Thaqib Yusuf,04/25/2002,1.0 Stars,3.5 Stars,Normal,55,45,75,75,80,35,60,High
17026,CF,Karim Abdul-Rahim,09/05/2004,1.0 Stars,3.0 Stars,Normal,50,55,80,55,50,65,65,High
12174,SS,James Acaster,07/29/1995,2.0 Stars,3.0 Stars,Normal,60,55,50,60,45,55,50,High
14251,1B,Ho-min Ahn,12/29/1998,2.0 Stars,3.0 Stars,Normal,50,60,50,65,40,75,55,High
17570,SS,Glen Alcock,12/11/2004,1.0 Stars,3.0 Stars,Normal,65,70,65,45,45,65,45,Avg
17614,C,Dave Alvarez,11/02/2005,1.0 Stars,3.0 Stars,Normal,50,55,50,60,45,60,30,Avg
12138,LF,Lane Anderson,06/20/1996,2.0 Stars,3.0 Stars,Normal,55,55,55,60,45,55,40,High
11204,SS,Afonso Arcipreste,05/16/1995,3.0 Stars,3.0 Stars,Normal,55,55,45,50,40,65,40,V.High
17458,LF,Dylan Ayliffe,02/26/2004,1.0 Stars,3.0 Stars,Normal,55,60,50,55,50,65,40,Avg
12322,3B,Garçia Badanha,06/08/1996,2.0 Stars,3.0 Stars,Normal,55,55,50,65,45,55,35,V.High
8376,CF,FINN BALOR,03/09/1989,3.0 Stars,3.0 Stars,Iron Man,50,45,50,45,50,40,65,V.High
13641,RF,Juan Bargas,06/16/1998,1.5 Stars,3.0 Stars,Normal,65,55,50,65,40,50,40,High
16222,CF,Emeril Bassano,05/19/2002,1.0 Stars,3.0 Stars,Normal,60,70,70,45,50,75,60,High
15660,CF,Dave Bates,05/24/2002,1.0 Stars,3.0 Stars,Normal,60,45,80,75,60,35,60,High
17416,2B,Roberto Becerra,02/05/2004,1.0 Stars,3.0 Stars,Normal,80,75,50,40,45,65,55,High
17652,RF,Violante Bidet,06/02/2005,1.0 Stars,3.0 Stars,Normal,60,70,50,50,40,70,30,Avg
12583,1B,Aban bin Amid,03/01/1997,3.0 Stars,3.0 Stars,Normal,55,55,60,60,45,55,65,V.High
16278,CF,Seif al Din bin Azim,05/10/2003,1.0 Stars,3.0 Stars,Normal,55,45,65,75,80,35,60,High
15873,2B,Abdul-Malik bin Bishr,07/19/2003,1.0 Stars,3.0 Stars,Normal,65,75,75,40,40,80,65,V.High
16141,SS,Isma'il bin Fateen,03/21/2002,1.0 Stars,3.0 Stars,Normal,60,45,60,80,60,30,50,V.High
17164,2B,Mufid bin Sabir,05/28/2004,1.0 Stars,3.0 Stars,Normal,55,70,80,45,45,80,70,High
10471,C,Ewan Blackburn,12/25/1992,3.0 Stars,3.0 Stars,Normal,45,45,40,50,45,45,25,V.High
15348,1B,Dimitrije Bogicevic,12/13/2000,1.5 Stars,3.0 Stars,Normal,60,60,50,60,50,55,35,Avg
16435,3B,Kyle Bolton,04/07/2003,1.0 Stars,3.0 Stars,Normal,55,45,50,80,75,35,35,V.High
16229,2B,Eric Botz,08/14/2002,1.0 Stars,3.0 Stars,Normal,55,80,65,45,45,80,50,High
7157,RF,GUMBO BOUDREAUX,09/05/1983,3.0 Stars,3.0 Stars,Durable,55,60,65,50,50,60,55,V.High
14243,1B,Anrrique Boye,09/06/1999,1.5 Stars,3.0 Stars,Normal,55,55,50,70,45,50,50,High
11778,DH,FOPPE BRABER,06/23/1997,2.0 Stars,3.0 Stars,Normal,55,60,55,55,55,65,45,High
13062,CF,Daniel Bracamonte,02/11/1998,1.5 Stars,3.0 Stars,Normal,65,60,60,55,50,55,45,V.High
11221,LF,Mink Bruinenberg,01/29/1995,3.0 Stars,3.0 Stars,Normal,65,65,50,55,40,60,55,V.High
11521,3B,Frank Bryant,07/11/1995,2.5 Stars,3.0 Stars,Normal,55,45,60,75,50,35,40,V.High
10543,1B,Bill Burtin,09/19/1993,3.0 Stars,3.0 Stars,Normal,50,55,50,75,45,65,30,V.High
16100,2B,Gaetano Cabrini,01/05/2002,1.5 Stars,3.0 Stars,Normal,55,55,80,55,70,55,55,High
16930,3B,Juan Camarillo,02/09/2004,1.0 Stars,3.0 Stars,Normal,55,55,45,70,45,50,40,High
15469,1B,Ivano Campagne,11/02/1991,3.0 Stars,3.0 Stars,Normal,55,50,50,55,80,45,25,V.High
10071,1B,JEREMY CARPENTER,11/15/1988,3.0 Stars,3.0 Stars,Iron Man,55,65,60,50,50,80,40,V.High
13017,RF,Omar Carreon,07/04/1998,1.5 Stars,3.0 Stars,Normal,55,45,50,80,50,35,45,High
15394,2B,Henrique Castanhinha,04/20/2000,1.5 Stars,3.0 Stars,Normal,70,70,55,50,40,65,60,V.High
16402,C,Bartolomeo Cenacchi,09/22/1999,2.0 Stars,3.0 Stars,Normal,50,50,45,55,60,50,25,High
13916,RF,BRUNO CERNUSCHI,09/17/1994,3.0 Stars,3.0 Stars,Normal,50,50,60,55,50,55,70,V.High
14567,RF,Jose Chavez,07/02/2000,1.5 Stars,3.0 Stars,Normal,65,45,65,80,50,30,65,High
15693,SS,Hyun-jun Choi,08/26/2002,1.0 Stars,3.0 Stars,Normal,65,75,55,45,40,75,50,High
16129,CF,Hyun-tae Choi,05/13/2001,1.0 Stars,3.0 Stars,Normal,55,60,65,55,45,70,60,High
14543,SS,Su-min Choi,04/13/2000,2.0 Stars,3.0 Stars,Normal,55,45,55,75,45,40,50,High
17728,CF,Zivojin Ckrebic,04/05/2005,1.0 Stars,3.0 Stars,Normal,50,65,55,45,80,80,35,Avg
12420,LF,KEVIN CLARK,11/05/1997,2.5 Stars,3.0 Stars,Durable,70,75,45,35,50,70,55,V.High
10988,3B,JASON COMO,03/15/1996,2.5 Stars,3.0 Stars,Durable,60,55,50,60,40,55,25,V.High
17159,2B,Dave Conboy,09/17/2005,1.0 Stars,3.0 Stars,Normal,60,70,55,50,45,70,40,Avg
16258,1B,Nicolas Costa,03/20/2004,1.5 Stars,3.0 Stars,Normal,55,70,50,50,45,80,30,High
15976,2B,Odilon Crtima,12/20/2001,1.0 Stars,3.0 Stars,Normal,55,60,60,55,55,60,45,Avg
9825,CF,Glenn Currell,07/21/1991,3.0 Stars,3.0 Stars,Normal,50,50,50,50,50,55,55,V.High
9049,3B,TYLER DAWSON,04/21/1986,3.0 Stars,3.0 Stars,Normal,50,50,45,60,80,50,30,V.High
17497,3B,Gray de Wit,03/02/2004,1.0 Stars,3.0 Stars,Normal,70,80,50,40,45,80,35,Low
14221,2B,Aberto Diliberto,09/02/1998,2.0 Stars,3.0 Stars,Fragile,75,65,50,55,45,55,55,V.High
12753,LF,Assunção Direito,05/18/1997,1.5 Stars,3.0 Stars,Normal,65,65,50,45,70,55,30,High
7192,DH,Dale Doback,04/10/1984,3.0 Stars,3.0 Stars,Normal,65,50,50,70,55,40,45,V.High
11613,RF,RUSSELL DRISCOLL,06/23/1996,2.0 Stars,3.0 Stars,Normal,55,60,45,55,50,70,25,Avg
16554,C,Joel Dunbar,01/27/2004,1.0 Stars,3.0 Stars,Durable,65,65,70,45,55,55,25,High
7051,DH,Jack Elliot,10/22/1984,3.0 Stars,3.0 Stars,Normal,65,50,55,75,60,40,25,V.High
13540,LF,Mo Evans,08/01/1998,2.0 Stars,3.0 Stars,Durable,80,70,55,50,45,55,65,V.High
16658,RF,Luigi Eykelbosch,10/15/2002,1.5 Stars,3.0 Stars,Normal,50,60,80,50,55,65,60,Low
11516,1B,Victor Falcon,04/27/1995,2.5 Stars,3.0 Stars,Normal,55,45,45,75,70,40,25,V.High
16996,C,Fraser Filby,07/04/2005,1.0 Stars,3.0 Stars,Normal,60,55,45,45,75,50,25,High
12070,3B,Mathias Fioravanti,01/27/1996,3.0 Stars,3.0 Stars,Normal,65,60,55,50,45,55,25,V.High
16334,LF,Sam Flynn,12/29/2002,1.0 Stars,3.0 Stars,Normal,55,45,55,80,50,35,35,High
10906,LF,Brent Fortson,07/22/1991,3.0 Stars,3.0 Stars,Durable,70,50,55,70,55,35,60,V.High
15033,1B,Matthew Gerlach,09/14/1997,2.0 Stars,3.0 Stars,Normal,60,60,55,55,45,55,30,High
12694,3B,Gaetan Giacomini,02/27/1997,1.5 Stars,3.0 Stars,Normal,70,65,60,50,45,50,70,High
11774,2B,Jimmy Goriza,06/24/1996,3.0 Stars,3.0 Stars,Durable,55,55,50,50,35,55,80,V.High
15878,CF,Maxim Groenendijk,07/23/2002,1.0 Stars,3.0 Stars,Normal,80,80,50,40,45,65,50,High
12793,1B,Jesus Guzman,07/27/1996,3.0 Stars,3.0 Stars,Normal,60,60,60,50,40,60,70,V.High
12567,C,Nate Ham,12/05/1996,2.5 Stars,3.0 Stars,Normal,50,55,45,55,60,60,40,V.High
11557,3B,Joel Harris,08/11/1996,2.0 Stars,3.0 Stars,Normal,60,55,50,60,50,55,35,V.High
9601,CF,BRIAN HAYNES,05/26/1991,3.0 Stars,3.0 Stars,Durable,50,65,55,35,40,80,65,V.High
16401,1B,Evan Heath,05/19/1999,2.0 Stars,3.0 Stars,Normal,50,60,50,55,60,70,30,V.High
17068,2B,Tsugunosuke Hirakawa,09/28/2003,1.0 Stars,3.0 Stars,Durable,55,65,55,50,55,70,45,High
15555,CF,R.J. Hoffe,05/01/2001,1.5 Stars,3.0 Stars,Normal,55,60,65,55,50,65,65,V.High
12965,2B,Harald Hoogendoorn,03/07/1997,2.5 Stars,3.0 Stars,Fragile,50,45,75,70,55,45,50,V.High
16977,CF,Virgil Horvers,08/22/2004,1.0 Stars,3.0 Stars,Normal,55,55,80,55,50,55,60,High
13657,2B,Brian Humby,04/16/1998,2.0 Stars,3.0 Stars,Normal,60,70,80,40,45,75,80,V.High
17797,RF,Hilel Husain,06/23/2004,1.0 Stars,3.0 Stars,Normal,65,70,80,45,35,70,60,Avg
15896,DH,Jon Hussain,02/04/2002,1.0 Stars,3.0 Stars,Normal,55,60,65,65,45,60,45,High
8860,C,Hae-young Hwang,10/08/1988,3.0 Stars,3.0 Stars,Normal,45,50,45,50,55,50,25,V.High
9798,RF,Ruberto Iglsias,09/22/1990,3.0 Stars,3.0 Stars,Normal,55,65,50,45,50,75,70,High
14837,1B,Tom Ings,04/28/2000,1.5 Stars,3.0 Stars,Normal,55,65,60,55,50,70,35,High
15618,RF,Masayuki Inoue,05/15/1998,2.0 Stars,3.0 Stars,Normal,55,55,60,55,55,60,55,V.High
10398,3B,Bill Johnson,01/10/1994,3.0 Stars,3.0 Stars,Fragile,65,60,55,45,45,55,75,V.High
14560,CF,Jeremy Jones,03/23/2001,1.5 Stars,3.0 Stars,Normal,55,55,55,70,45,55,60,High
16444,CF,Paul Jones,02/21/2004,1.0 Stars,3.0 Stars,Normal,60,70,80,45,45,70,60,High
15787,3B,Zeljko Kajosevic,01/25/1998,1.5 Stars,3.0 Stars,Normal,60,45,75,60,80,30,50,V.High
10778,RF,Bobby Kaptein,12/18/1989,3.0 Stars,3.0 Stars,Fragile,45,45,55,50,50,50,65,V.High
11458,2B,SU-MIN KIM,04/30/1995,3.0 Stars,3.0 Stars,Normal,65,75,50,35,55,75,70,V.High
12162,1B,Teruo Kishi,04/06/1996,2.0 Stars,3.0 Stars,Normal,55,60,45,60,45,65,35,High
16205,2B,Masutaro Kishida,07/29/1998,2.0 Stars,3.0 Stars,Normal,55,55,80,55,55,55,65,V.High
15845,C,Hiroaki Kobayashi,02/27/2002,1.0 Stars,3.0 Stars,Fragile,60,60,75,55,50,55,35,High
14522,2B,Yukinobu Kotani,01/22/2001,1.5 Stars,3.0 Stars,Normal,65,50,55,80,50,35,45,High
13639,CF,Vasa Kraljevic,08/07/1998,2.0 Stars,3.0 Stars,Normal,60,60,55,55,45,60,60,V.High
17635,C,Jaak Krukkert,04/13/2005,0.5 Stars,3.0 Stars,Normal,70,45,50,80,50,30,20,Avg
17478,C,Ton Kuijer,04/29/2004,1.0 Stars,3.0 Stars,Normal,55,50,45,55,80,50,20,Avg
16114,RF,Quincy Kuiper,06/27/2002,1.5 Stars,3.0 Stars,Normal,55,60,70,55,45,60,50,High
15718,3B,Kevin LaMantia,03/12/2003,1.0 Stars,3.0 Stars,Durable,55,60,50,55,65,65,35,High
10925,C,Jean-Baptiste Lamarck,08/16/1995,3.0 Stars,3.0 Stars,Normal,55,50,45,50,40,45,45,V.High
16929,SS,Andrej Landman,07/21/1999,2.0 Stars,3.0 Stars,Normal,55,50,55,65,70,45,50,Avg
16788,SS,Henry Leclère,01/11/2002,1.5 Stars,3.0 Stars,Normal,50,55,65,65,70,55,45,High
17491,2B,Byung-gyu Lee,09/24/2004,1.0 Stars,3.0 Stars,Normal,50,65,75,50,55,80,65,Avg
12826,1B,Soo-yeon Lee,01/17/1991,3.0 Stars,3.0 Stars,Normal,55,55,75,40,70,50,75,V.High
13613,C,Alex Lopez,01/19/1998,2.5 Stars,3.0 Stars,Fragile,60,65,50,50,50,60,30,High
14792,2B,Cesar Lopez,06/01/2000,1.5 Stars,3.0 Stars,Normal,65,60,50,60,45,50,35,V.High
16436,2B,Isam Luqman,06/09/2004,1.0 Stars,3.0 Stars,Normal,75,80,55,45,40,75,55,High
8854,DH,Kevin Maas,01/10/1989,3.0 Stars,3.0 Stars,Iron Man,60,60,50,60,45,55,20,V.High
11238,1B,Tom MacDormond,09/01/1995,3.0 Stars,3.0 Stars,Durable,45,50,50,75,55,55,30,V.High
17607,CF,Clifford MacEwen,05/16/2006,1.0 Stars,3.0 Stars,Normal,55,45,80,65,55,40,70,Avg
15003,1B,Oliver Mackenzie,12/20/2000,1.5 Stars,3.0 Stars,Normal,65,60,50,55,50,50,30,High
8385,CF,GREG MARTIN,08/27/1988,3.0 Stars,3.0 Stars,Normal,50,50,70,50,60,50,60,V.High
16257,2B,Jake McConnell,12/01/2002,1.0 Stars,3.0 Stars,Normal,55,55,50,55,60,55,45,High
13427,CF,Ross McEvoy,02/20/1998,2.0 Stars,3.0 Stars,Normal,50,55,60,55,55,65,70,V.High
7992,1B,RYAN MCKINNON JR.,04/27/1988,3.0 Stars,3.0 Stars,Normal,50,45,55,80,55,40,50,V.High
6741,C,Alex Meeks,05/19/1981,3.0 Stars,3.0 Stars,Normal,50,45,50,50,70,45,25,V.High
17426,CF,Cedric Mellor,04/30/2004,1.0 Stars,3.0 Stars,Normal,60,70,75,45,50,75,55,Avg
16963,RF,Jacob Milburn,07/14/2004,1.0 Stars,3.0 Stars,Normal,60,50,50,75,60,40,35,High
10691,RF,Isamu Miyazaki,05/25/1994,3.0 Stars,3.0 Stars,Iron Man,50,50,55,70,45,50,55,V.High
10979,LF,DANNY MORENO,04/07/1995,2.5 Stars,3.0 Stars,Durable,60,65,55,45,50,60,50,V.High
16828,CF,Javier Mori,04/01/2003,1.0 Stars,3.0 Stars,Normal,70,80,80,35,35,80,60,Avg
16938,SS,Emiliano Moscati,11/18/1999,2.0 Stars,3.0 Stars,Normal,55,55,55,55,50,60,45,High
17129,C,Colton Munoz,12/19/2004,1.0 Stars,3.0 Stars,Normal,50,50,45,75,45,45,20,High
15100,2B,David Murphy,01/20/2002,1.5 Stars,3.0 Stars,Normal,55,60,75,55,45,65,60,High
17719,SS,Quincy Musgrove,10/30/2005,1.0 Stars,3.0 Stars,Normal,80,75,45,45,50,65,40,Avg
15727,1B,Josh Nichols,10/18/2002,1.0 Stars,3.0 Stars,Normal,55,55,60,55,50,60,45,High
17668,3B,Burt Nilsson,06/10/2005,1.0 Stars,3.0 Stars,Normal,55,45,55,75,70,35,35,Avg
12312,SS,Katsumi Nishi,12/01/1996,2.0 Stars,3.0 Stars,Normal,50,50,55,60,50,50,50,High
15355,3B,Danny Noonan,10/18/2001,1.5 Stars,3.0 Stars,Normal,65,55,50,60,45,50,30,High
16812,C,Larry Normand,09/15/2003,1.0 Stars,3.0 Stars,Normal,55,50,60,55,70,45,40,Avg
15835,C,Marco Olivo,08/25/2003,1.0 Stars,3.0 Stars,Normal,55,55,45,55,55,55,30,High
13970,2B,Marco Ortiz,08/28/1999,1.5 Stars,3.0 Stars,Normal,65,75,45,50,45,75,70,High
12107,CF,Marko Ostrozinska,04/01/1996,1.5 Stars,3.0 Stars,Durable,75,65,55,50,45,50,65,High
15866,C,Onne Paauwe,06/14/2002,1.0 Stars,3.0 Stars,Normal,55,55,50,60,60,50,35,V.High
14456,CF,Jasper Petzinger,06/17/2000,1.5 Stars,3.0 Stars,Normal,50,65,50,55,45,75,45,High
17074,SS,Doug Pope,10/14/2003,1.0 Stars,3.0 Stars,Normal,55,65,50,55,65,65,45,High
12246,LF,GERARD PORTER,09/15/1997,2.0 Stars,3.0 Stars,Normal,55,60,55,55,45,60,60,V.High
11308,2B,Harrison Pratly,07/31/1995,3.0 Stars,3.0 Stars,Normal,55,50,45,45,40,45,30,High
17577,3B,Alvaro Quiroz,11/11/2000,1.5 Stars,3.0 Stars,Durable,55,60,75,55,45,70,35,Avg
17324,LF,Manuel Quiroz,07/26/2004,1.0 Stars,3.0 Stars,Normal,65,50,55,70,65,35,40,Low
14855,1B,Ratko Ralevic,09/06/2000,1.5 Stars,3.0 Stars,Normal,55,55,50,70,40,55,25,High
16816,RF,Heriberto Reyna,06/16/2003,1.5 Stars,3.0 Stars,Normal,60,65,80,50,45,65,65,Low
14810,RF,Wilson Riojas,08/22/2000,1.5 Stars,3.0 Stars,Normal,60,55,55,65,45,50,60,V.High
16420,LF,Dave Rodriguez,12/15/2003,1.0 Stars,3.0 Stars,Durable,60,65,50,55,50,65,35,High
16844,RF,Ryan Ross,10/12/2002,1.5 Stars,3.0 Stars,Normal,55,55,80,55,70,55,55,V.High
9776,DH,MATT ROY,02/25/1991,3.0 Stars,3.0 Stars,Iron Man,50,55,55,60,55,55,20,V.High
16784,LF,Juan Salazar,04/09/2003,1.0 Stars,3.0 Stars,Fragile,70,80,55,40,40,80,30,Avg
11790,LF,Maurice Sartoretti,01/18/1997,2.5 Stars,3.0 Stars,Normal,55,50,50,70,60,40,50,High
9982,C,Robert Schneider,06/03/1990,3.0 Stars,3.0 Stars,Normal,45,45,45,50,50,50,40,V.High
14842,CF,Nelson Servantez,10/29/2000,1.5 Stars,3.0 Stars,Normal,55,60,70,55,50,70,60,High
17174,LF,Hurem Seselj,05/05/2004,1.0 Stars,3.0 Stars,Normal,55,55,50,60,55,55,25,High
15821,C,Eugene Sexton,01/17/2003,1.0 Stars,3.0 Stars,Normal,55,55,45,60,55,50,30,High
11797,2B,TOM SICK,03/29/1996,2.5 Stars,3.0 Stars,Normal,70,60,65,50,45,50,50,V.High
17088,1B,Marty Silk,09/15/2004,1.5 Stars,3.0 Stars,Durable,60,55,50,55,55,55,30,Avg
10380,SS,Henry Skrimshander,05/08/1993,3.0 Stars,3.0 Stars,Normal,55,60,50,50,50,60,25,V.High
16333,3B,Stephen Slattery,10/25/2003,1.0 Stars,3.0 Stars,Normal,45,45,45,70,75,50,35,High
17436,RF,Arturo Solano,05/30/2004,1.0 Stars,3.0 Stars,Normal,50,55,55,60,55,65,30,Avg
9598,2B,JUSTIN SOLOMON,05/31/1992,3.0 Stars,3.0 Stars,Fragile,50,55,50,50,50,55,30,V.High
16081,1B,Iestyn Speers,12/19/2001,1.5 Stars,3.0 Stars,Normal,70,75,45,40,45,80,25,High
16254,C,Aleksandar Stojadinovic,06/13/2003,1.0 Stars,3.0 Stars,Normal,50,50,45,65,55,50,35,High
16318,CF,Zeljko Subasic,09/22/2003,1.0 Stars,3.0 Stars,Normal,70,70,50,40,75,60,55,High
16830,SS,Tamao Suzuki,10/19/2003,1.0 Stars,3.0 Stars,Normal,55,50,80,70,60,45,55,Avg
12110,2B,Rudko Svetozar,04/07/1996,3.0 Stars,3.0 Stars,Normal,45,55,55,45,45,75,75,V.High
12128,DH,Bertolameu Tabucchi,12/01/1995,2.0 Stars,3.0 Stars,Normal,60,55,55,70,50,50,25,High
13592,2B,Kazuaki Tanaka,07/29/1998,2.0 Stars,3.0 Stars,Normal,70,70,50,55,50,60,30,V.High
17872,SS,Miguel Tapia,03/03/2005,1.0 Stars,3.0 Stars,Normal,55,65,50,65,40,70,45,Low
17632,CF,Jordan Thornes,07/11/2006,1.0 Stars,3.0 Stars,Normal,60,65,65,45,50,65,50,Avg
16989,C,Gianlorenzo Travolta,02/05/2005,1.0 Stars,3.0 Stars,Normal,75,75,55,40,40,70,30,High
8715,RF,Trystan Traywick,05/10/1989,3.0 Stars,3.0 Stars,Iron Man,50,55,70,55,55,65,30,V.High
17167,CF,Randy Trchunian,02/03/2004,1.0 Stars,3.0 Stars,Normal,55,45,80,80,50,40,50,Avg
16394,CF,Ivan Trevino,08/22/2001,1.5 Stars,3.0 Stars,Normal,75,80,60,40,35,75,55,High
13499,1B,Mattia Turco,04/29/1998,1.5 Stars,3.0 Stars,Normal,65,45,55,70,55,30,70,V.High
12761,CF,Irving van der Veen,01/05/1997,2.0 Stars,3.0 Stars,Normal,50,55,55,65,45,60,60,V.High
17459,C,Jaime Vega,11/10/2003,1.5 Stars,3.0 Stars,Normal,55,55,65,50,50,55,30,High
11742,SS,MIGUEL VEGA,06/23/1996,3.0 Stars,3.0 Stars,Normal,75,55,80,55,35,45,65,V.High
17601,CF,Diego Velasquez,03/03/2005,1.0 Stars,3.0 Stars,Normal,55,55,80,60,55,55,45,Avg
16826,2B,Edward Velasquez,10/21/2003,1.0 Stars,3.0 Stars,Normal,60,65,80,50,40,65,60,High
16387,SS,Osvaldo Violante,04/26/1998,2.0 Stars,3.0 Stars,Normal,55,65,80,45,50,70,60,High
13671,C,Louis Warby,08/24/1998,1.5 Stars,3.0 Stars,Normal,75,50,55,75,55,30,30,High
9967,LF,Aaron Williams,12/20/1988,3.0 Stars,3.0 Stars,Fragile,40,45,45,70,80,45,45,V.High
10400,2B,Earl Winton,05/05/1994,2.5 Stars,3.0 Stars,Fragile,60,55,55,55,50,50,35,V.High
14341,DH,Sadakazu Yamamoto,08/07/1999,1.5 Stars,3.0 Stars,Normal,55,55,50,65,55,55,35,High
12040,SS,Naoya Yoshida,02/15/1996,2.0 Stars,3.0 Stars,Normal,75,65,45,55,45,50,60,V.High
17863,CF,Ellerd Zwart,12/18/2004,1.0 Stars,3.0 Stars,Durable,55,65,80,45,50,70,65,Avg
17433,C,Rahman Abbud,10/24/2004,1.0 Stars,2.5 Stars,Normal,50,55,45,40,50,65,20,Low
14227,C,Hanna Abdul-Karim,05/27/1999,2.0 Stars,2.5 Stars,Normal,50,60,50,50,40,70,35,V.High
15591,RF,Haytham Abdul-Latif,01/17/2002,1.5 Stars,2.5 Stars,Normal,55,60,45,50,50,55,30,High
16251,C,Moises Acevedo,03/06/2000,1.5 Stars,2.5 Stars,Normal,50,50,45,55,45,55,25,High
15731,C,Tony Aguilar,08/05/2002,1.0 Stars,2.5 Stars,Normal,50,50,50,50,55,55,35,High
14245,RF,Victor Aguilar,06/30/1998,2.0 Stars,2.5 Stars,Normal,45,50,55,50,45,65,70,High
14527,C,Lauro Aguzzi,01/14/1999,2.0 Stars,2.5 Stars,Normal,60,55,45,55,50,55,25,V.High
13953,3B,Manny Alamillo,06/02/1999,1.5 Stars,2.5 Stars,Normal,50,60,40,60,35,65,30,High
14439,SS,Richard Albergati,01/04/2001,1.5 Stars,2.5 Stars,Normal,50,50,55,55,45,50,65,High
16837,3B,Alastair Albury,10/23/2003,1.0 Stars,2.5 Stars,Normal,55,50,55,55,50,50,30,Low
15643,C,Ronald Alder,06/14/1998,1.5 Stars,2.5 Stars,Normal,55,55,40,45,50,55,25,High
13965,C,Ivo Alexandre,03/21/2000,1.5 Stars,2.5 Stars,Normal,65,60,40,35,50,55,20,High
16797,RF,Christiano Alface,12/20/2002,1.5 Stars,2.5 Stars,Normal,50,50,75,55,40,50,45,Avg
17444,3B,Riyad Alim,01/18/2004,1.0 Stars,2.5 Stars,Normal,55,65,50,45,45,75,35,Avg
9372,1B,AARON ALLEN,03/02/1989,2.5 Stars,2.5 Stars,Iron Man,45,50,45,55,65,50,35,V.High
11784,LF,GERRY ALLOMES,08/13/1996,2.0 Stars,2.5 Stars,Normal,45,50,55,60,45,55,45,Avg
14854,2B,Carlitos Alvalede,08/04/2000,1.5 Stars,2.5 Stars,Durable,50,55,60,50,40,70,65,High
11982,1B,Oscar Alvarado,07/14/1996,2.0 Stars,2.5 Stars,Normal,55,55,45,50,45,55,50,V.High
16966,SS,David Alvarez,04/29/2004,1.0 Stars,2.5 Stars,Normal,65,65,50,45,50,65,40,High
11941,CF,Jacome Alvoeiro,10/16/1995,2.0 Stars,2.5 Stars,Normal,55,60,50,50,45,55,60,High
7009,DH,D.J. AMBER,10/06/1985,2.5 Stars,2.5 Stars,Durable,45,50,50,50,75,50,30,V.High
11252,RF,Tsukiya Ando,08/16/1995,1.5 Stars,2.5 Stars,Durable,70,70,45,40,50,60,50,Avg
17014,CF,Gavin Andrews,03/22/2005,1.0 Stars,2.5 Stars,Normal,55,60,65,50,50,65,45,High
10527,C,Dave Antle,12/07/1992,2.5 Stars,2.5 Stars,Normal,55,55,45,45,35,55,30,High
17442,C,Antonio Antonelli,03/21/2004,1.0 Stars,2.5 Stars,Normal,50,50,50,60,45,55,30,Avg
14898,3B,Hieronymus Apenzeller,07/04/2000,1.5 Stars,2.5 Stars,Normal,55,45,50,80,50,30,40,High
17488,C,Eli Aquino,07/25/2004,1.0 Stars,2.5 Stars,Normal,60,55,50,55,45,50,30,Avg
9149,1B,JON ARAIZA,04/03/1990,2.5 Stars,2.5 Stars,Normal,50,55,60,50,50,65,25,V.High
16782,C,Jordan Arguedas,09/06/2003,1.0 Stars,2.5 Stars,Normal,50,50,55,55,50,45,35,High
8170,2B,Lorenzo Arguello,04/06/1987,2.5 Stars,2.5 Stars,Fragile,40,40,50,25,50,45,60,V.High
12697,1B,Kerwin Ashford,10/26/1996,1.5 Stars,2.5 Stars,Normal,55,65,50,40,50,75,35,High
12648,1B,Finlay Atherton,09/19/1996,2.0 Stars,2.5 Stars,Normal,55,55,50,55,50,60,30,High
10161,RF,Tommy Babcock,09/07/1992,2.5 Stars,2.5 Stars,Normal,55,55,55,50,45,50,45,V.High
16227,SS,Gil Backer,05/12/2002,1.0 Stars,2.5 Stars,Normal,55,55,80,45,50,55,60,V.High
10386,SS,Ramiro Baeza,02/27/1994,2.5 Stars,2.5 Stars,Fragile,55,60,50,35,45,60,35,V.High
14547,C,Justin Bahr,02/02/2001,1.5 Stars,2.5 Stars,Normal,70,75,45,30,45,75,25,High
13654,1B,Guido Bandeira,10/13/1998,2.0 Stars,2.5 Stars,Normal,55,50,50,60,45,45,30,Avg
11598,C,DAVID BARAJAS,08/28/1996,2.0 Stars,2.5 Stars,Normal,50,50,45,55,40,50,25,High
17475,LF,Ricardo Barajas,09/20/2004,1.0 Stars,2.5 Stars,Normal,50,40,45,60,80,30,35,Low
13063,CF,Graham Barnard,08/06/1998,2.0 Stars,2.5 Stars,Normal,60,65,55,45,50,60,60,V.High
17168,CF,Jordan Barnett,08/01/2004,1.0 Stars,2.5 Stars,Normal,70,70,50,40,55,65,35,High
14422,SS,Juan Barrientos,12/24/1995,2.0 Stars,2.5 Stars,Normal,50,45,55,55,45,35,45,V.High
16824,2B,Ciro Battista,10/30/2003,1.0 Stars,2.5 Stars,Normal,65,75,45,30,50,80,40,High
14509,3B,Tim Bayer,09/18/2000,1.5 Stars,2.5 Stars,Normal,65,60,45,55,45,55,35,High
12172,C,Kieran Baylis,09/13/1996,2.0 Stars,2.5 Stars,Normal,50,50,50,55,45,50,45,High
13553,LF,Jamie Beavan,01/18/1998,2.0 Stars,2.5 Stars,Normal,55,55,40,60,40,55,40,High
14104,LF,Cecil Beckmann,03/06/1999,1.5 Stars,2.5 Stars,Normal,55,50,50,60,50,50,65,High
15078,1B,Clyde Belk,08/09/2001,1.5 Stars,2.5 Stars,Durable,55,55,50,55,40,60,25,High
