ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SctAcc
17679,3B,Frazer Howard,12/22/2005,1.0 Stars,3.5 Stars,Normal,45,45,55,80,75,45,40,Low
9798,RF,Ruberto Iglsias,09/22/1990,3.5 Stars,3.5 Stars,Normal,55,70,55,45,55,80,65,Low
13923,LF,Shigetaka Ishii,03/23/1995,3.0 Stars,3.5 Stars,Normal,60,75,70,45,45,80,70,Low
16798,LF,Kiyoshi Itakura,01/04/2003,1.5 Stars,3.5 Stars,Normal,50,60,80,50,75,80,40,Avg
16847,C,Danny Jimenez,01/19/2003,1.0 Stars,3.5 Stars,Normal,55,55,60,60,65,50,35,Low
16444,CF,Paul Jones,02/21/2004,1.0 Stars,3.5 Stars,Normal,55,75,80,50,40,80,50,Low
17214,2B,Jorge Juarez,12/30/2003,1.0 Stars,3.5 Stars,Normal,60,45,55,80,70,35,45,Low
15787,3B,Zeljko Kajosevic,01/25/1998,1.5 Stars,3.5 Stars,Normal,70,50,80,55,80,35,55,Avg
8027,2B,Matt Kelley,12/20/1987,3.5 Stars,3.5 Stars,Iron Man,50,55,50,50,50,60,35,Low
11458,2B,SU-MIN KIM,04/30/1995,3.5 Stars,3.5 Stars,Normal,80,80,50,35,60,75,70,Avg
14522,2B,Yukinobu Kotani,01/22/2001,1.5 Stars,3.5 Stars,Normal,75,50,60,80,50,35,45,Avg
16107,CF,Joost Krijnen,05/14/2002,1.0 Stars,3.5 Stars,Normal,60,65,80,55,50,65,55,Low
16929,SS,Andrej Landman,07/21/1999,2.0 Stars,3.5 Stars,Normal,70,50,50,60,80,40,40,Low
17172,2B,Eric Little,05/05/2004,1.0 Stars,3.5 Stars,Normal,50,50,60,80,55,55,35,Low
12788,LF,Vladimir Ljotic,12/18/1996,2.5 Stars,3.5 Stars,Normal,50,60,55,65,35,75,70,Avg
11748,2B,Egiodeo Lucetti,07/02/1996,2.5 Stars,3.5 Stars,Normal,55,55,55,60,45,55,75,Low
14869,CF,Addick MacDonald,03/29/2000,1.5 Stars,3.5 Stars,Normal,80,80,55,45,30,80,80,Avg
11238,1B,Tom MacDormond,09/01/1995,3.5 Stars,3.5 Stars,Durable,50,50,45,80,55,55,35,Low
16939,3B,Juan Marin,02/04/2003,1.0 Stars,3.5 Stars,Durable,80,70,50,50,55,55,30,Low
17102,RF,Alejandro Martinez,02/25/2005,1.0 Stars,3.5 Stars,Normal,55,65,45,60,55,65,30,Low
17453,CF,Nicolas Masson,03/14/2004,1.0 Stars,3.5 Stars,Normal,50,55,80,55,50,60,65,Low
12368,RF,Michael Mellor,11/17/1997,2.5 Stars,3.5 Stars,Normal,75,75,50,50,45,70,50,Low
10979,LF,DANNY MORENO,04/07/1995,2.5 Stars,3.5 Stars,Durable,60,70,55,50,50,75,50,Low
12776,2B,Tatsumi Nakagawa,11/13/1997,2.5 Stars,3.5 Stars,Durable,60,65,55,50,50,65,50,Low
15004,2B,Tony Nogueda,08/04/1997,2.0 Stars,3.5 Stars,Normal,60,70,50,50,50,75,50,Low
11751,LF,Shigekuni Nomura,08/06/1996,2.5 Stars,3.5 Stars,Fragile,55,65,80,55,45,70,70,Low
12953,SS,Christian Olive,06/21/1995,3.0 Stars,3.5 Stars,Normal,70,60,70,50,45,50,55,Low
17490,2B,Alex Orozco,01/05/2004,1.0 Stars,3.5 Stars,Durable,80,80,55,40,40,75,35,Avg
12829,RF,Arturo Ortiz,02/16/1986,3.5 Stars,3.5 Stars,Normal,45,45,80,55,80,50,65,Low
17499,C,Carsten Paardekooper,11/11/2003,1.0 Stars,3.5 Stars,Normal,80,70,45,50,50,55,25,Low
15704,C,Seong-soo Park,10/30/2002,1.0 Stars,3.5 Stars,Durable,50,40,45,80,70,30,35,Avg
15652,C,Nick Pelton,12/12/1997,2.0 Stars,3.5 Stars,Normal,75,80,45,45,40,70,30,Avg
13851,SS,Jesus Pena,09/09/2000,1.5 Stars,3.5 Stars,Normal,60,55,55,65,50,55,65,Avg
16997,RF,Jasa Pesa,12/26/2004,1.0 Stars,3.5 Stars,Normal,75,50,65,80,65,30,30,Low
16835,SS,Vincent Peters,06/18/2003,1.0 Stars,3.5 Stars,Normal,70,70,80,45,50,60,60,Avg
17480,RF,Vanni Pizzonia,02/25/2003,1.5 Stars,3.5 Stars,Normal,55,55,80,65,45,60,45,Low
14454,2B,Tom Pointer,02/17/2001,1.5 Stars,3.5 Stars,Durable,65,60,55,65,45,55,55,Avg
12246,LF,GERARD PORTER,09/15/1997,2.0 Stars,3.5 Stars,Normal,55,65,55,60,50,65,60,Low
13810,2B,Nikau Pouaka-Grego,03/19/1995,1.5 Stars,3.5 Stars,Normal,70,65,55,60,55,55,70,Low
13011,RF,SILAS PRITCHETT,04/01/1997,2.5 Stars,3.5 Stars,Normal,50,65,60,55,55,80,45,Avg
16236,2B,Trevor Quero,05/17/2002,1.5 Stars,3.5 Stars,Normal,60,70,55,50,70,75,40,Low
17283,RF,Butrus Rabi,09/12/2003,1.0 Stars,3.5 Stars,Normal,50,55,80,55,65,75,65,Low
17467,SS,Edwin Rico,09/13/2004,1.0 Stars,3.5 Stars,Normal,55,55,70,50,80,55,50,Avg
7364,3B,Dan Rusin,09/21/1985,3.5 Stars,3.5 Stars,Normal,50,50,50,60,80,45,25,Avg
13908,RF,GIL RYALL,02/07/1998,2.0 Stars,3.5 Stars,Fragile,70,65,55,55,55,55,50,Avg
15857,3B,Kazuho Sakoda,06/18/2002,1.0 Stars,3.5 Stars,Normal,55,65,70,60,50,70,35,Avg
11040,3B,FRANKLIN SANCHEZ,12/17/1995,3.5 Stars,3.5 Stars,Fragile,45,60,55,65,45,80,50,Low
14273,3B,Kenshiro Sato,06/22/1999,2.0 Stars,3.5 Stars,Normal,60,55,50,65,40,50,50,Low
17650,SS,Servaas Schiphorst,07/05/2005,1.0 Stars,3.5 Stars,Durable,80,75,45,45,40,55,55,Low
13374,CF,Rio Scoffield,11/13/1998,2.5 Stars,3.5 Stars,Normal,65,55,65,65,40,50,75,Avg
13807,2B,Jim Sellick,05/25/1998,2.5 Stars,3.5 Stars,Normal,75,75,45,40,55,70,65,Avg
14842,CF,Nelson Servantez,10/29/2000,1.5 Stars,3.5 Stars,Normal,55,70,65,60,45,75,60,Avg
15879,LF,Bong-hwan Shin,11/16/2002,1.0 Stars,3.5 Stars,Normal,55,50,65,70,70,50,50,Avg
15616,RF,Derek Smith,03/22/1998,1.5 Stars,3.5 Stars,Normal,80,75,80,45,50,60,65,Avg
14872,RF,Olcar Smith,01/27/2000,1.5 Stars,3.5 Stars,Normal,50,60,50,60,50,75,45,Low
15111,RF,Abel Snijders,07/13/2002,1.0 Stars,3.5 Stars,Normal,70,75,50,55,50,70,40,Avg
7772,SS,Victor Sotelo,11/30/1985,3.5 Stars,3.5 Stars,Normal,50,50,50,50,55,55,30,Low
16081,1B,Iestyn Speers,12/19/2001,1.5 Stars,3.5 Stars,Normal,70,80,45,45,50,80,25,Avg
17404,1B,Brandon Stewart,12/21/2003,1.5 Stars,3.5 Stars,Normal,60,80,50,50,45,80,25,Avg
13592,2B,Kazuaki Tanaka,07/29/1998,2.0 Stars,3.5 Stars,Normal,75,75,50,55,60,65,35,Low
17632,CF,Jordan Thornes,07/11/2006,1.0 Stars,3.5 Stars,Normal,75,70,75,45,50,55,40,Low
15367,1B,Basile Tofi,07/18/2001,1.5 Stars,3.5 Stars,Normal,65,70,45,60,50,65,35,Avg
14482,2B,Luis Torres,04/04/2000,1.5 Stars,3.5 Stars,Durable,65,65,45,70,50,55,30,Low
15674,CF,Bryan Valdez,05/29/2002,1.0 Stars,3.5 Stars,Durable,70,75,65,45,40,70,55,Avg
17670,RF,Jose Vasquez,07/31/2004,1.5 Stars,3.5 Stars,Normal,50,50,80,60,80,55,45,Low
11742,SS,MIGUEL VEGA,06/23/1996,3.0 Stars,3.5 Stars,Normal,70,55,80,55,35,45,70,Low
17775,RF,John Vogler,02/12/2005,1.0 Stars,3.5 Stars,Normal,70,70,45,55,50,65,30,Low
9499,2B,MIKE WARNER,01/25/1991,3.5 Stars,3.5 Stars,Iron Man,50,50,45,45,65,55,45,Low
12341,1B,Phil Watt,04/01/1996,2.5 Stars,3.5 Stars,Normal,55,50,50,75,50,50,40,Avg
17669,C,Bill Wills,10/25/2005,1.0 Stars,3.5 Stars,Normal,45,45,45,80,50,50,30,Low
14412,DH,Rixon Wingrove,06/04/2000,1.5 Stars,3.5 Stars,Normal,75,75,55,55,45,65,35,Avg
9024,3B,Cory Wright,07/11/1989,3.5 Stars,3.5 Stars,Normal,50,45,50,65,75,40,40,Avg
9531,RF,CHRIS WYCKOFF,10/15/1991,3.5 Stars,3.5 Stars,Normal,75,65,55,50,70,50,55,Low
15757,CF,Jun Yamaguchi,06/30/2001,1.0 Stars,3.5 Stars,Durable,70,80,50,45,50,80,55,Low
17730,C,Shafiq Abdul-Ghafur,07/30/2005,1.0 Stars,3.0 Stars,Normal,80,70,75,40,45,50,35,Low
17714,SS,Raghib Abdul-Hadi,06/21/2000,2.0 Stars,3.0 Stars,Normal,50,60,75,50,75,65,70,Low
11634,LF,Diego Acevedo,04/16/1996,3.0 Stars,3.0 Stars,Durable,55,55,65,55,50,55,70,Avg
14245,RF,Victor Aguilar,06/30/1998,2.0 Stars,3.0 Stars,Normal,45,55,55,55,55,70,65,Low
14527,C,Lauro Aguzzi,01/14/1999,2.0 Stars,3.0 Stars,Normal,50,50,45,65,50,55,20,Low
17570,SS,Glen Alcock,12/11/2004,1.0 Stars,3.0 Stars,Normal,75,75,65,35,45,60,45,Low
13965,C,Ivo Alexandre,03/21/2000,1.5 Stars,3.0 Stars,Normal,65,75,40,30,60,75,20,Avg
14853,1B,Austin Annear,04/03/2000,1.5 Stars,3.0 Stars,Normal,55,50,65,65,60,45,45,Low
17488,C,Eli Aquino,07/25/2004,1.0 Stars,3.0 Stars,Normal,75,65,45,50,55,50,30,Low
11204,SS,Afonso Arcipreste,05/16/1995,3.0 Stars,3.0 Stars,Normal,55,55,45,50,40,55,40,Avg
12322,3B,Garçia Badanha,06/08/1996,2.0 Stars,3.0 Stars,Normal,60,60,50,65,40,55,30,Low
8376,CF,FINN BALOR,03/09/1989,3.0 Stars,3.0 Stars,Iron Man,50,45,50,45,50,40,70,Low
14475,LF,Ezechiele Baltistuzzi,04/12/2000,1.5 Stars,3.0 Stars,Normal,60,55,55,60,50,50,65,Low
13654,1B,Guido Bandeira,10/13/1998,2.0 Stars,3.0 Stars,Normal,55,50,50,70,40,50,30,Low
16175,SS,Borenko Banovic,01/22/1991,3.0 Stars,3.0 Stars,Normal,45,50,50,50,65,55,35,Avg
15660,CF,Dave Bates,05/24/2002,1.0 Stars,3.0 Stars,Normal,55,45,70,70,70,40,50,Avg
14509,3B,Tim Bayer,09/18/2000,1.5 Stars,3.0 Stars,Normal,60,60,45,60,45,55,35,Avg
17809,CF,Roberto Benavides,01/05/2005,1.0 Stars,3.0 Stars,Normal,55,70,55,55,45,75,50,Low
12749,LF,Joel Bernal,03/20/1997,2.5 Stars,3.0 Stars,Normal,55,65,50,60,35,65,65,Avg
17652,RF,Violante Bidet,06/02/2005,1.5 Stars,3.0 Stars,Normal,60,65,55,55,50,65,30,Low
17511,1B,Qutuz bin Rakin,11/13/2004,1.0 Stars,3.0 Stars,Normal,75,50,40,50,80,30,20,Low
17164,2B,Mufid bin Sabir,05/28/2004,1.0 Stars,3.0 Stars,Normal,50,70,80,45,45,80,70,Low
10471,C,Ewan Blackburn,12/25/1992,3.0 Stars,3.0 Stars,Normal,45,45,40,55,40,45,25,Avg
12797,3B,Elias Bleck,03/19/1997,2.5 Stars,3.0 Stars,Normal,55,55,50,55,55,55,50,Low
17778,CF,Aleksandar Bogic,11/27/2005,1.0 Stars,3.0 Stars,Normal,50,50,55,80,45,55,50,Low
15825,SS,Michael Bonnot,04/20/2003,1.0 Stars,3.0 Stars,Normal,70,75,50,50,45,70,50,Low
17717,C,Loeck Boon,11/24/2004,1.0 Stars,3.0 Stars,Normal,50,55,50,65,45,55,30,Low
16229,2B,Eric Botz,08/14/2002,1.0 Stars,3.0 Stars,Normal,50,80,70,45,50,80,45,Avg
7157,RF,GUMBO BOUDREAUX,09/05/1983,3.0 Stars,3.0 Stars,Durable,55,60,65,50,50,60,55,Low
14243,1B,Anrrique Boye,09/06/1999,1.5 Stars,3.0 Stars,Normal,55,55,50,65,45,50,55,Low
15719,1B,Dermot Boyle,03/19/2003,1.0 Stars,3.0 Stars,Normal,50,55,80,65,50,60,50,Avg
16089,2B,Marco Broer,10/02/2002,1.0 Stars,3.0 Stars,Normal,50,45,75,80,65,35,50,Avg
17432,RF,Ijsbert Bruin,02/08/2004,1.0 Stars,3.0 Stars,Normal,60,45,80,65,80,30,65,Avg
17116,2B,Andy Brunk,05/22/2004,1.0 Stars,3.0 Stars,Normal,45,50,65,65,55,60,50,Low
11521,3B,Frank Bryant,07/11/1995,2.5 Stars,3.0 Stars,Normal,55,45,55,80,50,35,35,Avg
7892,1B,Nate Bryson,02/26/1987,3.0 Stars,3.0 Stars,Fragile,50,45,75,50,60,45,55,Low
13824,1B,Ethan Buchan,10/01/1998,2.5 Stars,3.0 Stars,Normal,65,45,50,80,55,35,30,Avg
10543,1B,Bill Burtin,09/19/1993,2.5 Stars,3.0 Stars,Normal,50,55,45,70,45,65,30,Low
15820,3B,Eric Byford,05/30/2002,1.0 Stars,3.0 Stars,Normal,80,50,55,65,55,35,45,Avg
16411,CF,Dan Caldwell Jr,03/21/2003,1.0 Stars,3.0 Stars,Durable,50,60,80,40,80,70,70,Avg
16930,3B,Juan Camarillo,02/09/2004,1.0 Stars,3.0 Stars,Normal,70,55,50,60,45,50,45,Low
15469,1B,Ivano Campagne,11/02/1991,3.0 Stars,3.0 Stars,Normal,55,50,50,70,60,45,25,Low
13621,3B,Yusaku Campinos,11/30/1997,2.5 Stars,3.0 Stars,Normal,55,50,50,60,45,50,70,Low
10071,1B,JEREMY CARPENTER,11/15/1988,3.0 Stars,3.0 Stars,Iron Man,55,70,60,55,50,80,40,Low
14850,C,Emilio Castaneda,03/23/2000,1.5 Stars,3.0 Stars,Normal,60,55,60,55,55,50,35,Avg
13916,RF,BRUNO CERNUSCHI,09/17/1994,3.0 Stars,3.0 Stars,Normal,50,55,65,55,55,55,70,Low
14567,RF,Jose Chavez,07/02/2000,1.5 Stars,3.0 Stars,Normal,65,45,55,80,50,30,70,Avg
15693,SS,Hyun-jun Choi,08/26/2002,1.0 Stars,3.0 Stars,Normal,60,75,55,50,30,80,60,Avg
16129,CF,Hyun-tae Choi,05/13/2001,1.5 Stars,3.0 Stars,Normal,55,65,75,50,50,65,60,Avg
14543,SS,Su-min Choi,04/13/2000,2.0 Stars,3.0 Stars,Normal,60,45,60,75,50,35,55,Avg
14291,CF,Alfredo Damasso,04/10/1999,1.5 Stars,3.0 Stars,Normal,75,75,50,45,55,65,50,Low
9049,3B,TYLER DAWSON,04/21/1986,3.0 Stars,3.0 Stars,Normal,50,50,45,55,75,50,30,Avg
17497,3B,Gray de Wit,03/02/2004,1.0 Stars,3.0 Stars,Normal,65,75,50,35,45,80,40,Avg
15795,C,Chris Dickerson,03/13/2002,1.5 Stars,3.0 Stars,Normal,50,55,65,55,40,65,40,Avg
12753,LF,Assunção Direito,05/18/1997,1.5 Stars,3.0 Stars,Normal,60,55,55,50,60,55,30,Low
7192,DH,Dale Doback,04/10/1984,3.0 Stars,3.0 Stars,Normal,65,50,50,65,50,40,45,Low
15362,2B,Folkert Donkers,11/29/2000,1.5 Stars,3.0 Stars,Normal,80,75,45,45,40,60,45,Avg
15002,3B,Ray Dowd,05/23/2001,1.5 Stars,3.0 Stars,Normal,60,65,50,50,55,65,30,Avg
16554,C,Joel Dunbar,01/27/2004,1.0 Stars,3.0 Stars,Durable,60,60,70,45,50,55,30,Low
15600,CF,Freddie Durdle,02/26/2002,1.0 Stars,3.0 Stars,Normal,50,65,60,50,50,80,45,Avg
15741,1B,Blake Dwyer,12/20/2002,1.5 Stars,3.0 Stars,Normal,55,70,45,55,50,80,30,Avg
15000,SS,Eric Eaves,07/19/2000,1.5 Stars,3.0 Stars,Normal,60,65,50,65,45,65,60,Avg
17055,SS,Toribio Egdio,07/30/2003,1.0 Stars,3.0 Stars,Normal,60,75,75,40,35,80,70,Low
7051,DH,Jack Elliot,10/22/1984,3.0 Stars,3.0 Stars,Normal,65,50,55,75,60,40,25,Low
13540,LF,Mo Evans,08/01/1998,2.0 Stars,3.0 Stars,Durable,75,70,50,50,40,60,70,Avg
13271,2B,Jack Evenson,11/02/1994,2.5 Stars,3.0 Stars,Normal,50,65,45,65,45,80,40,Low
11516,1B,Victor Falcon,04/27/1995,2.5 Stars,3.0 Stars,Normal,55,50,50,65,75,45,25,Avg
10589,3B,DAVE FEDERSPIEL,03/18/1995,2.5 Stars,3.0 Stars,Normal,80,70,45,45,60,55,35,Avg
10122,C,Cameron Finch,11/21/1992,3.0 Stars,3.0 Stars,Iron Man,45,50,50,60,55,55,25,Low
12070,3B,Mathias Fioravanti,01/27/1996,3.0 Stars,3.0 Stars,Normal,60,55,55,55,45,55,25,Avg
16452,CF,Warren Fitzpatrick,05/26/2003,1.0 Stars,3.0 Stars,Normal,55,75,50,25,80,80,35,Low
17692,2B,Jean-Jacques Félix,04/19/2004,1.0 Stars,3.0 Stars,Normal,60,70,50,45,45,75,40,Avg
12136,SS,Ricky Galvan,07/26/1996,2.0 Stars,3.0 Stars,Normal,65,60,60,50,50,55,80,Low
14679,SS,Santiago Gonzalez,10/27/1999,2.0 Stars,3.0 Stars,Normal,75,65,45,55,45,50,70,Avg
17525,SS,Brad Grimes,01/16/2004,1.0 Stars,3.0 Stars,Normal,55,70,50,40,50,80,45,Low
17469,CF,Carlos Gutierrez,05/18/2004,1.0 Stars,3.0 Stars,Normal,70,70,45,45,65,65,45,Low
12793,1B,Jesus Guzman,07/27/1996,3.0 Stars,3.0 Stars,Normal,55,55,65,55,40,55,70,Avg
16475,3B,Francis Hakkers,06/02/2004,1.0 Stars,3.0 Stars,Normal,80,50,55,60,80,25,40,Low
14085,2B,Archie Hall,08/27/1998,2.5 Stars,3.0 Stars,Normal,65,55,45,55,40,50,50,Low
14261,C,Jerry Hamilton,02/18/1999,2.0 Stars,3.0 Stars,Normal,50,55,45,60,50,70,25,Avg
15365,3B,Finlay Harlow,08/21/2001,1.5 Stars,3.0 Stars,Normal,50,55,60,55,40,60,65,Low
9601,CF,BRIAN HAYNES,05/26/1991,3.0 Stars,3.0 Stars,Durable,55,65,55,35,40,80,65,Low
11269,DH,Gerard Adriaan Heineken,06/21/1995,2.5 Stars,3.0 Stars,Normal,55,65,50,60,50,75,35,Low
12754,LF,Patrick Henry,03/06/1997,2.0 Stars,3.0 Stars,Normal,55,65,50,50,50,70,60,Low
12396,2B,OSCAR HERNANDEZ,03/20/1998,2.0 Stars,3.0 Stars,Normal,55,70,50,55,45,80,35,Low
14471,3B,Eric Hettich,09/16/2000,1.5 Stars,3.0 Stars,Normal,60,70,55,45,65,70,55,Low
15346,SS,Steven Higgins,08/27/2001,1.0 Stars,3.0 Stars,Durable,50,55,50,55,50,60,50,Low
12965,2B,Harald Hoogendoorn,03/07/1997,2.5 Stars,3.0 Stars,Fragile,50,50,60,75,60,45,55,Avg
13657,2B,Brian Humby,04/16/1998,2.0 Stars,3.0 Stars,Normal,60,70,80,35,45,75,80,Avg
8860,C,Hae-young Hwang,10/08/1988,3.0 Stars,3.0 Stars,Normal,45,45,45,50,55,50,25,Low
16391,RF,Benjamin Irving,05/25/1998,2.0 Stars,3.0 Stars,Normal,50,55,75,55,55,55,70,Avg
11028,1B,GARY ITZKOWITZ,05/19/1995,2.5 Stars,3.0 Stars,Durable,50,50,40,80,45,50,50,Avg
13088,3B,Declan Jacobsen,03/22/1999,2.5 Stars,3.0 Stars,Normal,55,55,55,60,55,50,50,Low
15363,LF,Siraj Jamal al Din,06/10/2001,1.5 Stars,3.0 Stars,Normal,50,55,70,60,35,65,65,Avg
10398,3B,Bill Johnson,01/10/1994,3.0 Stars,3.0 Stars,Fragile,70,65,60,45,45,55,75,Low
15685,C,Stu Jones,04/25/2002,1.0 Stars,3.0 Stars,Normal,55,60,45,55,55,60,35,Low
10778,RF,Bobby Kaptein,12/18/1989,3.0 Stars,3.0 Stars,Fragile,45,45,55,50,50,50,60,Low
13656,3B,Bae-hee Kim,01/31/1997,2.5 Stars,3.0 Stars,Normal,50,55,55,60,50,60,30,Avg
15623,C,Hyun-woo Kim,08/08/2002,1.0 Stars,3.0 Stars,Normal,50,55,50,65,45,70,30,Low
13176,CF,MIN-HO KIM,01/29/1997,1.5 Stars,3.0 Stars,Normal,55,60,75,65,45,65,55,Low
16215,C,Si-on Kim,11/12/2001,1.5 Stars,3.0 Stars,Normal,50,45,55,80,45,30,25,Avg
14865,2B,Sung-jin Kim,08/10/2000,1.5 Stars,3.0 Stars,Normal,55,50,60,60,50,50,55,Avg
13606,C,Keita Kimura,05/17/1998,2.0 Stars,3.0 Stars,Normal,55,55,50,60,50,55,35,Avg
16205,2B,Masutaro Kishida,07/29/1998,2.0 Stars,3.0 Stars,Normal,55,55,80,50,55,50,70,Avg
15845,C,Hiroaki Kobayashi,02/27/2002,1.0 Stars,3.0 Stars,Fragile,60,55,70,55,50,50,40,Avg
15765,SS,Borenko Kovacevic,11/11/1997,2.0 Stars,3.0 Stars,Normal,65,60,80,50,45,55,75,Low
13639,CF,Vasa Kraljevic,08/07/1998,2.0 Stars,3.0 Stars,Normal,65,65,50,55,50,60,65,Avg
17635,C,Jaak Krukkert,04/13/2005,0.5 Stars,3.0 Stars,Normal,80,50,45,80,40,25,20,Low
10925,C,Jean-Baptiste Lamarck,08/16/1995,3.0 Stars,3.0 Stars,Normal,55,50,45,50,45,50,40,Low
16703,RF,Olivier Lavaud,05/03/2003,1.0 Stars,3.0 Stars,Normal,50,45,80,65,80,35,45,Low
15681,1B,Armando Leal,06/28/2002,1.0 Stars,3.0 Stars,Normal,50,55,45,65,45,70,20,Avg
17079,2B,Jun-ho Lee,05/01/2004,1.0 Stars,3.0 Stars,Normal,45,45,70,75,70,50,45,Low
17727,CF,Nam-joon Lee,02/03/2006,1.0 Stars,3.0 Stars,Normal,45,50,60,75,55,55,45,Low
12826,1B,Soo-yeon Lee,01/17/1991,3.0 Stars,3.0 Stars,Normal,55,55,75,40,75,55,70,Low
13722,2B,EDDIE LIMA,10/23/1987,3.0 Stars,3.0 Stars,Normal,45,45,50,55,65,45,25,Avg
16432,CF,Aaron Long,04/06/2003,1.0 Stars,3.0 Stars,Normal,70,70,55,45,55,60,60,Low
13613,C,Alex Lopez,01/19/1998,2.5 Stars,3.0 Stars,Fragile,55,60,50,55,50,65,25,Low
14792,2B,Cesar Lopez,06/01/2000,1.5 Stars,3.0 Stars,Normal,60,60,50,65,40,60,35,Low
12577,1B,Gianni Luttazi,07/20/1996,2.0 Stars,3.0 Stars,Normal,80,65,50,55,45,50,75,Avg
17853,SS,Damien Lyon,09/13/2004,1.0 Stars,3.0 Stars,Normal,60,75,50,45,50,80,40,Avg
8854,DH,Kevin Maas,01/10/1989,3.0 Stars,3.0 Stars,Iron Man,60,60,50,65,45,55,20,Avg
16931,2B,Liam Mackay,10/12/1999,2.0 Stars,3.0 Stars,Normal,50,65,60,40,40,80,55,Low
17083,C,Costantino Magnano,01/07/2004,1.0 Stars,3.0 Stars,Normal,55,60,45,55,45,65,20,Low
8385,CF,GREG MARTIN,08/27/1988,3.0 Stars,3.0 Stars,Normal,50,50,75,50,60,50,60,Low
12762,RF,Masahisa Matsumoto,09/01/1997,1.5 Stars,3.0 Stars,Normal,60,55,50,55,55,50,50,Low
7992,1B,RYAN MCKINNON JR.,04/27/1988,3.0 Stars,3.0 Stars,Normal,50,45,55,80,55,40,50,Low
6741,C,Alex Meeks,05/19/1981,3.0 Stars,3.0 Stars,Normal,50,50,50,50,65,50,25,Low
13871,CF,Massimo Merici,09/14/1999,2.0 Stars,3.0 Stars,Normal,65,70,50,50,45,70,60,Avg
15387,LF,Tony Miranda,12/03/2000,2.0 Stars,3.0 Stars,Normal,55,55,65,50,50,55,50,Avg
17770,SS,Daniel Mitchell,02/12/2006,1.0 Stars,3.0 Stars,Normal,60,50,75,70,55,45,45,Low
16543,1B,Raul Molina,06/19/2003,1.0 Stars,3.0 Stars,Normal,45,45,50,80,55,45,40,Low
17473,RF,Simone Morna,05/05/2004,1.0 Stars,3.0 Stars,Durable,50,40,40,80,55,35,40,Low
15100,2B,David Murphy,01/20/2002,1.5 Stars,3.0 Stars,Normal,50,55,65,60,45,65,65,Avg
17719,SS,Quincy Musgrove,10/30/2005,1.0 Stars,3.0 Stars,Normal,80,75,40,40,55,50,45,Low
14415,3B,Majd Nabeel,05/11/2000,1.5 Stars,3.0 Stars,Normal,75,70,55,45,55,55,35,Low
11813,2B,Toyohiro Okimoto,12/21/1995,2.0 Stars,3.0 Stars,Normal,75,80,40,40,45,75,50,Avg
15835,C,Marco Olivo,08/25/2003,1.0 Stars,3.0 Stars,Normal,55,70,50,45,50,80,35,Avg
14992,C,Edgar Olmedo,06/13/1999,1.5 Stars,3.0 Stars,Durable,55,55,45,55,45,50,30,Low
12924,SS,Oscar Owen,06/20/1996,2.5 Stars,3.0 Stars,Normal,60,50,55,50,55,45,65,Avg
13632,LF,Charley Parson,08/02/1998,2.0 Stars,3.0 Stars,Normal,55,55,55,70,50,55,45,Avg
12449,RF,SAM PATERNOSTER,03/29/1997,2.5 Stars,3.0 Stars,Durable,50,60,65,55,50,70,60,Low
17754,CF,Eddie Perez,02/17/2006,1.0 Stars,3.0 Stars,Normal,55,80,55,50,45,80,40,Low
12899,CF,Milutin Peric,03/01/1998,2.0 Stars,3.0 Stars,Normal,60,70,50,45,55,70,60,Avg
16562,RF,Cameron Peterson,09/25/2003,1.0 Stars,3.0 Stars,Normal,50,45,50,80,65,40,40,Low
8527,2B,Rich Phelps,05/23/1988,3.0 Stars,3.0 Stars,Fragile,45,55,65,50,50,75,70,Low
11308,2B,Harrison Pratly,07/31/1995,3.0 Stars,3.0 Stars,Normal,55,50,45,50,40,45,30,Low
15375,1B,Dragisa Prodanovic,07/19/2001,1.0 Stars,3.0 Stars,Normal,75,75,50,50,50,65,25,Avg
12169,1B,Francis Puts,04/28/1996,1.5 Stars,3.0 Stars,Normal,50,65,55,55,45,80,30,Low
17324,LF,Manuel Quiroz,07/26/2004,1.0 Stars,3.0 Stars,Normal,80,50,50,70,55,35,50,Avg
13829,1B,Zane Reichle Jr.,11/04/1995,2.0 Stars,3.0 Stars,Durable,70,70,50,55,40,60,30,Low
16697,C,Humberto Ricacho,01/27/2003,1.0 Stars,3.0 Stars,Normal,60,50,55,55,80,40,30,Low
13888,2B,Brahim Richard,05/27/1999,2.0 Stars,3.0 Stars,Normal,75,50,45,75,45,40,80,Avg
11728,LF,FRED RICHARDSON,11/25/1995,2.5 Stars,3.0 Stars,Normal,70,65,45,60,45,55,55,Low
14810,RF,Wilson Riojas,08/22/2000,1.5 Stars,3.0 Stars,Normal,65,50,50,75,50,40,55,Avg
13612,CF,Franklin Rodriguez,12/16/1997,2.0 Stars,3.0 Stars,Normal,55,55,50,55,50,55,65,Low
16338,SS,Juan Rodriguez,12/20/2003,1.0 Stars,3.0 Stars,Normal,55,50,60,65,55,45,50,Low
13236,LF,Robert Rodriguez,02/05/1998,1.5 Stars,3.0 Stars,Normal,60,70,60,45,45,80,65,Low
13647,3B,Terry Romanov,03/08/1997,2.0 Stars,3.0 Stars,Normal,60,60,45,55,50,55,40,Low
13509,1B,Ricardo Rosario,02/21/1998,1.5 Stars,3.0 Stars,Normal,50,45,55,80,50,40,25,Low
