ID,Name,ORG,Lev,DOB,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,VELO,STM,Sct,SctAcc,Draft,OA Pick
17286,Roberto Arellano,LAP,A,06/19/2003,1.5 Stars,3.0 Stars,Normal,50,50,80,55,80,-,-,-,-,-,-,-,-,70,-,90-92,45,May 6th   2021,Avg,0,0
15811,Riccardo Bagliani,STU,AAA,11/11/1998,2.0 Stars,3.0 Stars,Normal,45,80,70,45,55,-,45,50,55,-,-,-,-,-,-,88-90,55,Apr. 30th   2021,Avg,2020,56
15847,Marius Bettini,LDN,R,05/09/2002,1.5 Stars,3.0 Stars,Normal,50,65,75,-,-,-,70,55,-,-,-,-,-,-,-,90-92,30,Apr. 14th   2021,Low,2021,31
17682,Abdul-Mujib bin Hamdan,-,-,01/21/2006,0.5 Stars,3.0 Stars,Fragile,50,45,80,55,75,-,45,-,-,-,-,-,-,-,-,89-91,60,Dec. 30th   2020,Low,0,0
12892,Hana bin Maudad,STU,AA,02/24/1998,2.0 Stars,3.0 Stars,Durable,45,55,75,45,45,-,-,-,-,50,-,-,-,-,-,90-92,65,May 24th   2021,Avg,2017,133
11484,Zayd bin Talal,DUB,MLB,10/05/1995,3.0 Stars,3.0 Stars,Fragile,60,55,50,55,60,-,-,-,-,70,-,-,-,-,-,92-94,50,Apr. 9th   2021,Low,2014,4
17270,Per Blom,TOR,INT,03/07/2004,0.5 Stars,3.0 Stars,Normal,45,80,55,50,45,50,-,-,35,-,-,-,-,-,-,89-91,55,Mar. 12th   2021,Low,0,0
10627,JOHN BOBROWICZ,NKO,MLB,04/13/1995,3.0 Stars,3.0 Stars,Normal,70,45,60,80,55,-,-,-,-,-,-,-,-,80,-,97-99,30,Mar. 28th   2021,Low,2013,158
16291,Pacu Bogic,-,-,02/04/2004,1.5 Stars,3.0 Stars,Durable,45,80,55,35,75,-,-,-,55,-,-,-,-,30,-,86-88,65,Jun. 6th   2021,Low,0,0
14491,Bill Brewster,LAP,AA,05/01/2000,1.5 Stars,3.0 Stars,Normal,75,55,45,80,-,-,-,65,-,80,-,-,-,-,-,95-97,45,Apr. 25th   2021,Low,2019,4
16901,Helmutt Brown,TOK,R,08/02/2003,1.5 Stars,3.0 Stars,Normal,55,55,70,80,70,-,-,-,50,-,-,-,-,-,-,90-92,40,Apr. 16th   2021,Low,0,0
13056,Quintin Bugbie,CLE,A,06/30/1999,2.0 Stars,3.0 Stars,Normal,80,35,50,80,-,-,80,-,-,-,-,-,-,-,-,98-100,30,Apr. 25th   2021,Low,2017,113
13593,David Campos,RME,AA,03/14/1998,1.5 Stars,3.0 Stars,Fragile,75,45,50,80,80,-,-,80,-,-,-,-,-,-,-,97-99,80,Mar. 1st   2021,Low,0,0
10048,CECIL CANTRELL,DUB,MLB,12/31/1988,3.0 Stars,3.0 Stars,Normal,55,40,70,60,75,-,-,65,35,-,-,-,-,-,-,92-94,55,Apr. 8th   2021,Low,2010,6
15583,Arnold Carels,AMS,AA,05/18/1998,2.0 Stars,3.0 Stars,Normal,50,65,70,70,65,-,-,-,-,-,-,-,-,-,-,93-95,40,May 11th   2021,Avg,2020,85
12955,HELIODORO CARRAPA,STU,MLB,01/23/1995,3.0 Stars,3.0 Stars,Normal,45,80,45,40,45,-,45,40,50,40,-,-,-,-,-,90-92,60,Mar. 29th   2021,Low,2016,20
15696,Hae-won Cho,AMS,R,02/13/2003,1.0 Stars,3.0 Stars,Normal,40,80,65,50,55,-,30,-,-,-,25,-,-,-,-,90-92,55,Apr. 13th   2021,Low,2021,117
17148,Jin-hoe Cho,-,-,02/21/2005,1.0 Stars,3.0 Stars,Normal,80,60,35,80,65,-,-,-,-,-,-,-,-,-,-,93-95,35,Jan. 30th   2021,Low,0,0
17279,Jorge Coronado,AMS,INT,12/20/2003,1.5 Stars,3.0 Stars,Durable,45,55,80,45,75,-,-,-,-,55,-,-,-,-,-,87-89,60,Mar. 29th   2021,Low,0,0
10152,ANDRES CORTEZ,TOR,MLB,05/22/1992,3.0 Stars,3.0 Stars,Normal,50,45,55,60,55,-,-,-,55,-,-,-,-,-,-,95-97,55,Mar. 29th   2021,Low,2011,15
13064,Aydan Cote,HAV,AAA,05/11/1998,2.0 Stars,3.0 Stars,Normal,55,50,60,65,55,-,-,80,-,-,-,-,-,-,-,96-98,45,Jun. 5th   2021,Avg,2017,12
15874,Juan Crisanto,-,-,01/17/2002,1.0 Stars,3.0 Stars,Normal,80,40,50,75,80,-,50,-,-,-,-,-,-,-,-,91-93,50,Jan. 31st   2021,Low,0,0
17077,Jesus Cruz,-,-,12/23/2003,1.5 Stars,3.0 Stars,Fragile,75,45,50,80,60,80,80,75,55,-,-,-,-,-,-,93-95,65,Jan. 27th   2021,Low,0,0
15969,Peter Dalton,VAN,A,01/28/2001,1.5 Stars,3.0 Stars,Normal,45,55,70,45,60,-,50,-,-,-,-,-,-,-,-,87-89,80,Apr. 26th   2021,Low,0,0
15330,Suljo Danicic,CUR,AA,05/25/2001,1.5 Stars,3.0 Stars,Normal,45,50,80,-,50,40,-,55,50,-,-,-,-,-,-,88-90,75,Apr. 25th   2021,Low,0,0
10922,JASON DAVIS,TOR,MLB,05/26/1995,3.0 Stars,3.0 Stars,Fragile,55,55,50,70,40,-,-,60,-,-,-,-,-,-,-,97-99,55,Apr. 24th   2021,Low,2013,142
15653,Rudy de Groot,DEN,AA,02/22/1999,2.0 Stars,3.0 Stars,Normal,55,55,70,80,-,-,55,-,-,-,-,-,-,-,-,94-96,30,Apr. 13th   2021,Low,2020,32
9544,JUSTIN DELELLIS,RME,MLB,01/03/1992,3.0 Stars,3.0 Stars,Durable,40,55,75,40,-,-,45,45,-,-,-,-,-,-,-,89-91,50,Apr. 14th   2021,Low,2010,60
17090,Luis Diaz,-,-,10/17/2004,1.0 Stars,3.0 Stars,Normal,45,70,65,55,-,-,-,45,-,45,-,-,-,-,-,92-94,45,Jan. 27th   2021,Low,0,0
15554,Bill Dominguez,ADE,A,01/27/2001,1.5 Stars,3.0 Stars,Durable,60,70,50,55,70,-,-,60,-,-,65,-,-,-,-,91-93,70,May 2nd   2021,Low,2019,27
17842,Ivan Ebeling,LDN,INT,06/07/2004,1.0 Stars,3.0 Stars,Normal,35,80,80,-,50,20,-,-,35,45,-,-,-,-,-,86-88,50,Apr. 15th   2021,Low,0,0
16988,Chris Edwards,-,-,02/26/2005,0.5 Stars,3.0 Stars,Durable,50,80,50,65,50,55,-,45,-,-,-,-,-,-,-,91-93,55,Dec. 21st   2020,Low,0,0
16849,Daryl Egan,LON,AA,06/30/2002,1.5 Stars,3.0 Stars,Durable,80,70,40,80,-,-,-,-,80,-,-,-,-,-,-,94-96,25,Mar. 2nd   2021,Low,0,0
15850,Dean Elliot,DEN,R,09/30/2002,1.5 Stars,3.0 Stars,Normal,55,55,65,65,60,-,-,-,-,80,-,-,-,-,-,91-93,40,Apr. 17th   2021,Low,2021,70
11712,RHYS GAULT,RME,MLB,03/06/1996,3.0 Stars,3.0 Stars,Fragile,80,50,50,80,80,-,-,-,-,-,-,-,-,-,-,92-94,25,Apr. 8th   2021,Low,2014,112
15714,Frank Geurtsen,-,-,02/08/2003,0.5 Stars,3.0 Stars,Normal,65,45,70,60,80,-,-,50,-,-,-,-,-,-,-,89-91,45,Jan. 31st   2021,Low,0,0
15848,Craig Glidden,-,-,03/13/2003,1.0 Stars,3.0 Stars,Normal,65,80,45,65,70,80,80,-,-,-,-,-,-,-,-,90-92,65,Jan. 31st   2021,Low,0,0
13087,Dario Gomez,AMS,A,07/06/1998,2.0 Stars,3.0 Stars,Normal,60,70,50,80,-,-,-,55,-,60,-,-,-,-,-,97-99,30,Apr. 29th   2021,Low,2017,178
13587,Willie Gonzalez,TOR,A,05/06/1998,2.0 Stars,3.0 Stars,Normal,50,70,60,70,50,-,-,-,-,-,-,-,-,50,-,93-95,50,Apr. 25th   2021,Low,0,0
15905,Rudko Govedarica,AMS,R,11/01/2001,1.0 Stars,3.0 Stars,Normal,40,60,80,45,50,-,45,45,-,-,-,-,-,-,-,88-90,50,May 22nd   2021,Avg,0,0
14986,Elton Griffiths,GAL,AA,10/10/2000,1.5 Stars,3.0 Stars,Normal,60,45,75,-,80,80,55,-,-,80,-,-,-,-,-,91-93,55,Aug. 11th   2020,Low,0,0
15638,Brad Hall,HAV,A,03/17/2002,1.5 Stars,3.0 Stars,Normal,80,45,55,80,-,-,80,-,-,-,-,-,-,-,-,97-99,45,May 4th   2021,Avg,2020,53
17233,Hakem Hamal,NKO,INT,08/19/2003,1.0 Stars,3.0 Stars,Normal,45,65,70,-,50,45,-,-,45,50,-,-,-,-,-,88-90,45,May 1st   2021,Avg,0,0
11517,Ralph Hamilton,HON,MLB,03/03/1995,3.0 Stars,3.0 Stars,Normal,45,60,65,45,40,45,50,45,45,-,-,-,-,-,-,92-94,45,May 20th   2021,Avg,2014,11
7348,JALEN HAMMOND,VAN,MLB,08/09/1985,3.0 Stars,3.0 Stars,Iron Man,55,50,45,-,50,-,-,-,70,75,-,-,-,-,-,94-96,50,Jun. 3rd   2021,Avg,2004,2
17161,Dave Hardwick,-,-,09/13/2004,1.0 Stars,3.0 Stars,Durable,45,80,70,45,55,-,-,-,-,55,-,-,-,-,-,88-90,70,Jan. 30th   2021,Low,0,0
14537,Liam Hendricks,ADE,AAA,11/18/1996,2.0 Stars,3.0 Stars,Normal,50,55,80,50,-,50,-,40,-,60,-,-,-,-,-,91-93,25,Jun. 2nd   2021,Avg,2018,20
17273,Bill Hernandez,CAL,A,07/14/2003,1.5 Stars,3.0 Stars,Normal,50,50,75,70,60,-,-,-,-,55,-,-,-,-,-,90-92,70,Apr. 25th   2021,Low,0,0
14849,Pascal Hiemstra,TOR,A,10/29/2000,1.5 Stars,3.0 Stars,Normal,65,60,60,65,-,40,-,65,-,80,-,-,-,-,-,93-95,40,Apr. 16th   2021,Low,0,0
12253,LOUIS HODGSON,LAP,MLB,04/28/1997,3.0 Stars,3.0 Stars,Normal,60,60,60,80,-,-,-,-,55,-,-,-,-,-,-,96-98,30,Jun. 3rd   2021,Avg,2016,48
17154,Bill Holland,-,-,03/10/2005,1.0 Stars,3.0 Stars,Normal,45,60,75,50,55,-,-,-,-,50,-,-,-,-,-,89-91,50,Jan. 30th   2021,Low,0,0
10779,ERIC HUBBARD,SMT,MLB,07/03/1989,3.0 Stars,3.0 Stars,Normal,45,55,65,45,30,-,-,45,-,-,-,-,-,-,-,91-93,55,Apr. 10th   2021,Low,2011,86
11333,Jun-hyuk Im,ADE,MLB,09/15/1995,2.5 Stars,3.0 Stars,Normal,75,50,55,80,-,-,80,80,-,-,-,-,-,-,-,97-99,40,May 3rd   2021,Low,0,0
12129,Young-jae Im,SMT,MLB,02/14/1996,3.0 Stars,3.0 Stars,Normal,80,45,55,-,80,-,-,-,-,80,-,-,-,-,-,96-98,25,Apr. 9th   2021,Low,0,0
17037,Jawwad Jabbar,LAP,R,12/23/2003,1.5 Stars,3.0 Stars,Normal,45,50,80,45,55,50,-,-,60,-,-,-,-,-,-,87-89,70,Apr. 17th   2021,Low,0,0
17132,Pete Jacks,-,-,05/26/2005,1.0 Stars,3.0 Stars,Fragile,80,40,45,-,-,80,-,80,-,-,-,-,-,-,-,93-95,35,Jan. 27th   2021,Low,0,0
16748,Esteban Jimenes,CUR,INT,10/29/2002,1.0 Stars,3.0 Stars,Fragile,55,40,80,50,80,-,55,40,-,-,-,-,-,-,-,88-90,70,Jun. 10th   2021,Avg,0,0
13067,Chris Johnson,HON,MLB,02/13/1998,2.0 Stars,3.0 Stars,Fragile,40,80,80,40,45,40,-,45,-,-,-,-,-,-,-,89-91,55,May 8th   2021,Low,2017,4
17224,Sun-min Jung,DUB,INT,11/22/2003,0.5 Stars,3.0 Stars,Normal,75,40,55,80,80,-,-,80,-,-,-,-,-,-,-,92-94,75,May 9th   2021,Avg,0,0
17735,Ivico Kadijevic,-,-,12/26/2005,1.0 Stars,3.0 Stars,Normal,45,80,55,50,55,-,-,-,-,55,-,-,-,-,-,89-91,65,Jan. 31st   2021,Low,0,0
15086,Mason Kent,CUR,R,07/10/2001,1.0 Stars,3.0 Stars,Normal,55,50,60,75,60,55,65,60,40,-,-,-,-,-,-,95-97,65,May 2nd   2021,Low,2020,8
17745,Aaron Keys,-,-,03/31/2005,1.0 Stars,3.0 Stars,Normal,50,40,80,75,-,60,-,80,-,-,-,-,-,-,-,92-94,65,Jan. 31st   2021,Low,0,0
17527,Tom Keys,RME,INT,07/28/2004,1.5 Stars,3.0 Stars,Normal,45,55,70,50,70,60,-,55,-,-,-,-,-,-,-,89-91,75,May 29th   2021,Avg,0,0
17709,Do-hyun Kim,-,-,06/04/2001,2.0 Stars,3.0 Stars,Normal,50,70,70,70,-,-,65,-,-,-,-,-,-,-,-,92-94,40,Jan. 31st   2021,Low,0,0
14166,Hyeon-sang Kim,CAL,AAA,01/18/1999,2.0 Stars,3.0 Stars,Normal,50,55,65,45,55,60,-,-,65,-,-,-,-,30,-,89-91,55,Jun. 7th   2021,Avg,0,0
17386,Jong-kook Kim,SMT,INT,01/04/2004,1.0 Stars,3.0 Stars,Normal,55,40,80,50,-,-,60,70,-,-,-,-,-,-,-,88-90,50,Apr. 15th   2021,Low,0,0
16927,Man-ho Kim,-,-,08/27/2000,1.5 Stars,3.0 Stars,Normal,75,45,65,50,80,40,65,70,-,-,-,-,-,-,-,88-90,45,Dec. 21st   2020,Low,0,0
15651,Seung-kab Kim,AMS,A,03/05/2002,1.5 Stars,3.0 Stars,Fragile,40,80,80,40,40,40,40,-,45,-,-,-,-,40,-,88-90,70,Apr. 14th   2021,Low,2020,67
12364,SAMUEL KING,RME,AA,12/31/1997,2.0 Stars,3.0 Stars,Fragile,65,40,70,80,75,80,-,70,-,-,-,-,-,-,-,95-97,65,May 29th   2021,Avg,2016,95
15021,Mike Knight,HAV,AA,12/11/2000,1.5 Stars,3.0 Stars,Normal,80,60,45,75,-,80,-,-,-,-,-,-,-,-,-,92-94,30,Apr. 28th   2021,Low,2019,143
12407,ELARD KOOLE,STU,MLB,01/01/1998,2.0 Stars,3.0 Stars,Normal,45,55,75,50,45,-,-,-,-,50,-,-,-,-,-,95-97,55,Jun. 11th   2021,Avg,2016,44
16320,Hiroomi Kotani,-,-,07/03/2003,0.5 Stars,3.0 Stars,Normal,50,40,80,60,75,-,-,65,-,-,-,-,-,-,-,89-91,60,Jun. 6th   2021,Low,0,0
7027,Ryan Lakes,TOR,MLB,07/28/1984,3.0 Stars,3.0 Stars,Iron Man,55,50,55,60,-,-,25,60,-,-,-,-,-,-,-,93-95,55,May 25th   2021,Avg,2003,7
7933,Dave Landin,GAL,MLB,08/27/1987,3.0 Stars,3.0 Stars,Fragile,45,65,50,-,55,55,35,-,-,55,-,-,-,-,-,92-94,50,Apr. 7th   2021,Low,2005,6
8994,Tom Lawrence,TOR,MLB,07/06/1988,3.0 Stars,3.0 Stars,Normal,60,50,65,65,55,70,-,45,70,-,-,-,-,-,-,94-96,30,Mar. 15th   2021,Low,2007,22
15849,Jude Lea,ADE,R,03/23/2003,1.0 Stars,3.0 Stars,Fragile,45,70,70,45,40,-,45,45,-,-,-,-,-,-,-,90-92,50,Apr. 14th   2021,Low,2021,55
16288,Robby LeBeau,-,-,10/12/2003,0.5 Stars,3.0 Stars,Durable,80,35,45,80,80,-,80,-,-,-,-,-,-,-,-,95-97,70,Jun. 6th   2021,Low,0,0
12887,Chan-woo Lee,TOK,MLB,06/12/1998,2.0 Stars,3.0 Stars,Normal,55,65,70,80,65,-,-,-,-,-,-,-,-,-,-,96-98,25,Apr. 6th   2021,Low,2017,50
15854,Jong-hun Lee,RME,R,12/13/2002,0.5 Stars,3.0 Stars,Normal,40,55,80,-,-,-,25,50,60,50,-,-,-,-,-,86-88,40,Apr. 12th   2021,Low,2021,23
17582,Sang-Seung Lee,-,-,10/25/2004,1.5 Stars,3.0 Stars,Normal,55,70,65,70,-,-,-,60,-,65,-,-,-,-,-,91-93,30,Dec. 30th   2020,Low,0,0
16722,Sung-hyun Lee,AMS,INT,12/08/2002,1.5 Stars,3.0 Stars,Fragile,50,80,55,60,-,65,-,-,-,-,-,-,-,-,-,89-91,30,Apr. 13th   2021,Low,0,0
9995,Charles Lyell,GAL,MLB,08/25/1987,3.0 Stars,3.0 Stars,Durable,50,40,60,65,50,50,-,65,-,-,-,-,-,30,-,95-97,55,Apr. 8th   2021,Low,2009,1
15423,Vittoriano Macaluso,STU,A,10/21/2001,1.5 Stars,3.0 Stars,Normal,75,80,45,-,-,-,80,-,-,80,-,-,-,-,-,94-96,30,Apr. 19th   2021,Low,0,0
15745,Asher Mahony,DUB,R,01/16/2003,0.5 Stars,3.0 Stars,Normal,65,55,50,75,-,-,-,60,-,80,-,-,-,-,-,90-92,45,Apr. 5th   2021,Low,2021,32
17261,Pete Makepeace,SMT,INT,10/18/2003,1.0 Stars,3.0 Stars,Normal,50,50,70,50,65,60,-,-,-,60,-,-,-,-,-,88-90,70,Jun. 8th   2021,Avg,0,0
6702,DAVE MARTINEZ,ADE,MLB,11/11/1983,3.0 Stars,3.0 Stars,Iron Man,50,80,50,60,25,-,65,50,-,-,-,-,-,-,-,93-95,45,Apr. 11th   2021,Low,2002,5
17124,Eduardo Martinez,-,-,01/05/2005,1.0 Stars,3.0 Stars,Normal,45,55,80,45,55,50,-,50,50,50,-,-,-,-,-,88-90,40,Jan. 27th   2021,Low,0,0
13446,Fernando Martinez,CUR,AAA,06/12/1997,2.0 Stars,3.0 Stars,Normal,65,50,70,80,-,-,75,-,-,-,-,-,-,-,-,97-99,20,Jun. 4th   2021,Avg,0,0
8734,Glen McClees,TOR,MLB,01/16/1990,3.0 Stars,3.0 Stars,Normal,45,65,55,50,-,60,-,30,-,-,-,-,-,-,-,91-93,45,Jun. 6th   2021,Avg,2008,18
17725,Yale McKee,-,-,07/09/2005,0.5 Stars,3.0 Stars,Fragile,50,60,55,65,55,-,50,-,50,-,-,-,-,-,-,92-94,45,Jan. 31st   2021,Low,0,0
17229,Tim McTaggart,SMT,INT,08/06/2003,1.0 Stars,3.0 Stars,Normal,50,55,50,80,60,-,-,-,55,-,-,-,-,-,-,93-95,70,May 2nd   2021,Low,0,0
17537,Israel Mendoza,RME,MLB,10/10/1993,3.0 Stars,3.0 Stars,Normal,60,45,80,80,-,-,80,-,-,-,-,-,-,-,-,96-98,35,Mar. 30th   2021,Low,0,0
16218,Momsilo Mitevic,RME,R,04/24/2003,1.5 Stars,3.0 Stars,Normal,45,65,80,45,50,-,45,45,-,-,-,-,-,-,-,88-90,40,Apr. 8th   2021,Low,2021,58
17520,Tomislav Mladic,AMS,INT,08/06/2004,0.5 Stars,3.0 Stars,Normal,50,45,75,60,75,-,70,-,-,-,-,-,-,-,-,90-92,75,May 27th   2021,Avg,0,0
15536,Anthony Moore,CUR,INT,08/13/2001,1.0 Stars,3.0 Stars,Normal,60,50,50,65,40,-,80,75,-,-,-,-,-,-,-,89-91,60,Apr. 29th   2021,Low,0,0
11232,Juan Morones,RME,MLB,05/14/1995,2.5 Stars,3.0 Stars,Durable,75,45,55,80,65,-,-,-,-,-,-,-,-,-,-,96-98,45,Mar. 19th   2021,Low,0,0
16660,Livio Mussi,TOK,INT,09/18/2002,1.5 Stars,3.0 Stars,Normal,80,45,50,80,80,-,-,-,-,-,-,-,-,-,-,90-92,45,Mar. 24th   2021,Low,0,0
12939,ALEX NARVAEZ,HAV,MLB,07/08/1997,2.0 Stars,3.0 Stars,Normal,70,50,75,80,-,-,80,-,-,-,-,-,-,-,-,95-97,25,Mar. 28th   2021,Low,2016,138
6718,Dusty Nelson,CUR,MLB,08/10/1983,3.0 Stars,3.0 Stars,Iron Man,45,55,65,50,45,-,-,40,-,45,-,-,-,-,-,91-93,65,May 7th   2021,Low,2002,16
15571,Hidehiko Nomura,HON,MLB,10/02/1997,2.0 Stars,3.0 Stars,Normal,60,80,60,-,-,70,-,-,-,80,-,-,-,-,-,96-98,25,Mar. 30th   2021,Low,2019,19
12386,JULIO NUNO,CUR,MLB,03/06/1997,2.0 Stars,3.0 Stars,Normal,55,55,55,80,-,65,-,-,-,-,-,-,-,-,-,95-97,55,Apr. 23rd   2021,Low,2016,206
12999,ALEX OCHOA,TOK,MLB,02/11/1997,3.0 Stars,3.0 Stars,Fragile,45,70,55,50,50,50,45,50,-,-,-,-,-,-,-,94-96,50,Mar. 14th   2021,Low,2016,24
13604,Takeharu Oya,RME,AAA,05/21/1998,2.0 Stars,3.0 Stars,Normal,55,55,60,80,-,60,-,-,-,-,-,-,-,-,-,98-100,30,May 17th   2021,Avg,0,0
17711,Zivojin Pantelic,-,-,08/16/2001,1.5 Stars,3.0 Stars,Durable,45,45,80,-,65,-,-,-,60,55,-,-,50,-,-,89-91,50,Jan. 31st   2021,Low,0,0
17586,Art Parker,-,-,12/04/2000,1.5 Stars,3.0 Stars,Normal,75,40,60,80,-,-,-,80,-,80,-,-,-,-,-,93-95,50,Dec. 30th   2020,Low,0,0
8768,John Parks,TOR,MLB,09/29/1989,3.0 Stars,3.0 Stars,Iron Man,50,65,55,65,-,-,70,60,-,-,-,-,-,-,-,94-96,55,Apr. 12th   2021,Low,2008,12
16945,Lorenzo Perez,-,-,06/11/2005,1.0 Stars,3.0 Stars,Normal,75,45,50,60,50,-,65,70,-,-,-,-,-,-,-,89-91,80,Dec. 21st   2020,Low,0,0
13883,Joe Perrine,CUR,R,04/07/2000,1.5 Stars,3.0 Stars,Normal,70,40,55,80,60,-,-,-,80,-,-,-,-,-,-,99-101,55,Apr. 21st   2021,Low,2018,23
15515,Galimberto Polandi,-,-,04/05/2002,1.5 Stars,3.0 Stars,Fragile,45,65,75,45,50,-,50,50,-,-,-,-,-,-,-,88-90,45,Jan. 31st   2021,Low,0,0
16421,Sam Porter,-,-,11/15/2003,1.0 Stars,3.0 Stars,Normal,80,30,60,80,75,80,-,80,-,-,-,-,-,-,-,94-96,55,Jan. 16th   2021,Low,0,0
12581,Brassal Rampling,RME,AAA,04/16/1997,2.0 Stars,3.0 Stars,Normal,45,60,75,45,45,-,45,50,-,-,-,-,40,-,-,90-92,55,Apr. 1st   2021,Low,0,0
15815,Armando Rendon,TOK,MLB,07/14/1997,2.0 Stars,3.0 Stars,Normal,80,35,80,-,-,-,80,-,-,80,-,-,-,-,-,97-99,40,Apr. 27th   2021,Low,2020,64
15813,Ryan Richard,HAV,AAA,09/23/1998,2.0 Stars,3.0 Stars,Normal,70,30,80,80,-,-,80,80,-,-,-,-,-,-,-,100+,45,Apr. 25th   2021,Low,2020,13
17394,Ferrie Rietveld,TOK,INT,01/19/2003,1.5 Stars,3.0 Stars,Normal,65,45,55,80,65,-,-,-,75,-,-,-,-,-,-,91-93,60,Apr. 30th   2021,Low,0,0
9705,JOE ROSS,RME,MLB,09/26/1987,3.0 Stars,3.0 Stars,Normal,55,70,45,50,55,80,40,-,55,-,-,-,-,-,-,91-93,55,Jun. 6th   2021,Avg,2009,7
12590,Cody Rowe,TOR,AAA,12/06/1996,2.0 Stars,3.0 Stars,Normal,45,50,75,55,65,-,-,50,-,-,-,-,-,-,-,92-94,60,Jun. 10th   2021,Avg,0,0
17685,Bronson Rowlands,-,-,07/30/2006,1.0 Stars,3.0 Stars,Normal,45,80,55,45,-,-,45,-,-,-,-,-,-,-,-,88-90,40,Dec. 30th   2020,Low,0,0
17742,Raymond Roy,-,-,10/21/2005,1.5 Stars,3.0 Stars,Normal,70,70,55,65,-,-,65,-,-,-,-,-,-,-,-,89-91,35,Jan. 31st   2021,Low,0,0
16550,Juan Sanchez,-,-,08/26/2003,1.5 Stars,3.0 Stars,Normal,50,60,70,80,65,-,-,45,-,-,-,-,-,-,-,90-92,60,Mar. 5th   2021,Low,0,0
10898,EDDIE SCHNAIBLE,LDN,MLB,10/30/1994,3.0 Stars,3.0 Stars,Normal,50,55,50,65,45,-,-,50,-,50,-,-,-,-,-,97-99,55,May 7th   2021,Low,2013,39
14857,Edward Scholten,HON,AA,06/15/2000,1.5 Stars,3.0 Stars,Normal,45,60,80,-,55,-,45,-,50,50,-,-,-,35,-,89-91,55,Apr. 25th   2021,Low,0,0
5394,Jimmy Schorr,LON,MLB,10/18/1981,3.0 Stars,3.0 Stars,Iron Man,45,70,55,50,50,-,-,30,-,-,-,45,-,55,-,91-93,65,May 16th   2021,Avg,2002,1
14428,Jim Shewman,SMT,AA,12/24/2000,1.5 Stars,3.0 Stars,Normal,55,70,50,-,65,-,70,-,-,75,-,-,-,-,-,93-95,65,May 26th   2021,Avg,2019,5
15381,Sung-min Shin,HAV,AAA,11/14/2000,1.5 Stars,3.0 Stars,Fragile,60,55,55,75,75,-,-,-,-,-,-,-,-,-,-,94-96,25,Jun. 5th   2021,Avg,0,0
15661,John Shnairson,STU,R,04/15/2002,1.0 Stars,3.0 Stars,Normal,50,80,50,-,55,60,55,-,60,60,-,-,-,-,-,90-92,45,Apr. 12th   2021,Low,2021,44
16462,Andy Short,-,-,08/05/2003,1.5 Stars,3.0 Stars,Fragile,45,75,80,-,60,-,-,-,-,45,-,-,-,-,-,88-90,30,Jan. 16th   2021,Low,0,0
16001,Ramon Sierra,CUR,INT,09/18/2001,1.5 Stars,3.0 Stars,Normal,70,40,70,70,80,-,-,80,-,-,-,-,-,-,-,91-93,50,Apr. 21st   2021,Low,0,0
17710,Emilio Silva,-,-,12/29/2004,1.0 Stars,3.0 Stars,Fragile,45,50,70,45,50,-,-,50,-,55,-,-,-,-,-,89-91,60,Jan. 31st   2021,Low,0,0
11599,ENRIQUE SORIA,LDN,AAA,07/03/1996,2.5 Stars,3.0 Stars,Normal,75,50,50,-,70,-,-,-,-,80,-,-,-,-,-,98-100,35,May 30th   2021,Avg,2015,222
7340,GABRIEL SOWLE,CAL,MLB,05/16/1986,3.0 Stars,3.0 Stars,Fragile,45,60,50,50,40,-,50,40,50,-,-,-,-,-,-,92-94,55,May 26th   2021,Avg,2004,25
15325,Riccardo Spierings,SMT,AA,02/02/2000,1.5 Stars,3.0 Stars,Normal,40,75,75,40,40,30,-,45,-,-,-,-,-,-,-,89-91,45,Apr. 28th   2021,Low,0,0
11569,ROY STEEL,NKO,AA,08/02/1996,2.0 Stars,3.0 Stars,Normal,50,50,80,75,60,45,65,-,-,-,-,-,-,-,-,95-97,45,Apr. 8th   2021,Low,2018,11
10531,MASAJI TAKENAKA,VAN,MLB,04/21/1993,3.0 Stars,3.0 Stars,Normal,65,50,55,80,50,-,-,-,60,-,-,-,-,-,-,96-98,35,Apr. 12th   2021,Low,0,0
17409,Chosuke Takimoto,DEN,INT,09/30/2004,1.5 Stars,3.0 Stars,Normal,45,55,80,50,50,50,50,50,-,-,-,-,-,-,-,89-91,45,May 20th   2021,Avg,0,0
16355,Cameron Thelusma,VAN,INT,08/04/2002,1.5 Stars,3.0 Stars,Normal,55,55,65,50,75,-,-,-,80,40,-,-,-,-,-,87-89,45,Mar. 6th   2021,Low,0,0
17211,Wally Tucker,TOK,INT,11/19/2003,0.5 Stars,3.0 Stars,Normal,80,40,50,75,80,-,-,-,80,-,-,-,-,-,-,89-91,60,May 6th   2021,Avg,0,0
16247,Riccardo van Delft,AMS,R,08/23/2002,1.5 Stars,3.0 Stars,Fragile,60,40,80,75,70,-,75,45,-,75,-,-,-,-,-,91-93,55,Apr. 9th   2021,Low,2021,27
13493,Leen van der Linden,ADE,AAA,12/29/1997,1.5 Stars,3.0 Stars,Fragile,45,55,70,45,50,50,-,45,50,-,-,-,-,45,-,92-94,50,May 29th   2021,Avg,0,0
