ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Prone,Acc,Ovr,Pot
8036,"Nick Thomas",SP,0,0,0,0,33,200,R,R,20,25,25,20,20,20,30,25,30,25,30,30,35,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,25,20,20,60,20,45,45,45,50,65,94-96,51,60,30,0,0,60,0,50,50,0,0,0,0,0,0,N,N,N,H,N,Wrecked,VH,5,5
8039,"Travis Costlow",C,200,12,12,1,33,190,R,R,55,70,50,50,55,55,55,55,80,50,25,40,70,50,65,50,0,50,50,50,60,35,0,0,0,0,50,75,50,65,50,0,0,0,60,80,75,75,65,20,20,30,25,35,20,83-85,53,20,20,20,0,0,0,0,0,0,0,0,0,0,0,H,N,H,N,N,Durable,VH,8,8
8043,"Jake Everson",RP,0,0,0,0,33,189,S,R,40,30,25,25,35,40,20,25,40,20,30,25,25,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,25,25,25,75,20,55,50,50,50,35,93-95,63,55,30,60,55,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,VH,4,4
8044,"Eric Bruman",SP,201,21,3,2,33,184,R,R,20,25,20,20,20,20,35,25,55,25,25,30,30,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,30,25,35,80,20,45,40,35,50,50,94-96,48,45,70,55,0,0,0,0,50,50,0,0,0,0,0,N,N,N,N,N,Normal,VH,4,4
8046,"Caleb Stark",CF,0,0,0,0,33,183,R,R,50,55,25,50,50,50,20,25,45,25,60,55,70,20,20,20,0,0,0,0,0,0,40,55,60,0,0,0,0,0,0,75,55,70,55,75,65,70,60,55,30,30,25,45,45,88-90,48,65,45,35,30,0,0,0,25,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,4,4
8057,"Ramiro Blanco",SP,200,93,93,1,33,189,L,L,30,30,30,30,30,30,30,35,70,20,25,25,30,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,30,25,25,75,20,45,45,45,50,45,94-96,62,60,80,45,55,25,0,0,0,0,50,0,0,0,0,H,H,L,H,N,Durable,VH,5,5
8096,"Roberto Rodriguez",1B,201,21,3,2,34,192,S,R,45,50,40,80,45,45,45,45,40,50,40,40,25,20,20,20,0,0,70,30,0,20,0,0,0,0,0,70,40,0,30,0,0,0,45,70,60,40,30,25,20,20,20,30,20,85-87,45,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,VH,5,5
8106,"Rodolfo Hernandez",RF,200,2,2,1,33,187,L,L,50,50,45,45,55,45,40,35,50,20,65,70,75,20,20,20,0,0,0,0,0,0,70,45,75,0,0,0,0,0,0,75,55,75,55,75,70,70,40,40,20,20,20,30,20,85-87,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,VH,5,5
8135,"Willie Encarnacion",CF,201,109,104,2,34,194,R,R,55,50,25,45,70,45,30,25,65,25,65,55,80,20,20,20,0,0,25,0,0,0,75,60,45,0,0,35,0,0,0,80,60,75,65,75,70,80,55,50,20,20,20,35,20,80-83,38,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H,Normal,VH,4,4
8139,"Ernesto Cajamarca",RP,200,15,15,1,33,175,L,L,30,30,20,20,25,40,25,35,35,20,20,25,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,40,55,20,50,45,45,45,50,92-94,68,50,70,50,0,45,0,0,25,0,0,0,50,25,0,N,N,H,N,N,Normal,VH,5,5
8170,"Lorenzo Arguello",2B,0,0,0,0,33,189,R,R,40,50,25,50,45,40,60,70,55,75,55,55,50,20,20,20,0,0,0,70,55,60,25,0,0,0,0,0,70,65,60,60,0,0,60,70,70,75,55,20,20,20,20,35,20,84-86,48,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,Fragile,VH,5,5
8188,"John Beckham",SP,201,21,3,2,34,186,R,R,35,35,20,20,30,40,25,35,40,35,20,25,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,20,55,20,45,40,40,40,55,91-93,56,65,55,45,0,0,0,50,50,0,0,0,0,0,0,N,N,L,N,N,Iron Man,VH,4,4
8190,"Jeff Dittmar",SP,0,0,0,0,33,188,S,R,35,25,20,20,30,35,20,30,45,25,20,25,20,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,25,20,20,75,20,45,40,40,45,50,93-95,55,45,25,50,0,0,0,55,0,50,0,0,0,0,0,N,H,H,N,N,Fragile,VH,4,4
8205,"John Ranson",CL,200,8,8,1,34,185,L,L,30,30,35,20,30,30,25,45,55,25,25,80,30,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,20,20,20,60,20,55,65,70,60,55,90-92,55,50,60,50,0,0,0,50,0,0,0,0,0,0,0,N,N,N,L,N,Iron Man,VH,8,8
8242,"Ray Coler",3B,200,11,11,1,36,188,L,R,50,50,55,75,35,80,55,50,80,45,45,65,70,20,20,20,0,0,0,0,65,25,0,0,0,0,0,0,0,65,50,0,0,0,35,50,40,50,30,20,20,20,20,30,20,80-83,47,20,20,20,0,0,0,0,0,0,0,0,0,0,0,H,N,H,N,H,Normal,VH,7,7
8244,"Jeff King",1B,200,15,15,1,33,188,R,R,50,55,50,50,50,55,60,60,70,55,40,40,80,20,20,20,0,0,35,55,65,55,35,0,0,0,0,75,60,65,55,45,0,0,45,45,55,75,30,20,20,20,20,35,20,83-85,37,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,H,Normal,VH,5,5
8267,"Cory Sykes",3B,200,12,12,1,33,186,L,R,55,50,75,50,45,65,60,65,70,45,30,50,55,40,45,50,0,30,0,60,65,50,0,0,0,0,35,0,60,65,55,0,0,0,40,40,55,60,45,20,20,20,20,25,20,80-83,39,20,25,20,0,0,0,0,0,0,0,0,0,0,0,H,N,H,N,N,Iron Man,VH,8,8
8271,"Lev Reeves",CF,0,0,0,0,36,189,L,L,45,50,35,50,50,50,45,45,25,20,55,60,50,20,20,20,0,0,55,0,0,0,65,40,45,0,0,65,0,0,0,65,40,55,55,70,60,65,25,20,20,20,20,25,20,83-85,43,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Durable,VH,4,4
8273,"Sean Schwartz",RP,0,0,0,0,32,190,L,R,20,30,20,20,20,20,25,25,45,30,20,25,25,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,35,20,20,50,20,45,45,45,50,50,92-94,52,30,25,50,45,0,0,0,0,0,0,0,0,0,0,L,N,L,N,N,Normal,VH,4,4
8275,"Chris Franklin",C,0,0,0,0,32,189,R,R,35,45,50,75,40,25,30,30,40,35,25,25,45,75,45,70,0,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,20,30,35,20,35,25,20,20,20,30,20,84-86,44,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,L,H,L,L,Normal,VH,4,4
8317,"Allen Clarke",SP,0,0,0,0,31,200,S,R,30,35,25,20,30,30,30,40,60,30,35,25,40,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,35,20,20,70,30,45,45,45,55,70,94-96,53,50,50,55,0,0,50,0,35,0,0,0,0,0,0,N,H,N,N,N,Wrecked,VH,5,5
8326,"Wilbert Rivers",C,0,0,0,0,32,183,R,R,45,40,45,70,45,40,35,30,70,25,35,30,70,40,70,40,0,40,35,0,0,0,25,0,0,0,45,45,0,0,0,35,0,0,35,35,55,35,35,20,20,20,20,20,20,85-87,58,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,L,L,L,N,Iron Man,VH,4,4
8332,"Fred Bray",SP,201,21,3,2,32,194,R,R,25,25,20,20,25,25,30,35,65,25,20,25,35,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,30,25,25,45,20,45,45,40,50,55,91-93,42,55,70,50,0,0,0,55,55,0,0,0,0,0,0,N,N,N,L,N,Durable,VH,4,4
8340,"Jack Eilers",C,200,4,4,1,32,195,R,R,45,55,50,25,55,40,35,45,40,30,30,55,40,65,50,60,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,30,75,30,30,30,55,20,20,20,25,20,80-83,60,20,20,20,0,0,0,0,0,0,0,0,0,0,0,H,N,N,H,N,Normal,VH,5,5
8346,"Steve Carter",RP,0,0,0,0,32,192,R,R,20,30,20,25,20,20,25,30,50,35,20,30,30,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,20,20,65,20,45,50,50,50,45,91-93,54,45,35,50,0,0,0,0,0,45,0,0,0,0,0,N,N,N,N,H,Normal,VH,4,4
8350,"Chris Schmucker",LF,0,0,0,0,32,191,R,R,50,50,50,45,45,50,25,25,55,30,55,55,50,20,20,20,0,0,0,0,0,0,60,25,50,0,0,0,0,0,0,60,40,50,55,80,75,80,25,20,30,45,45,45,25,89-91,59,65,65,35,35,0,0,0,25,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,5,5
8352,"Greg Maynard",3B,0,0,0,0,32,190,R,R,50,50,50,45,55,45,50,50,65,60,40,45,60,20,20,20,0,0,70,50,45,35,0,0,0,0,0,70,55,55,45,0,0,0,60,70,55,70,30,25,25,35,30,40,20,87-89,54,55,40,30,30,0,0,30,20,0,0,0,0,0,0,L,N,N,N,N,Normal,VH,4,4
8360,"Matt Randels",DH,200,6,6,1,32,198,L,R,45,50,60,65,45,50,25,40,25,25,20,25,25,20,20,20,0,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,25,35,25,20,25,20,20,20,20,35,20,84-86,45,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,H,Normal,VH,5,5
8363,"Aaron Parker",RP,201,28,15,2,32,192,R,L,25,30,25,25,25,25,25,20,60,25,45,30,35,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,20,25,20,20,45,25,50,35,30,50,55,94-96,50,55,80,65,0,30,0,50,0,0,0,0,0,0,0,N,N,N,N,N,Wrecked,VH,4,4
8369,"Bobby Frampton",SP,200,11,11,1,32,188,R,R,20,25,20,20,20,20,20,35,35,20,20,25,35,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,25,20,20,55,20,45,65,70,55,35,94-96,62,70,65,50,45,50,0,0,0,45,0,0,0,0,0,L,N,N,N,N,Normal,VH,5,5
8376,"Finn Balor",CF,200,93,93,1,31,190,R,R,45,50,45,50,40,50,35,25,80,20,75,80,65,20,25,20,45,0,0,0,0,0,0,80,0,55,0,0,0,0,0,0,80,0,65,80,75,80,40,45,45,45,45,50,45,92-94,58,55,45,45,45,0,25,50,35,0,0,0,0,0,0,L,N,N,L,N,Iron Man,VH,6,6
8377,"Matt Tolbert",SS,201,31,16,2,31,189,R,R,30,35,40,40,35,30,65,60,65,70,55,45,70,20,20,20,0,0,0,70,0,60,0,0,0,0,0,0,70,0,60,0,0,0,20,45,30,20,45,35,20,20,20,30,20,83-85,54,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Fragile,H,3,3
8384,"Bruce Ramsey",RP,200,6,6,1,31,193,L,L,30,30,25,20,25,30,30,25,75,20,45,25,35,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,35,20,25,80,30,80,55,55,50,25,94-96,60,35,55,80,0,0,0,0,50,80,0,0,0,0,0,H,N,N,N,N,Wrecked,VH,5,5
8385,"Greg Martin",CF,200,4,4,1,32,186,L,L,50,70,50,55,50,50,55,45,55,20,70,70,80,20,20,20,0,0,0,0,0,0,30,70,35,0,0,0,0,0,0,80,70,80,60,80,70,80,40,30,20,20,20,40,20,85-87,35,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,6,6
8386,"Paul Laster",2B,201,19,8,2,31,188,R,R,50,35,25,40,55,45,60,75,60,65,45,60,55,20,20,25,0,0,0,70,65,60,0,0,20,0,0,0,70,65,60,0,0,45,40,40,45,65,50,20,20,20,20,35,20,85-87,53,20,20,25,0,0,0,0,0,0,0,0,0,0,0,H,H,N,N,N,Iron Man,H,4,4
8395,"Donovan Hoyme Jr.",SP,200,12,12,1,32,177,L,L,20,25,20,20,20,20,20,30,50,20,30,25,30,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,20,20,20,55,20,50,50,45,55,55,93-95,47,55,80,55,50,55,0,50,50,0,0,0,0,0,0,N,N,L,N,N,Normal,VH,6,6
8400,"Mike Courey",RF,0,0,0,0,31,190,R,R,50,45,45,45,50,50,45,40,60,45,50,50,80,20,20,20,0,0,65,35,0,30,40,35,60,0,0,65,40,0,30,60,35,60,40,45,65,45,30,30,20,20,20,30,20,80-83,42,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,L,N,L,L,Fragile,VH,4,4
8405,"Jamel Holas",RP,200,14,14,1,32,201,R,R,35,25,20,30,30,40,30,30,45,30,30,25,35,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,30,25,25,75,25,65,45,40,55,45,94-96,52,55,50,75,0,0,0,0,0,70,0,0,0,0,0,N,H,N,H,H,Fragile,VH,5,5
8416,"John Johnson",SP,201,28,15,2,33,189,L,L,25,40,20,25,25,30,25,25,60,20,20,35,30,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,45,50,40,50,60,20,40,55,65,50,40,92-94,72,50,60,45,45,0,0,40,0,0,0,0,0,0,0,N,L,N,N,L,Normal,VH,4,4
8443,"Caleb Foxworthy",SP,0,0,0,0,33,187,R,R,30,35,45,50,40,25,40,40,70,40,40,35,65,20,20,20,70,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,20,30,20,20,50,25,55,50,50,50,35,93-95,73,40,70,65,60,0,0,60,0,25,0,0,0,0,0,N,L,N,N,N,Normal,VH,5,5
8448,"Jerry Lamb",SS,200,13,13,1,36,182,S,R,45,50,30,50,50,40,75,80,55,75,40,50,55,20,20,20,0,0,0,0,0,75,0,0,0,0,0,0,0,0,75,0,0,0,60,80,70,75,70,25,20,20,20,35,20,87-89,39,75,35,25,0,0,20,0,20,25,0,0,20,20,0,N,N,N,H,H,Wrecked,VH,5,5
8449,"Joe Clark",RP,200,14,14,1,36,195,R,R,25,35,20,20,20,25,30,35,50,35,45,25,25,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,25,25,65,25,40,55,55,60,70,93-95,58,50,30,55,0,0,0,30,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,5,5
8455,"Colin McGuire",RP,200,8,8,1,32,186,R,R,40,30,20,20,35,40,25,40,55,30,20,30,40,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,30,25,25,60,20,50,45,45,50,65,93-95,53,45,60,55,50,0,0,50,0,0,0,0,25,0,0,N,N,N,H,N,Normal,VH,5,5
8459,"Dolan Marsteller",RP,0,0,0,0,32,186,L,L,25,35,20,25,25,25,20,35,40,20,30,30,25,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,20,30,20,20,70,20,55,45,45,50,30,92-94,41,65,55,55,60,0,0,0,0,0,0,0,0,0,0,H,H,N,N,N,Normal,VH,4,4
8482,"Tom Butler",SP,200,4,4,1,32,191,L,L,25,35,30,40,25,20,20,35,50,20,25,30,25,20,20,20,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,20,20,25,20,80,20,50,55,55,55,65,91-93,62,70,50,0,0,55,70,0,35,0,0,0,60,0,0,H,N,N,L,N,Durable,VH,6,6
8491,"Jay Marino",LF,0,0,0,0,32,187,L,L,50,55,50,60,45,55,20,25,55,25,65,75,70,20,20,20,0,0,0,0,0,0,80,25,75,0,0,0,0,0,0,80,60,75,45,50,60,75,35,20,45,45,45,50,55,91-93,51,80,70,0,0,50,0,0,30,55,0,0,0,0,0,N,N,N,L,L,Wrecked,VH,5,5
8492,"Pete Fergusson",SP,201,21,3,2,31,175,L,L,25,35,25,20,20,25,20,30,60,20,30,25,25,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,20,30,30,70,20,45,45,45,45,45,91-93,50,55,80,50,25,25,55,0,0,0,0,0,0,0,0,N,N,N,H,N,Fragile,VH,4,4
8500,"Greg Hilger",C,200,103,103,1,32,191,R,R,45,35,55,60,50,35,25,30,55,25,25,25,55,60,55,60,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,25,25,20,25,20,20,20,20,25,20,83-85,52,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,VH,5,5
8508,"Geoff Palmer",1B,0,0,0,0,32,194,R,R,45,50,55,45,45,45,35,30,30,25,25,30,40,20,20,20,0,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,30,30,30,40,30,20,20,20,20,30,20,80-83,35,20,25,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,VH,4,4
8519,"Bill Bone",SP,200,1,1,1,32,205,R,R,35,40,25,20,25,40,40,25,50,45,30,30,35,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,30,20,25,50,20,50,50,50,55,50,95-97,53,55,50,70,60,0,0,45,0,0,0,0,0,0,0,H,H,L,N,N,Normal,VH,6,6
8527,"Rich Phelps",2B,200,93,93,1,32,185,R,R,55,60,50,50,75,45,65,55,35,50,20,50,25,20,20,20,0,0,55,60,25,0,0,0,0,0,0,70,60,35,0,0,0,0,70,80,80,80,40,20,20,20,20,35,20,80-83,52,20,20,20,0,0,0,0,0,0,0,0,0,0,0,L,N,L,N,N,Fragile,VH,7,7
8533,"Rich Sanchez",3B,0,0,0,0,31,189,R,R,45,45,55,55,50,40,45,45,60,35,25,50,60,20,20,20,0,0,65,0,45,0,0,0,0,0,0,65,0,45,0,0,0,0,25,40,30,35,35,35,20,20,20,35,20,85-87,54,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N,Fragile,VH,4,4
8544,"Julio Martinez",SP,0,0,0,0,33,184,R,R,40,30,20,30,35,40,20,35,50,25,20,25,30,20,20,20,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,20,20,25,30,50,20,45,50,50,50,45,89-91,58,55,80,45,50,0,0,0,30,65,0,0,0,0,0,N,N,L,N,N,Wrecked,A,5,5
8574,"Romeu Shellim",SP,0,0,0,0,33,193,L,R,20,25,30,20,20,20,35,30,55,25,25,30,25,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,35,25,20,45,30,50,40,35,50,45,94-96,37,50,65,65,0,0,0,65,50,0,0,0,0,0,0,H,H,L,H,L,Iron Man,VH,4,4
8578,"Connor Leahy",1B,0,0,0,0,33,197,R,R,45,50,65,60,40,50,40,50,70,35,25,45,65,20,20,20,0,0,65,0,45,0,0,0,0,0,0,65,0,45,0,0,0,0,25,55,20,25,30,30,20,20,20,30,20,80-83,47,20,25,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Durable,VH,5,5
8580,"Robert Langrish",RP,0,0,0,0,33,191,R,R,20,30,20,20,20,25,25,30,60,30,25,25,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,30,30,25,60,20,50,50,50,55,40,93-95,46,45,45,65,45,0,0,0,0,0,0,0,0,0,0,N,L,H,L,L,Fragile,VH,4,4
8583,"Trent Squire",LF,201,22,12,2,33,185,R,R,45,50,45,45,50,45,55,40,45,45,65,55,65,20,20,20,0,0,0,30,20,25,75,60,70,0,0,0,45,35,35,75,60,70,60,75,70,80,50,70,20,20,20,35,20,85-87,36,20,20,25,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,Normal,VH,5,5
8584,"Akinori Fukui",C,0,0,0,0,33,185,R,R,40,35,50,45,45,35,25,35,40,25,25,25,40,65,55,65,0,60,25,0,0,0,0,0,0,0,60,35,0,0,0,0,0,0,35,45,35,55,40,30,20,20,20,25,20,83-85,55,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Fragile,VH,4,4
8599,"Anthon Adelaar",SS,201,20,7,2,32,192,R,R,45,45,25,40,50,40,70,70,60,60,60,60,55,20,20,20,0,0,0,70,70,65,0,45,30,0,0,0,75,70,65,0,50,65,40,75,50,40,55,55,20,20,20,35,20,85-87,45,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Iron Man,A,4,4
8640,"Manny Gonzalez",LF,0,0,0,0,33,183,R,R,50,50,45,45,50,45,40,40,45,40,55,60,55,20,20,20,0,0,0,0,0,0,65,40,55,0,0,0,0,0,0,65,40,55,40,65,50,35,35,40,20,20,20,30,20,85-87,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Iron Man,VH,4,4
8642,"Jose Valdez",RF,0,0,0,0,32,187,L,L,40,50,50,75,35,40,40,40,60,20,55,70,75,20,20,20,0,0,0,0,0,0,50,40,65,0,0,0,0,0,0,65,40,65,50,75,70,75,65,55,20,20,20,30,20,80-83,48,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,L,Normal,VH,5,5
8654,"Fernando de Anda",RP,200,5,5,1,32,193,R,R,20,20,20,20,20,20,25,20,65,20,25,40,30,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,20,20,35,65,25,55,45,45,50,50,94-96,42,55,25,65,0,0,0,0,0,60,0,0,0,0,0,N,H,L,H,H,Fragile,VH,5,5
8657,"Danny Almanza",2B,201,18,10,2,32,184,R,R,45,55,35,50,45,45,50,70,50,75,60,65,65,20,20,20,0,0,55,60,55,50,70,50,55,0,0,70,60,55,50,70,50,65,60,70,70,75,50,40,20,20,20,30,20,84-86,45,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Iron Man,VH,4,4
8667,"Nick Welty",SP,0,0,0,0,36,182,L,L,40,35,25,25,35,45,25,30,45,20,20,25,30,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,20,20,55,20,45,45,45,50,50,91-93,56,50,75,50,50,25,50,0,0,0,0,0,0,0,0,N,L,H,L,L,Wrecked,VH,4,4
8685,"Jesus Fuentes",SP,200,8,8,1,35,189,R,R,25,30,25,25,20,30,30,35,50,45,25,25,30,20,25,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,20,20,20,65,20,45,55,55,55,50,91-93,60,65,60,50,55,0,0,55,25,0,0,0,0,0,0,N,H,N,N,L,Iron Man,VH,6,6
8692,"Mike Goodin",2B,201,20,7,2,35,180,R,R,45,50,45,55,45,45,45,70,50,65,25,45,35,20,25,20,0,0,55,55,50,40,0,0,0,0,0,60,55,50,40,0,0,0,40,30,45,55,30,20,20,20,20,20,20,84-86,51,20,20,20,0,0,0,0,0,0,0,0,0,0,0,L,N,H,L,N,Durable,H,4,4
8715,"Trystan Traywick",RF,200,4,4,1,31,177,R,R,55,70,55,55,65,50,30,40,40,40,50,70,65,20,20,20,0,0,0,0,0,0,55,30,60,0,0,0,0,0,0,60,35,60,30,75,50,55,30,20,20,20,20,35,20,83-85,41,20,25,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,L,N,Iron Man,VH,6,6
8723,"Mike Kosman",CF,0,0,0,0,31,196,R,R,45,45,45,50,40,45,50,35,50,40,65,65,70,20,20,20,0,0,0,0,25,25,65,60,75,0,0,0,0,35,25,80,60,75,50,75,65,60,50,20,20,20,20,35,20,83-85,57,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,Iron Man,VH,4,4
8727,"Sincere Williams",SP,200,4,4,1,31,199,R,R,25,30,25,20,25,20,35,25,45,20,25,25,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,45,25,30,55,20,50,50,50,55,50,94-96,44,55,65,65,65,0,0,0,50,0,0,0,0,0,0,L,N,N,N,L,Iron Man,VH,6,6
8733,"Jeff Monroe",1B,200,3,3,1,30,193,L,L,70,70,75,65,55,75,50,45,50,35,35,30,50,20,20,20,0,0,75,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,20,40,25,30,35,25,20,20,20,35,20,84-86,43,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,VH,10,10
8734,"Glen McClees",RP,200,3,3,1,31,198,L,R,30,35,30,20,30,30,20,25,45,20,35,25,40,20,20,25,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,20,35,30,25,40,20,50,55,55,55,55,91-93,50,50,45,50,30,0,65,0,0,0,0,0,0,0,0,N,N,H,N,N,Normal,VH,5,5
8742,"Mike Hedeen",CF,200,13,13,1,31,191,S,L,50,55,25,55,55,45,25,25,50,25,70,65,65,20,20,20,0,0,20,0,0,0,75,65,70,0,0,30,0,0,0,80,65,75,45,80,55,60,50,40,25,25,20,40,20,87-89,46,75,80,25,30,0,0,25,30,0,0,0,0,0,0,N,L,H,L,N,Wrecked,VH,5,5
8745,"Jay Grubbs",RP,201,28,15,2,31,178,R,R,25,30,35,25,30,25,20,30,50,30,20,25,40,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,30,20,30,80,20,50,50,50,50,45,93-95,54,60,55,55,0,0,0,55,0,0,0,0,0,0,0,N,N,L,N,N,Iron Man,VH,5,5
8763,"John Souder",LF,200,8,8,1,30,191,R,R,50,50,35,40,50,50,65,60,40,65,80,70,60,20,20,20,0,0,50,70,0,25,80,80,65,0,0,80,70,0,55,80,80,80,80,80,80,80,55,65,20,20,20,30,20,84-86,41,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Iron Man,VH,5,5
8765,"Jason Willson",RP,200,8,8,1,31,197,R,R,30,25,30,35,30,35,35,30,60,30,30,35,40,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,30,25,45,70,20,45,45,40,50,50,94-96,47,80,40,0,0,50,50,0,50,35,0,0,0,0,0,N,N,H,N,L,Iron Man,VH,4,4
8768,"John Parks",SP,200,104,104,1,31,192,R,R,25,30,30,20,30,25,25,30,55,45,40,30,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,30,25,70,20,50,55,55,60,60,94-96,49,50,60,65,65,0,0,70,0,0,0,0,0,0,0,N,H,N,N,N,Iron Man,VH,6,6
8769,"Phil McClendon",SP,0,0,0,0,31,188,R,R,40,35,20,20,40,45,25,40,55,45,20,30,25,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,40,20,25,75,20,55,45,45,55,50,94-96,41,55,45,70,55,0,0,0,60,0,0,0,0,0,0,N,L,N,N,L,Fragile,VH,4,4
